gene,species,replicate,exprval
50,5240,R1,0
50,5242,R1,0
50,5244,R1,0
50,5245,R1,0
50,5249,R1,2
50,5254,R1,3
50,5255,R1,9
50,5259,R1,3
50,5261,R1,3
50,5265,R1,7
50,5268,R1,1
50,5271,R1,0
50,5275,R1,4
50,5282,R1,5
50,5288,R1,10
50,5289,R1,8
50,5295,R1,6
50,5297,R1,5
50,5298,R1,10
50,5301,R1,2
50,5303,R1,0
50,5304,R1,0
50,5312,R1,3
50,5318,R1,8
50,5322,R1,1
50,5324,R1,1
50,5325,R1,13
50,5327,R1,13
50,5333,R1,10
50,5336,R1,0
50,5339,R1,1
50,5341,R1,3
50,5345,R1,2
50,5346,R1,6
50,5348,R1,2
50,5349,R1,4
50,5351,R1,7
50,5353,R1,0
50,5356,R1,3
50,5357,R1,6
50,5364,R1,9
50,5365,R1,1
50,5366,R1,6
50,5371,R1,0
50,5375,R1,4
50,5378,R1,9
50,5383,R1,8
50,5385,R1,0
50,5391,R1,0
50,5400,R1,2
50,5401,R1,1
50,5402,R1,2
50,5404,R1,6
50,5405,R1,6
50,5407,R1,6
50,5421,R1,8
50,5426,R1,12
50,5436,R1,11
50,5438,R1,6
50,5443,R1,11
50,5447,R1,8
50,5449,R1,12
50,5450,R1,10
50,5461,R1,10
50,5462,R1,7
50,5464,R1,12
50,5465,R1,5
50,5470,R1,13
50,5475,R1,9
50,5479,R1,10
50,5483,R1,11
50,5484,R1,15
50,5485,R1,15
50,5487,R1,8
50,5490,R1,9
50,5491,R1,5
50,5495,R1,20
50,5499,R1,7
50,5510,R1,9
50,5515,R1,11
50,5517,R1,5
50,5518,R1,9
50,5522,R1,14
50,5523,R1,4
50,5525,R1,4
50,5527,R1,14
50,5528,R1,11
50,5529,R1,10
50,5531,R1,1
50,5533,R1,10
50,5538,R1,6
50,5540,R1,5
51,4895,R1,1
51,4903,R1,12
51,4905,R1,7
51,4909,R1,1
51,4910,R1,2
51,4915,R1,5
51,4916,R1,2
51,4918,R1,2
51,4919,R1,14
51,4921,R1,0
51,4929,R1,0
51,4930,R1,0
51,4934,R1,5
51,4942,R1,4
51,4945,R1,0
51,4951,R1,5
51,4956,R1,8
51,4959,R1,0
51,4966,R1,10
51,4967,R1,0
51,4972,R1,4
51,4977,R1,9
51,4979,R1,5
51,4981,R1,0
51,4983,R1,5
51,4984,R1,1
51,4990,R1,1
51,4991,R1,14
51,4995,R1,11
51,4996,R1,9
51,4997,R1,4
51,5000,R1,4
51,5002,R1,7
51,5011,R1,3
51,5014,R1,6
51,5017,R1,0
51,5019,R1,0
51,5020,R1,1
51,5022,R1,0
51,5025,R1,4
51,5026,R1,3
51,5027,R1,6
51,5033,R1,4
51,5040,R1,6
51,5043,R1,0
51,5044,R1,0
51,5047,R1,4
51,5051,R1,0
51,5052,R1,1
51,5069,R1,10
51,5070,R1,12
51,5076,R1,0
51,5080,R1,4
51,5084,R1,0
51,5087,R1,0
51,5088,R1,1
51,5089,R1,5
51,5092,R1,1
51,5095,R1,2
51,5096,R1,5
51,5097,R1,4
51,5099,R1,10
51,5100,R1,14
51,5103,R1,7
51,5106,R1,6
51,5107,R1,0
51,5108,R1,0
51,5109,R1,5
51,5111,R1,5
51,5115,R1,3
51,5120,R1,0
51,5121,R1,9
51,5125,R1,1
51,5126,R1,0
51,5127,R1,1
51,5132,R1,0
51,5147,R1,0
51,5149,R1,5
51,5150,R1,6
51,5151,R1,0
51,5153,R1,17
51,5157,R1,0
51,5161,R1,4
51,5168,R1,7
51,5170,R1,4
51,5174,R1,16
51,5175,R1,6
51,5180,R1,5
51,5181,R1,3
51,5182,R1,5
51,5189,R1,10
51,5190,R1,13
51,5193,R1,0
51,5196,R1,0
51,5197,R1,8
51,5206,R1,7
51,5209,R1,3
51,5211,R1,4
51,5215,R1,6
51,5237,R1,5
51,5238,R1,0
51,5239,R1,8
51,5240,R1,7
51,5242,R1,2
51,5244,R1,3
51,5245,R1,6
51,5249,R1,10
51,5254,R1,3
51,5255,R1,6
51,5259,R1,1
51,5261,R1,0
51,5265,R1,0
51,5268,R1,6
51,5271,R1,0
51,5275,R1,8
51,5282,R1,9
51,5288,R1,6
51,5289,R1,5
51,5295,R1,0
51,5297,R1,3
51,5298,R1,8
51,5301,R1,13
51,5303,R1,2
51,5304,R1,4
51,5312,R1,5
51,5318,R1,0
51,5322,R1,3
51,5324,R1,11
51,5325,R1,7
51,5327,R1,3
51,5333,R1,1
51,5336,R1,1
51,5339,R1,9
51,5341,R1,4
51,5345,R1,0
51,5346,R1,0
51,5348,R1,6
51,5349,R1,0
51,5351,R1,8
51,5353,R1,3
51,5356,R1,11
51,5357,R1,0
51,5364,R1,0
51,5365,R1,5
51,5366,R1,11
51,5371,R1,8
51,5375,R1,1
51,5378,R1,2
51,5383,R1,0
51,5385,R1,1
51,5391,R1,2
51,5400,R1,10
51,5401,R1,5
51,5402,R1,5
51,5404,R1,1
51,5405,R1,0
51,5407,R1,4
51,5421,R1,11
51,5426,R1,5
51,5436,R1,4
51,5438,R1,14
51,5443,R1,6
51,5447,R1,10
51,5449,R1,6
51,5450,R1,7
51,5461,R1,4
51,5462,R1,3
51,5464,R1,7
51,5465,R1,5
51,5470,R1,8
51,5475,R1,9
51,5479,R1,6
51,5483,R1,3
51,5484,R1,3
51,5485,R1,9
51,5487,R1,11
51,5490,R1,8
51,5491,R1,9
51,5495,R1,18
51,5499,R1,4
51,5510,R1,6
51,5515,R1,5
51,5517,R1,1
51,5518,R1,8
51,5522,R1,12
51,5523,R1,9
51,5525,R1,9
51,5527,R1,2
51,5528,R1,2
51,5529,R1,4
51,5531,R1,8
51,5533,R1,6
51,5538,R1,6
51,5540,R1,4
52,4895,R1,3
52,4903,R1,9
52,4905,R1,0
52,4909,R1,4
52,4910,R1,6
52,4915,R1,0
52,4916,R1,0
52,4918,R1,5
52,4919,R1,2
52,4921,R1,5
52,4929,R1,5
52,4930,R1,2
52,4934,R1,0
52,4942,R1,0
52,4945,R1,2
52,4951,R1,10
52,4956,R1,2
52,4959,R1,4
52,4966,R1,16
52,4967,R1,0
52,4972,R1,13
52,4977,R1,13
52,4979,R1,11
52,4981,R1,4
52,4983,R1,9
52,4984,R1,3
52,4990,R1,0
52,4991,R1,7
52,4995,R1,1
52,4996,R1,2
52,4997,R1,8
52,5000,R1,10
52,5002,R1,0
52,5011,R1,3
52,5014,R1,12
52,5017,R1,1
52,5019,R1,5
52,5020,R1,2
52,5022,R1,1
52,5025,R1,9
52,5026,R1,9
52,5027,R1,3
52,5033,R1,4
52,5040,R1,0
52,5043,R1,11
52,5044,R1,8
52,5047,R1,9
52,5051,R1,2
52,5052,R1,1
52,5069,R1,3
52,5070,R1,9
52,5076,R1,3
52,5080,R1,0
52,5084,R1,6
52,5087,R1,13
52,5088,R1,12
52,5089,R1,2
52,5092,R1,4
52,5095,R1,4
52,5096,R1,3
52,5097,R1,2
52,5099,R1,20
52,5100,R1,16
52,5103,R1,2
52,5106,R1,0
52,5107,R1,11
52,5108,R1,14
52,5109,R1,4
52,5111,R1,9
52,5115,R1,6
52,5120,R1,0
52,5121,R1,8
52,5125,R1,2
52,5126,R1,2
52,5127,R1,11
52,5132,R1,1
52,5147,R1,1
52,5149,R1,5
52,5150,R1,9
52,5151,R1,9
52,5153,R1,8
52,5157,R1,8
52,5161,R1,5
52,5168,R1,6
52,5170,R1,1
52,5174,R1,5
52,5175,R1,8
52,5180,R1,11
52,5181,R1,4
52,5182,R1,2
52,5189,R1,0
52,5190,R1,0
52,5193,R1,10
52,5196,R1,0
52,5197,R1,7
52,5206,R1,1
52,5209,R1,0
52,5211,R1,6
52,5215,R1,2
52,5237,R1,3
52,5238,R1,8
52,5239,R1,6
52,5240,R1,2
52,5242,R1,3
52,5244,R1,9
52,5245,R1,1
52,5249,R1,7
52,5254,R1,0
52,5255,R1,2
52,5259,R1,0
52,5261,R1,5
52,5265,R1,15
52,5268,R1,3
52,5271,R1,0
52,5275,R1,11
52,5282,R1,13
52,5288,R1,3
52,5289,R1,3
52,5295,R1,0
52,5297,R1,12
52,5298,R1,9
52,5301,R1,0
52,5303,R1,2
52,5304,R1,0
52,5312,R1,0
52,5318,R1,2
52,5322,R1,2
52,5324,R1,0
52,5325,R1,9
52,5327,R1,5
52,5333,R1,3
52,5336,R1,0
52,5339,R1,0
52,5341,R1,3
52,5345,R1,0
52,5346,R1,3
52,5348,R1,2
52,5349,R1,5
52,5351,R1,9
52,5353,R1,2
52,5356,R1,9
52,5357,R1,12
52,5364,R1,2
52,5365,R1,5
52,5366,R1,3
52,5371,R1,4
52,5375,R1,10
52,5378,R1,6
52,5383,R1,8
52,5385,R1,4
52,5391,R1,1
52,5400,R1,0
52,5401,R1,5
52,5402,R1,4
52,5404,R1,1
52,5405,R1,19
52,5407,R1,0
52,5421,R1,12
52,5426,R1,11
52,5436,R1,5
52,5438,R1,7
52,5443,R1,8
52,5447,R1,13
52,5449,R1,11
52,5450,R1,16
52,5461,R1,13
52,5462,R1,12
52,5464,R1,7
52,5465,R1,18
52,5470,R1,11
52,5475,R1,15
52,5479,R1,7
52,5483,R1,1
52,5484,R1,3
52,5485,R1,12
52,5487,R1,12
52,5490,R1,8
52,5491,R1,18
52,5495,R1,7
52,5499,R1,16
52,5510,R1,8
52,5515,R1,8
52,5517,R1,9
52,5518,R1,10
52,5522,R1,3
52,5523,R1,5
52,5525,R1,10
52,5527,R1,11
52,5528,R1,8
52,5529,R1,16
52,5531,R1,8
52,5533,R1,18
52,5538,R1,17
52,5540,R1,11
53,4895,R1,7
53,4903,R1,9
53,4905,R1,3
53,4909,R1,2
53,4910,R1,4
53,4915,R1,4
53,4916,R1,1
53,4918,R1,0
53,4919,R1,2
53,4921,R1,6
53,4929,R1,6
53,4930,R1,8
53,4934,R1,0
53,4942,R1,0
53,4945,R1,17
53,4951,R1,10
53,4956,R1,2
53,4959,R1,1
53,4966,R1,4
53,4967,R1,0
53,4972,R1,2
53,4977,R1,8
53,4979,R1,10
53,4981,R1,4
53,4983,R1,8
53,4984,R1,4
53,4990,R1,2
53,4991,R1,2
53,4995,R1,2
53,4996,R1,1
53,4997,R1,1
53,5000,R1,4
53,5002,R1,1
53,5011,R1,7
53,5014,R1,0
53,5017,R1,1
53,5019,R1,8
53,5020,R1,6
53,5022,R1,6
53,5025,R1,0
53,5026,R1,2
53,5027,R1,1
53,5033,R1,6
53,5040,R1,7
53,5043,R1,4
53,5044,R1,8
53,5047,R1,0
53,5051,R1,2
53,5052,R1,9
53,5069,R1,0
53,5070,R1,1
53,5076,R1,4
53,5080,R1,4
53,5084,R1,6
53,5087,R1,1
53,5088,R1,1
53,5089,R1,7
53,5092,R1,3
53,5095,R1,3
53,5096,R1,0
53,5097,R1,0
53,5099,R1,10
53,5100,R1,5
53,5103,R1,8
53,5106,R1,1
53,5107,R1,0
53,5108,R1,1
53,5109,R1,1
53,5111,R1,7
53,5115,R1,23
53,5120,R1,6
53,5121,R1,2
53,5125,R1,2
53,5126,R1,5
53,5127,R1,1
53,5132,R1,4
53,5147,R1,3
53,5149,R1,0
53,5150,R1,9
53,5151,R1,13
53,5153,R1,5
53,5157,R1,9
53,5161,R1,1
53,5168,R1,9
53,5170,R1,0
53,5174,R1,0
53,5175,R1,2
53,5180,R1,3
53,5181,R1,3
53,5182,R1,2
53,5189,R1,4
53,5190,R1,5
53,5193,R1,9
53,5196,R1,14
53,5197,R1,6
53,5206,R1,4
53,5209,R1,2
53,5211,R1,13
53,5215,R1,2
53,5237,R1,10
53,5238,R1,12
53,5239,R1,4
53,5240,R1,2
53,5242,R1,0
53,5244,R1,9
53,5245,R1,0
53,5249,R1,6
53,5254,R1,0
53,5255,R1,6
53,5259,R1,0
53,5261,R1,1
53,5265,R1,9
53,5268,R1,0
53,5271,R1,0
53,5275,R1,8
53,5282,R1,5
53,5288,R1,10
53,5289,R1,9
53,5295,R1,3
53,5297,R1,1
53,5298,R1,0
53,5301,R1,0
53,5303,R1,0
53,5304,R1,0
53,5312,R1,1
53,5318,R1,2
53,5322,R1,2
53,5324,R1,0
53,5325,R1,5
53,5327,R1,4
53,5333,R1,11
53,5336,R1,8
53,5339,R1,0
53,5341,R1,8
53,5345,R1,8
53,5346,R1,10
53,5348,R1,2
53,5349,R1,1
53,5351,R1,10
53,5353,R1,0
53,5356,R1,12
53,5357,R1,1
53,5364,R1,0
53,5365,R1,4
53,5366,R1,5
53,5371,R1,6
53,5375,R1,0
53,5378,R1,0
53,5383,R1,2
53,5385,R1,0
53,5391,R1,1
53,5400,R1,3
53,5401,R1,7
53,5402,R1,4
53,5404,R1,4
53,5405,R1,1
53,5407,R1,1
53,5421,R1,12
53,5426,R1,8
53,5436,R1,11
53,5438,R1,3
53,5443,R1,9
53,5447,R1,9
53,5449,R1,9
53,5450,R1,14
53,5461,R1,17
53,5462,R1,8
53,5464,R1,7
53,5465,R1,10
53,5470,R1,7
53,5475,R1,13
53,5479,R1,15
53,5483,R1,11
53,5484,R1,14
53,5485,R1,10
53,5487,R1,10
53,5490,R1,21
53,5491,R1,8
53,5495,R1,5
53,5499,R1,6
53,5510,R1,11
53,5515,R1,8
53,5517,R1,15
53,5518,R1,16
53,5522,R1,5
53,5523,R1,6
53,5525,R1,12
53,5527,R1,2
53,5528,R1,2
53,5529,R1,11
53,5531,R1,9
53,5533,R1,8
53,5538,R1,6
53,5540,R1,3
54,4895,R1,10
54,4903,R1,17
54,4905,R1,5
54,4909,R1,12
54,4910,R1,17
54,4915,R1,5
54,4916,R1,6
54,4918,R1,8
54,4919,R1,8
54,4921,R1,11
54,4929,R1,14
54,4930,R1,9
54,4934,R1,0
54,4942,R1,6
54,4945,R1,6
54,4951,R1,7
54,4956,R1,8
54,4959,R1,2
54,4966,R1,12
54,4967,R1,8
54,4972,R1,3
54,4977,R1,10
54,4979,R1,3
54,4981,R1,13
54,4983,R1,10
54,4984,R1,9
54,4990,R1,3
54,4991,R1,10
54,4995,R1,1
54,4996,R1,6
54,4997,R1,9
54,5000,R1,0
54,5002,R1,6
54,5011,R1,3
54,5014,R1,4
54,5017,R1,5
54,5019,R1,3
54,5020,R1,4
54,5022,R1,8
54,5025,R1,13
54,5026,R1,10
54,5027,R1,11
54,5033,R1,2
54,5040,R1,9
54,5043,R1,6
54,5044,R1,8
54,5047,R1,11
54,5051,R1,1
54,5052,R1,0
54,5069,R1,13
54,5070,R1,18
54,5076,R1,7
54,5080,R1,0
54,5084,R1,0
54,5087,R1,15
54,5088,R1,15
54,5089,R1,12
54,5092,R1,4
54,5095,R1,8
54,5096,R1,6
54,5097,R1,5
54,5099,R1,0
54,5100,R1,0
54,5103,R1,8
54,5106,R1,6
54,5107,R1,10
54,5108,R1,19
54,5109,R1,8
54,5111,R1,3
54,5115,R1,1
54,5120,R1,3
54,5121,R1,10
54,5125,R1,16
54,5126,R1,8
54,5127,R1,0
54,5132,R1,13
54,5147,R1,0
54,5149,R1,4
54,5150,R1,6
54,5151,R1,9
54,5153,R1,2
54,5157,R1,5
54,5161,R1,7
54,5168,R1,7
54,5170,R1,11
54,5174,R1,7
54,5175,R1,2
54,5180,R1,8
54,5181,R1,20
54,5182,R1,12
54,5189,R1,1
54,5190,R1,4
54,5193,R1,2
54,5196,R1,10
54,5197,R1,5
54,5206,R1,3
54,5209,R1,0
54,5211,R1,10
54,5215,R1,7
54,5237,R1,7
54,5238,R1,8
54,5239,R1,0
54,5240,R1,1
54,5242,R1,3
54,5244,R1,5
54,5245,R1,2
54,5249,R1,3
54,5254,R1,7
54,5255,R1,3
54,5259,R1,2
54,5261,R1,5
54,5265,R1,0
54,5268,R1,8
54,5271,R1,8
54,5275,R1,12
54,5282,R1,8
54,5288,R1,5
54,5289,R1,5
54,5295,R1,4
54,5297,R1,5
54,5298,R1,15
54,5301,R1,3
54,5303,R1,3
54,5304,R1,0
54,5312,R1,12
54,5318,R1,4
54,5322,R1,7
54,5324,R1,4
54,5325,R1,3
54,5327,R1,0
54,5333,R1,6
54,5336,R1,4
54,5339,R1,6
54,5341,R1,8
54,5345,R1,6
54,5346,R1,4
54,5348,R1,4
54,5349,R1,8
54,5351,R1,8
54,5353,R1,7
54,5356,R1,7
54,5357,R1,2
54,5364,R1,4
54,5365,R1,19
54,5366,R1,14
54,5371,R1,4
54,5375,R1,12
54,5378,R1,5
54,5383,R1,2
54,5385,R1,1
54,5391,R1,7
54,5400,R1,0
54,5401,R1,14
54,5402,R1,10
54,5404,R1,9
54,5405,R1,1
54,5407,R1,7
54,5421,R1,6
54,5426,R1,14
54,5436,R1,7
54,5438,R1,5
54,5443,R1,12
54,5447,R1,8
54,5449,R1,9
54,5450,R1,4
54,5461,R1,0
54,5462,R1,1
54,5464,R1,6
54,5465,R1,7
54,5470,R1,9
54,5475,R1,6
54,5479,R1,2
54,5483,R1,3
54,5484,R1,2
54,5485,R1,6
54,5487,R1,10
54,5490,R1,5
54,5491,R1,6
54,5495,R1,7
54,5499,R1,5
54,5510,R1,7
54,5515,R1,3
54,5517,R1,10
54,5518,R1,12
54,5522,R1,7
54,5523,R1,8
54,5525,R1,7
54,5527,R1,7
54,5528,R1,5
54,5529,R1,5
54,5531,R1,11
54,5533,R1,2
54,5538,R1,10
54,5540,R1,7
55,4895,R1,2
55,4903,R1,6
55,4905,R1,12
55,4909,R1,1
55,4910,R1,5
55,4915,R1,15
55,4916,R1,13
55,4918,R1,0
55,4919,R1,0
55,4921,R1,10
55,4929,R1,3
55,4930,R1,8
55,4934,R1,5
55,4942,R1,0
55,4945,R1,14
55,4951,R1,7
55,4956,R1,13
55,4959,R1,1
55,4966,R1,2
55,4967,R1,1
55,4972,R1,14
55,4977,R1,5
55,4979,R1,9
55,4981,R1,12
55,4983,R1,7
55,4984,R1,10
55,4990,R1,18
55,4991,R1,13
55,4995,R1,12
55,4996,R1,12
55,4997,R1,14
55,5000,R1,3
55,5002,R1,0
55,5011,R1,5
55,5014,R1,2
55,5017,R1,0
55,5019,R1,0
55,5020,R1,0
55,5022,R1,0
55,5025,R1,5
55,5026,R1,6
55,5027,R1,2
55,5033,R1,0
55,5040,R1,6
55,5043,R1,13
55,5044,R1,9
55,5047,R1,17
55,5051,R1,0
55,5052,R1,1
55,5069,R1,7
55,5070,R1,4
55,5076,R1,6
55,5080,R1,10
55,5084,R1,2
55,5087,R1,7
55,5088,R1,10
55,5089,R1,0
55,5092,R1,1
55,5095,R1,8
55,5096,R1,6
55,5097,R1,2
55,5099,R1,13
55,5100,R1,7
55,5103,R1,4
55,5106,R1,1
55,5107,R1,2
55,5108,R1,1
55,5109,R1,17
55,5111,R1,16
55,5115,R1,10
55,5120,R1,16
55,5121,R1,5
55,5125,R1,6
55,5126,R1,5
55,5127,R1,8
55,5132,R1,4
55,5147,R1,6
55,5149,R1,5
55,5150,R1,3
55,5151,R1,21
55,5153,R1,2
55,5157,R1,12
55,5161,R1,0
55,5168,R1,3
55,5170,R1,17
55,5174,R1,7
55,5175,R1,9
55,5180,R1,0
55,5181,R1,3
55,5182,R1,3
55,5189,R1,0
55,5190,R1,0
55,5193,R1,6
55,5196,R1,11
55,5197,R1,5
55,5206,R1,8
55,5209,R1,8
55,5211,R1,4
55,5215,R1,9
55,5237,R1,2
55,5238,R1,3
55,5239,R1,13
55,5240,R1,4
55,5242,R1,5
55,5244,R1,4
55,5245,R1,0
55,5249,R1,9
55,5254,R1,3
55,5255,R1,2
55,5259,R1,0
55,5261,R1,3
55,5265,R1,1
55,5268,R1,6
55,5271,R1,0
55,5275,R1,0
55,5282,R1,2
55,5288,R1,4
55,5289,R1,16
55,5295,R1,5
55,5297,R1,2
55,5298,R1,5
55,5301,R1,3
55,5303,R1,6
55,5304,R1,10
55,5312,R1,0
55,5318,R1,5
55,5322,R1,8
55,5324,R1,1
55,5325,R1,16
55,5327,R1,17
55,5333,R1,3
55,5336,R1,2
55,5339,R1,0
55,5341,R1,6
55,5345,R1,5
55,5346,R1,3
55,5348,R1,8
55,5349,R1,7
55,5351,R1,6
55,5353,R1,0
55,5356,R1,3
55,5357,R1,7
55,5364,R1,10
55,5365,R1,3
55,5366,R1,6
55,5371,R1,9
55,5375,R1,4
55,5378,R1,4
55,5383,R1,0
55,5385,R1,14
55,5391,R1,8
55,5400,R1,7
55,5401,R1,1
55,5402,R1,3
55,5404,R1,3
55,5405,R1,3
55,5407,R1,8
55,5421,R1,6
55,5426,R1,9
55,5436,R1,4
55,5438,R1,2
55,5443,R1,9
55,5447,R1,6
55,5449,R1,7
55,5450,R1,11
55,5461,R1,2
55,5462,R1,4
55,5464,R1,6
55,5465,R1,16
55,5470,R1,8
55,5475,R1,7
55,5479,R1,12
55,5483,R1,7
55,5484,R1,4
55,5485,R1,7
55,5487,R1,4
55,5490,R1,12
55,5491,R1,5
55,5495,R1,7
55,5499,R1,14
55,5510,R1,11
55,5515,R1,10
55,5517,R1,6
55,5518,R1,3
55,5522,R1,5
55,5523,R1,7
55,5525,R1,7
55,5527,R1,10
55,5528,R1,19
55,5529,R1,6
55,5531,R1,5
55,5533,R1,8
55,5538,R1,12
55,5540,R1,5
56,4895,R1,5
56,4903,R1,9
56,4905,R1,10
56,4909,R1,12
56,4910,R1,10
56,4915,R1,10
56,4916,R1,6
56,4918,R1,5
56,4919,R1,11
56,4921,R1,8
56,4929,R1,12
56,4930,R1,17
56,4934,R1,1
56,4942,R1,7
56,4945,R1,7
56,4951,R1,11
56,4956,R1,16
56,4959,R1,6
56,4966,R1,17
56,4967,R1,4
56,4972,R1,12
56,4977,R1,9
56,4979,R1,5
56,4981,R1,9
56,4983,R1,17
56,4984,R1,14
56,4990,R1,4
56,4991,R1,13
56,4995,R1,5
56,4996,R1,12
56,4997,R1,3
56,5000,R1,5
56,5002,R1,4
56,5011,R1,11
56,5014,R1,4
56,5017,R1,6
56,5019,R1,12
56,5020,R1,18
56,5022,R1,2
56,5025,R1,1
56,5026,R1,1
56,5027,R1,4
56,5033,R1,8
56,5040,R1,3
56,5043,R1,5
56,5044,R1,3
56,5047,R1,7
56,5051,R1,8
56,5052,R1,4
56,5069,R1,16
56,5070,R1,6
56,5076,R1,7
56,5080,R1,2
56,5084,R1,9
56,5087,R1,15
56,5088,R1,16
56,5089,R1,9
56,5092,R1,3
56,5095,R1,14
56,5096,R1,27
56,5097,R1,6
56,5099,R1,15
56,5100,R1,15
56,5103,R1,11
56,5106,R1,5
56,5107,R1,8
56,5108,R1,13
56,5109,R1,3
56,5111,R1,6
56,5115,R1,4
56,5120,R1,8
56,5121,R1,5
56,5125,R1,15
56,5126,R1,16
56,5127,R1,9
56,5132,R1,8
56,5147,R1,8
56,5149,R1,10
56,5150,R1,13
56,5151,R1,7
56,5153,R1,18
56,5157,R1,7
56,5161,R1,6
56,5168,R1,10
56,5170,R1,5
56,5174,R1,15
56,5175,R1,6
56,5180,R1,5
56,5181,R1,10
56,5182,R1,3
56,5189,R1,3
56,5190,R1,8
56,5193,R1,4
56,5196,R1,8
56,5197,R1,14
56,5206,R1,5
56,5209,R1,7
56,5211,R1,13
56,5215,R1,16
56,5237,R1,9
56,5238,R1,12
56,5239,R1,3
56,5240,R1,5
56,5242,R1,2
56,5244,R1,11
56,5245,R1,8
56,5249,R1,13
56,5254,R1,9
56,5255,R1,7
56,5259,R1,9
56,5261,R1,3
56,5265,R1,6
56,5268,R1,8
56,5271,R1,8
56,5275,R1,12
56,5282,R1,15
56,5288,R1,12
56,5289,R1,6
56,5295,R1,0
56,5297,R1,16
56,5298,R1,15
56,5301,R1,10
56,5303,R1,2
56,5304,R1,3
56,5312,R1,8
56,5318,R1,13
56,5322,R1,17
56,5324,R1,11
56,5325,R1,6
56,5327,R1,3
56,5333,R1,9
56,5336,R1,12
56,5339,R1,3
56,5341,R1,15
56,5345,R1,10
56,5346,R1,8
56,5348,R1,7
56,5349,R1,3
56,5351,R1,13
56,5353,R1,11
56,5356,R1,8
56,5357,R1,13
56,5364,R1,9
56,5365,R1,8
56,5366,R1,17
56,5371,R1,8
56,5375,R1,4
56,5378,R1,1
56,5383,R1,1
56,5385,R1,2
56,5391,R1,15
56,5400,R1,2
56,5401,R1,17
56,5402,R1,11
56,5404,R1,6
56,5405,R1,0
56,5407,R1,9
56,5421,R1,9
56,5426,R1,8
56,5436,R1,5
56,5438,R1,8
56,5443,R1,10
56,5447,R1,21
56,5449,R1,9
56,5450,R1,7
56,5461,R1,13
56,5462,R1,9
56,5464,R1,11
56,5465,R1,14
56,5470,R1,5
56,5475,R1,6
56,5479,R1,7
56,5483,R1,7
56,5484,R1,8
56,5485,R1,8
56,5487,R1,10
56,5490,R1,15
56,5491,R1,10
56,5495,R1,14
56,5499,R1,9
56,5510,R1,12
56,5515,R1,5
56,5517,R1,8
56,5518,R1,7
56,5522,R1,16
56,5523,R1,8
56,5525,R1,12
56,5527,R1,11
56,5528,R1,8
56,5529,R1,10
56,5531,R1,7
56,5533,R1,8
56,5538,R1,11
56,5540,R1,13
57,4895,R1,6
57,4903,R1,4
57,4905,R1,4
57,4909,R1,7
57,4910,R1,10
57,4915,R1,3
57,4916,R1,4
57,4918,R1,5
57,4919,R1,3
57,4921,R1,2
57,4929,R1,6
57,4930,R1,4
57,4934,R1,5
57,4942,R1,6
57,4945,R1,2
57,4951,R1,3
57,4956,R1,8
57,4959,R1,2
57,4966,R1,2
57,4967,R1,0
57,4972,R1,7
57,4977,R1,5
57,4979,R1,4
57,4981,R1,0
57,4983,R1,1
57,4984,R1,0
57,4990,R1,14
57,4991,R1,5
57,4995,R1,0
57,4996,R1,5
57,4997,R1,13
57,5000,R1,6
57,5002,R1,5
57,5011,R1,5
57,5014,R1,1
57,5017,R1,7
57,5019,R1,3
57,5020,R1,2
57,5022,R1,4
57,5025,R1,9
57,5026,R1,10
57,5027,R1,2
57,5033,R1,6
57,5040,R1,0
57,5043,R1,6
57,5044,R1,5
57,5047,R1,10
57,5051,R1,11
57,5052,R1,12
57,5069,R1,0
57,5070,R1,0
57,5076,R1,1
57,5080,R1,9
57,5084,R1,4
57,5087,R1,9
57,5088,R1,2
57,5089,R1,3
57,5092,R1,3
57,5095,R1,7
57,5096,R1,6
57,5097,R1,5
57,5099,R1,0
57,5100,R1,0
57,5103,R1,0
57,5106,R1,2
57,5107,R1,6
57,5108,R1,3
57,5109,R1,6
57,5111,R1,14
57,5115,R1,0
57,5120,R1,8
57,5121,R1,2
57,5125,R1,0
57,5126,R1,0
57,5127,R1,6
57,5132,R1,3
57,5147,R1,5
57,5149,R1,4
57,5150,R1,4
57,5151,R1,0
57,5153,R1,9
57,5157,R1,4
57,5161,R1,7
57,5168,R1,2
57,5170,R1,0
57,5174,R1,2
57,5175,R1,7
57,5180,R1,5
57,5181,R1,1
57,5182,R1,1
57,5189,R1,2
57,5190,R1,7
57,5193,R1,10
57,5196,R1,6
57,5197,R1,7
57,5206,R1,0
57,5209,R1,11
57,5211,R1,9
57,5215,R1,5
57,5237,R1,4
57,5238,R1,3
57,5239,R1,2
57,5240,R1,1
57,5242,R1,3
57,5244,R1,0
57,5245,R1,13
57,5249,R1,0
57,5254,R1,6
57,5255,R1,3
57,5259,R1,4
57,5261,R1,8
57,5265,R1,9
57,5268,R1,3
57,5271,R1,6
57,5275,R1,12
57,5282,R1,5
57,5288,R1,3
57,5289,R1,2
57,5295,R1,8
57,5297,R1,0
57,5298,R1,3
57,5301,R1,0
57,5303,R1,7
57,5304,R1,8
57,5312,R1,6
57,5318,R1,7
57,5322,R1,0
57,5324,R1,2
57,5325,R1,9
57,5327,R1,4
57,5333,R1,2
57,5336,R1,5
57,5339,R1,6
57,5341,R1,0
57,5345,R1,2
57,5346,R1,9
57,5348,R1,4
57,5349,R1,10
57,5351,R1,6
57,5353,R1,5
57,5356,R1,2
57,5357,R1,1
