node_name	is_leaf	infer_mu	infer_var
c5385	True	2.800910344789131	1.205240664302824
c5333	True	3.2957578724028735	1.414258380713607
c3776	False	2.5310665727260058	16.393325556478395
c4965	True	2.1006691180014077	1.4032864449518223
c4978	True	2.7195764493236294	1.2150971477240784
c1273	False	3.475409471344567	39.59316807984376
c1804	False	3.147215370924614	31.29841622078636
c3134	False	3.0168136658735683	24.030907187089646
c5397	True	2.7703663102442584	1.8025297706235996
c5106	True	3.1328593164518312	1.6299250230316746
c2758	False	2.9059557405386927	28.284880012176465
c5230	True	2.663495085862525	1.8906169340418337
c5130	True	2.6658971344430165	1.9129443968758755
c2635	False	4.057300410946006	19.49976350059533
c3407	False	4.121794358435135	15.056473437021827
c3675	False	4.452693329940327	14.051377259709115
c5063	True	4.789153009061731	1.2076090256303729
c5408	True	4.778031593829304	1.240471015916784
c3676	False	3.855389334419072	14.090896459953703
c5140	True	3.948552896658641	1.2673556202989145
c4958	True	3.229415724147375	1.535949247226075
c3408	False	4.138279198357237	19.345838769606317
c5124	True	3.2334303700362987	2.067882496820135
c5043	True	5.286064388911871	1.4352731606465325
c215	False	4.591602477898547	49.00008830279788
c819	False	4.969757822833709	48.60003576417781
c4082	False	6.161518708540627	19.24865265948292
c5524	True	6.670981421313436	1.5041119996354115
c5532	True	5.916891748147135	1.86068224717467
c1189	False	4.830973852099447	40.48557694710419
c4662	False	6.634292414762951	10.028544542660317
c5483	True	7.083333161693899	0.8760469437203101
c5484	True	6.410666488164943	1.0979356316269457
c1744	False	4.241360240699309	33.23670445139068
c5434	True	1.502562538324563	3.547939459945409
c2106	False	4.337810249624202	30.91854608454571
c5472	True	6.051488183635131	2.205399922896827
c2990	False	3.9594842894703497	28.24624131003334
c5436	True	3.379180495841389	2.2191332704196105
c5515	True	3.7831361627916023	2.1067021107167214
c268	False	4.716551659400949	46.276819569764314
c425	False	4.955724657467941	39.52942784739254
c818	False	5.347452478438431	31.835940691712104
c981	False	5.464163614316678	29.41429895867828
c1435	False	5.501046974531483	27.60572583426204
c1731	False	5.429471962620864	28.63110620790427
c4066	False	6.357961995574889	18.13655404500837
c5529	True	5.948670156017037	1.8592932959162323
c5419	True	7.138649848314351	1.4788386548391192
c2478	False	4.914925925618015	30.444738272999906
c4748	False	5.075670922739408	9.716361483502498
c5533	True	4.7107772971446495	1.1010154963032273
c5534	True	5.480750797614514	0.8911888364860017
c5485	True	3.4276295867091484	3.016572785108614
c2086	False	5.681080358567527	32.23432781467943
c4029	False	4.678837180357466	15.49630396042996
c4725	False	4.656605107462283	8.70477749533108
c5461	True	4.407412678301212	0.9435408528276552
c5462	True	4.883565463728169	0.8385527969486058
c5542	True	4.222179737042804	1.633863833894927
c5482	True	7.724545277990751	2.5036782620151987
c1438	False	5.660702525858366	36.64194338906794
c2975	False	5.847316900261144	27.119990810505037
c4075	False	6.262811185297509	14.778636807338872
c5431	True	5.847007565324834	1.6787666016325418
c4744	False	6.67846013780203	8.620339488483282
c5429	True	7.1214732621494665	0.8319310035040487
c5430	True	6.65109596595911	0.950770319663742
c5479	True	5.202942704591193	2.545474432395914
c5478	True	6.073629423219567	3.0260289535841634
c1439	False	5.389046891774178	38.50917086980185
