cell_name	q_mean	q_std	read_count
c5318	2.2088141	0.865914	3
c5321	1.5049984	1.1363289	1
c5325	7.468676	1.7867404	8
c5327	0.8395978	1.6090744	1
c5330	0.5030127	1.7276539	0
c5333	3.3078055	1.199137	4
c5337	0.22723858	1.2789227	0
c5343	3.8565757	1.5290985	3
c5346	5.252687	1.216469	7
c5353	0.8166358	1.6327779	1
c5357	7.276537	0.97109336	6
c5358	7.5622134	0.92899615	11
c5365	-0.116692245	1.1511544	1
c5371	1.1180881	1.6080985	1
c5376	-1.9957222	1.532788	0
c5383	2.2122302	0.9043674	3
c5384	1.8085458	0.9730314	1
c5385	2.8057349	1.1084335	3
c5391	7.3741727	0.99321926	6
c5392	7.656918	0.9667471	11
c5396	-1.518997	1.6721349	0
c5397	2.7628386	1.3549287	2
c5399	-1.2127793	1.9221452	0
c5401	1.3963393	1.1860594	1
c5406	4.5773087	1.2276148	6
c5408	4.7883115	1.1251967	6
c5419	7.1680655	1.2287173	13
c5422	5.2759104	1.4679883	3
c5425	5.95398	1.6599205	6
c5429	7.1403213	0.9232328	14
c5430	6.6497607	0.98873335	6
c5431	5.829109	1.3133075	3
c5434	1.431907	1.9020792	0
c5436	3.3628159	1.5032852	2
c5438	2.495938	1.9444643	1
c5442	4.6594734	1.4770392	4
c5443	3.8341491	1.6350718	2
c5461	4.3953505	0.9847634	2
c5462	4.8932986	0.9269106	7
c5463	5.323094	1.0396287	2
c5464	5.8183956	0.9704479	8
c5472	6.083364	1.4952993	9
c5478	6.081541	1.7523723	6
c5479	5.182033	1.6125802	3
c5482	7.7677674	1.5945257	13
c5483	7.1034164	0.9465868	14
c5484	6.398057	1.0628552	3
c5485	3.3818781	1.7553968	1
c5494	4.6677938	1.4667456	4
c5495	6.7258053	0.94072336	11
c5496	6.3950663	0.99670696	6
c5503	5.364156	1.5457052	4
c5505	4.8032956	1.8749733	4
c5515	3.7784195	1.4640248	3
c5524	6.6904926	1.2387595	10
c5526	7.2176433	1.7235762	10
c5528	5.967324	1.46558	5
c5529	5.9291744	1.3815129	3
c5532	5.9052453	1.3811665	4
c5533	4.6901255	1.0648348	1
c5534	5.499201	0.9552492	10
c5536	6.8473577	1.3585126	10
c5542	4.2030764	1.2946751	2
