gene,species,replicate,exprval
199,c4983,R1,0
199,c4984,R1,0
199,c5207,R1,0
199,c5208,R1,4
199,c4921,R1,4
199,c4922,R1,0
199,c5103,R1,0
199,c5104,R1,0
199,c5299,R1,0
199,c5300,R1,1
199,c5330,R1,0
199,c5343,R1,2
199,c5346,R1,0
199,c5051,R1,0
199,c4936,R1,0
199,c5285,R1,0
199,c5017,R1,0
199,c5296,R1,0
199,c5080,R1,0
199,c4969,R1,0
199,c5002,R1,0
199,c5327,R1,0
199,c5083,R1,3
199,c5084,R1,2
199,c5131,R1,0
199,c5132,R1,0
199,c5144,R1,2
199,c5357,R1,0
199,c5358,R1,0
199,c5127,R1,0
199,c5128,R1,0
199,c4985,R1,0
199,c5325,R1,17
199,c5055,R1,0
199,c5303,R1,0
199,c5383,R1,0
199,c5384,R1,1
199,c5151,R1,0
199,c4923,R1,0
199,c5264,R1,0
199,c5157,R1,0
199,c5365,R1,2
199,c5238,R1,0
199,c4917,R1,0
199,c5206,R1,0
199,c5168,R1,0
199,c5109,R1,0
199,c4944,R1,0
199,c5281,R1,0
199,c4902,R1,0
199,c5176,R1,0
199,c5251,R1,0
199,c5148,R1,0
199,c5197,R1,0
199,c4898,R1,0
199,c4906,R1,0
199,c5269,R1,0
199,c4946,R1,0
199,c5399,R1,0
199,c4961,R1,0
199,c4974,R1,0
199,c5220,R1,0
199,c5353,R1,0
199,c4991,R1,0
199,c4976,R1,0
199,c5267,R1,0
199,c4947,R1,0
199,c5406,R1,0
199,c5222,R1,1
199,c5247,R1,3
200,c5171,R1,1
200,c5004,R1,0
200,c5215,R1,0
200,c5183,R1,0
200,c5184,R1,2
200,c5058,R1,0
200,c4920,R1,0
200,c5214,R1,7
200,c5141,R1,0
200,c5142,R1,0
200,c5391,R1,0
200,c5392,R1,0
200,c4997,R1,8
200,c5259,R1,0
200,c5260,R1,0
200,c4989,R1,0
200,c4990,R1,0
200,c5255,R1,0
200,c5256,R1,0
200,c5246,R1,2
200,c5122,R1,0
200,c5024,R1,0
200,c5385,R1,0
200,c5333,R1,0
200,c4965,R1,0
200,c4978,R1,0
200,c5397,R1,0
200,c5106,R1,0
200,c5230,R1,4
200,c5130,R1,2
200,c5063,R1,1
200,c5408,R1,37
200,c5140,R1,15
200,c4958,R1,0
200,c5124,R1,0
200,c5043,R1,4
200,c5524,R1,0
200,c5532,R1,0
200,c5483,R1,0
200,c5484,R1,0
200,c5434,R1,0
200,c5472,R1,0
200,c5436,R1,0
200,c5515,R1,0
200,c5529,R1,1
200,c5419,R1,0
200,c5533,R1,0
200,c5534,R1,0
200,c5485,R1,0
200,c5461,R1,0
200,c5462,R1,2
200,c5542,R1,0
200,c5482,R1,6
200,c5431,R1,0
200,c5429,R1,0
200,c5430,R1,0
200,c5479,R1,0
200,c5478,R1,0
200,c5442,R1,0
200,c5494,R1,7
200,c5443,R1,0
200,c5526,R1,0
200,c5495,R1,0
200,c5496,R1,0
200,c5422,R1,0
200,c5503,R1,0
200,c5425,R1,0
200,c5528,R1,0
200,c5536,R1,0
200,c5463,R1,0
200,c5464,R1,0
200,c5438,R1,0
200,c5505,R1,11
200,c5242,R1,0
200,c4996,R1,0
200,c5164,R1,0
200,c5192,R1,0
200,c5317,R1,0
200,c5318,R1,0
200,c5012,R1,2
200,c5371,R1,5
200,c4971,R1,0
200,c5249,R1,0
200,c5250,R1,0
200,c5028,R1,0
200,c5153,R1,0
200,c5154,R1,0
200,c5008,R1,0
200,c5337,R1,0
200,c5066,R1,0
200,c4929,R1,0
200,c5162,R1,0
200,c5181,R1,4
200,c5182,R1,4
200,c5195,R1,0
200,c4909,R1,0
200,c4910,R1,0
200,c4940,R1,0
200,c5311,R1,1
200,c5041,R1,0
200,c5308,R1,0
200,c4956,R1,0
200,c5174,R1,5
200,c5078,R1,3
200,c5072,R1,0
200,c5274,R1,3
200,c5118,R1,0
200,c5233,R1,0
200,c5234,R1,0
200,c5401,R1,0
200,c5169,R1,12
200,c5053,R1,0
200,c5026,R1,0
200,c5376,R1,0
200,c5232,R1,1
200,c5316,R1,1
200,c5396,R1,0
200,c5313,R1,5
200,c5314,R1,0
200,c4911,R1,0
200,c5040,R1,0
200,c5189,R1,0
200,c5009,R1,1
200,c5321,R1,0
200,c4983,R1,0
200,c4984,R1,0
200,c5207,R1,1
200,c5208,R1,0
200,c4921,R1,0
200,c4922,R1,0
200,c5103,R1,0
200,c5104,R1,0
200,c5299,R1,0
200,c5300,R1,0
200,c5330,R1,0
200,c5343,R1,1
200,c5346,R1,0
200,c5051,R1,0
200,c4936,R1,0
200,c5285,R1,3
200,c5017,R1,0
200,c5296,R1,0
200,c5080,R1,0
200,c4969,R1,0
200,c5002,R1,3
200,c5327,R1,0
200,c5083,R1,0
200,c5084,R1,0
200,c5131,R1,0
200,c5132,R1,0
200,c5144,R1,2
200,c5357,R1,0
200,c5358,R1,0
200,c5127,R1,0
200,c5128,R1,0
200,c4985,R1,0
200,c5325,R1,0
200,c5055,R1,0
200,c5303,R1,0
200,c5383,R1,0
200,c5384,R1,0
200,c5151,R1,0
200,c4923,R1,1
200,c5264,R1,0
200,c5157,R1,3
200,c5365,R1,0
200,c5238,R1,0
200,c4917,R1,0
200,c5206,R1,1
200,c5168,R1,0
200,c5109,R1,0
200,c4944,R1,0
200,c5281,R1,0
200,c4902,R1,0
200,c5176,R1,0
200,c5251,R1,1
200,c5148,R1,0
200,c5197,R1,0
200,c4898,R1,0
200,c4906,R1,1
200,c5269,R1,0
200,c4946,R1,0
200,c5399,R1,2
200,c4961,R1,0
200,c4974,R1,1
200,c5220,R1,0
200,c5353,R1,3
200,c4991,R1,0
200,c4976,R1,0
200,c5267,R1,0
200,c4947,R1,0
200,c5406,R1,2
200,c5222,R1,0
200,c5247,R1,0
201,c5171,R1,0
201,c5004,R1,2
201,c5215,R1,0
201,c5183,R1,0
201,c5184,R1,0
201,c5058,R1,0
201,c4920,R1,1
201,c5214,R1,0
201,c5141,R1,0
201,c5142,R1,0
201,c5391,R1,0
201,c5392,R1,0
201,c4997,R1,1
201,c5259,R1,0
201,c5260,R1,0
201,c4989,R1,0
201,c4990,R1,0
201,c5255,R1,0
201,c5256,R1,0
201,c5246,R1,0
201,c5122,R1,0
201,c5024,R1,0
201,c5385,R1,0
201,c5333,R1,0
201,c4965,R1,0
201,c4978,R1,0
201,c5397,R1,0
201,c5106,R1,0
201,c5230,R1,0
201,c5130,R1,0
201,c5063,R1,0
201,c5408,R1,0
201,c5140,R1,1
201,c4958,R1,2
201,c5124,R1,0
201,c5043,R1,2
201,c5524,R1,0
201,c5532,R1,0
201,c5483,R1,5
201,c5484,R1,3
201,c5434,R1,0
201,c5472,R1,6
201,c5436,R1,3
201,c5515,R1,0
201,c5529,R1,9
201,c5419,R1,0
201,c5533,R1,3
201,c5534,R1,0
201,c5485,R1,2
201,c5461,R1,0
201,c5462,R1,0
201,c5542,R1,0
201,c5482,R1,0
201,c5431,R1,0
201,c5429,R1,0
201,c5430,R1,0
201,c5479,R1,0
201,c5478,R1,0
201,c5442,R1,0
201,c5494,R1,0
201,c5443,R1,0
201,c5526,R1,0
201,c5495,R1,0
201,c5496,R1,0
201,c5422,R1,0
201,c5503,R1,0
201,c5425,R1,0
201,c5528,R1,0
201,c5536,R1,0
201,c5463,R1,0
201,c5464,R1,0
201,c5438,R1,0
201,c5505,R1,3
201,c5242,R1,0
201,c4996,R1,0
201,c5164,R1,0
201,c5192,R1,0
201,c5317,R1,0
201,c5318,R1,0
201,c5012,R1,1
201,c5371,R1,0
201,c4971,R1,2
201,c5249,R1,7
201,c5250,R1,5
201,c5028,R1,2
201,c5153,R1,0
201,c5154,R1,0
201,c5008,R1,0
201,c5337,R1,0
201,c5066,R1,0
201,c4929,R1,0
201,c5162,R1,0
201,c5181,R1,0
201,c5182,R1,0
201,c5195,R1,0
201,c4909,R1,2
201,c4910,R1,0
201,c4940,R1,0
201,c5311,R1,0
201,c5041,R1,0
201,c5308,R1,0
201,c4956,R1,0
201,c5174,R1,0
201,c5078,R1,0
201,c5072,R1,0
201,c5274,R1,0
201,c5118,R1,2
201,c5233,R1,0
201,c5234,R1,0
201,c5401,R1,0
201,c5169,R1,0
201,c5053,R1,0
201,c5026,R1,0
201,c5376,R1,0
201,c5232,R1,0
201,c5316,R1,0
201,c5396,R1,0
201,c5313,R1,0
201,c5314,R1,0
201,c4911,R1,3
201,c5040,R1,2
201,c5189,R1,1
201,c5009,R1,0
201,c5321,R1,0
201,c4983,R1,0
201,c4984,R1,0
201,c5207,R1,0
201,c5208,R1,0
201,c4921,R1,0
201,c4922,R1,0
201,c5103,R1,0
201,c5104,R1,0
201,c5299,R1,0
201,c5300,R1,0
201,c5330,R1,0
201,c5343,R1,0
201,c5346,R1,0
201,c5051,R1,0
201,c4936,R1,0
201,c5285,R1,0
201,c5017,R1,1
201,c5296,R1,9
201,c5080,R1,0
201,c4969,R1,0
201,c5002,R1,0
201,c5327,R1,1
201,c5083,R1,0
201,c5084,R1,1
201,c5131,R1,2
201,c5132,R1,0
201,c5144,R1,0
201,c5357,R1,0
201,c5358,R1,2
201,c5127,R1,0
201,c5128,R1,15
201,c4985,R1,1
201,c5325,R1,1
201,c5055,R1,0
201,c5303,R1,0
201,c5383,R1,0
201,c5384,R1,0
201,c5151,R1,0
201,c4923,R1,1
201,c5264,R1,0
201,c5157,R1,0
201,c5365,R1,0
201,c5238,R1,0
201,c4917,R1,0
201,c5206,R1,0
201,c5168,R1,0
201,c5109,R1,1
201,c4944,R1,0
201,c5281,R1,0
201,c4902,R1,0
201,c5176,R1,8
201,c5251,R1,0
201,c5148,R1,0
201,c5197,R1,0
201,c4898,R1,0
201,c4906,R1,0
201,c5269,R1,0
201,c4946,R1,0
201,c5399,R1,0
201,c4961,R1,0
201,c4974,R1,0
201,c5220,R1,0
201,c5353,R1,1
201,c4991,R1,4
201,c4976,R1,4
201,c5267,R1,0
201,c4947,R1,0
201,c5406,R1,0
201,c5222,R1,0
201,c5247,R1,2
202,c5171,R1,0
202,c5004,R1,0
202,c5215,R1,0
202,c5183,R1,0
202,c5184,R1,0
202,c5058,R1,0
202,c4920,R1,0
202,c5214,R1,0
202,c5141,R1,0
202,c5142,R1,0
202,c5391,R1,0
202,c5392,R1,0
202,c4997,R1,1
202,c5259,R1,0
202,c5260,R1,0
202,c4989,R1,0
202,c4990,R1,3
202,c5255,R1,0
202,c5256,R1,3
202,c5246,R1,0
202,c5122,R1,0
202,c5024,R1,0
202,c5385,R1,1
202,c5333,R1,0
202,c4965,R1,9
202,c4978,R1,0
202,c5397,R1,0
202,c5106,R1,0
202,c5230,R1,0
202,c5130,R1,0
202,c5063,R1,2
202,c5408,R1,0
202,c5140,R1,0
202,c4958,R1,0
202,c5124,R1,0
202,c5043,R1,0
202,c5524,R1,0
202,c5532,R1,0
202,c5483,R1,0
202,c5484,R1,0
202,c5434,R1,0
202,c5472,R1,0
202,c5436,R1,0
202,c5515,R1,0
202,c5529,R1,0
202,c5419,R1,8
202,c5533,R1,0
202,c5534,R1,0
202,c5485,R1,0
202,c5461,R1,0
202,c5462,R1,0
202,c5542,R1,0
202,c5482,R1,0
202,c5431,R1,0
202,c5429,R1,1
202,c5430,R1,0
202,c5479,R1,0
202,c5478,R1,0
202,c5442,R1,0
202,c5494,R1,0
202,c5443,R1,0
202,c5526,R1,1
202,c5495,R1,0
202,c5496,R1,0
202,c5422,R1,0
202,c5503,R1,0
202,c5425,R1,0
202,c5528,R1,1
202,c5536,R1,0
202,c5463,R1,0
202,c5464,R1,0
202,c5438,R1,0
202,c5505,R1,0
202,c5242,R1,1
202,c4996,R1,0
202,c5164,R1,0
202,c5192,R1,3
202,c5317,R1,0
202,c5318,R1,0
202,c5012,R1,0
202,c5371,R1,0
202,c4971,R1,0
202,c5249,R1,9
202,c5250,R1,0
202,c5028,R1,0
202,c5153,R1,31
202,c5154,R1,0
202,c5008,R1,0
202,c5337,R1,0
202,c5066,R1,15
202,c4929,R1,1
202,c5162,R1,0
202,c5181,R1,0
202,c5182,R1,0
202,c5195,R1,0
202,c4909,R1,0
202,c4910,R1,0
202,c4940,R1,0
202,c5311,R1,0
202,c5041,R1,0
202,c5308,R1,1
202,c4956,R1,0
202,c5174,R1,0
202,c5078,R1,0
202,c5072,R1,0
202,c5274,R1,0
202,c5118,R1,0
202,c5233,R1,0
202,c5234,R1,1
202,c5401,R1,2
202,c5169,R1,0
202,c5053,R1,0
202,c5026,R1,0
202,c5376,R1,13
202,c5232,R1,0
202,c5316,R1,0
202,c5396,R1,0
202,c5313,R1,0
202,c5314,R1,0
202,c4911,R1,0
202,c5040,R1,0
202,c5189,R1,0
202,c5009,R1,0
202,c5321,R1,0
202,c4983,R1,0
202,c4984,R1,2
202,c5207,R1,0
202,c5208,R1,0
202,c4921,R1,0
202,c4922,R1,2
202,c5103,R1,2
202,c5104,R1,0
202,c5299,R1,1
202,c5300,R1,0
202,c5330,R1,0
202,c5343,R1,0
202,c5346,R1,0
202,c5051,R1,0
202,c4936,R1,0
202,c5285,R1,1
202,c5017,R1,0
202,c5296,R1,0
202,c5080,R1,0
202,c4969,R1,0
202,c5002,R1,1
202,c5327,R1,0
202,c5083,R1,0
202,c5084,R1,0
202,c5131,R1,0
202,c5132,R1,1
202,c5144,R1,11
202,c5357,R1,0
202,c5358,R1,0
202,c5127,R1,0
202,c5128,R1,0
202,c4985,R1,0
202,c5325,R1,0
202,c5055,R1,0
202,c5303,R1,0
202,c5383,R1,0
202,c5384,R1,0
202,c5151,R1,0
202,c4923,R1,0
202,c5264,R1,0
202,c5157,R1,2
202,c5365,R1,0
202,c5238,R1,0
202,c4917,R1,0
202,c5206,R1,0
202,c5168,R1,0
202,c5109,R1,0
202,c4944,R1,0
202,c5281,R1,0
202,c4902,R1,0
202,c5176,R1,0
202,c5251,R1,0
202,c5148,R1,0
202,c5197,R1,3
202,c4898,R1,0
202,c4906,R1,0
202,c5269,R1,0
202,c4946,R1,0
202,c5399,R1,0
202,c4961,R1,1
202,c4974,R1,1
202,c5220,R1,0
202,c5353,R1,0
202,c4991,R1,0
202,c4976,R1,2
202,c5267,R1,0
202,c4947,R1,0
202,c5406,R1,0
202,c5222,R1,0
202,c5247,R1,0
203,c5171,R1,0
203,c5004,R1,0
203,c5215,R1,0
203,c5183,R1,0
203,c5184,R1,0
203,c5058,R1,0
203,c4920,R1,0
203,c5214,R1,0
203,c5141,R1,0
203,c5142,R1,1
203,c5391,R1,4
203,c5392,R1,0
203,c4997,R1,0
203,c5259,R1,0
203,c5260,R1,0
203,c4989,R1,0
203,c4990,R1,0
203,c5255,R1,0
203,c5256,R1,0
203,c5246,R1,1
203,c5122,R1,0
203,c5024,R1,5
203,c5385,R1,0
203,c5333,R1,0
203,c4965,R1,9
203,c4978,R1,0
203,c5397,R1,0
203,c5106,R1,0
203,c5230,R1,0
203,c5130,R1,0
203,c5063,R1,0
203,c5408,R1,0
203,c5140,R1,0
203,c4958,R1,3
203,c5124,R1,0
203,c5043,R1,0
203,c5524,R1,0
203,c5532,R1,2
203,c5483,R1,0
203,c5484,R1,0
203,c5434,R1,1
203,c5472,R1,0
203,c5436,R1,5
203,c5515,R1,0
203,c5529,R1,3
203,c5419,R1,0
203,c5533,R1,9
203,c5534,R1,1
203,c5485,R1,1
203,c5461,R1,0
203,c5462,R1,0
203,c5542,R1,0
203,c5482,R1,0
203,c5431,R1,2
203,c5429,R1,4
203,c5430,R1,0
203,c5479,R1,0
203,c5478,R1,24
203,c5442,R1,0
203,c5494,R1,0
203,c5443,R1,0
203,c5526,R1,0
203,c5495,R1,0
203,c5496,R1,0
203,c5422,R1,0
203,c5503,R1,0
203,c5425,R1,7
203,c5528,R1,0
203,c5536,R1,0
203,c5463,R1,0
203,c5464,R1,0
203,c5438,R1,0
203,c5505,R1,0
203,c5242,R1,0
203,c4996,R1,0
203,c5164,R1,0
203,c5192,R1,0
203,c5317,R1,0
203,c5318,R1,0
203,c5012,R1,0
203,c5371,R1,5
203,c4971,R1,0
203,c5249,R1,0
203,c5250,R1,0
203,c5028,R1,2
203,c5153,R1,0
203,c5154,R1,15
203,c5008,R1,0
203,c5337,R1,0
203,c5066,R1,0
203,c4929,R1,0
203,c5162,R1,6
203,c5181,R1,0
203,c5182,R1,0
203,c5195,R1,0
203,c4909,R1,0
203,c4910,R1,8
203,c4940,R1,0
203,c5311,R1,0
203,c5041,R1,0
203,c5308,R1,0
203,c4956,R1,0
203,c5174,R1,0
203,c5078,R1,0
203,c5072,R1,0
203,c5274,R1,0
203,c5118,R1,0
203,c5233,R1,0
203,c5234,R1,0
203,c5401,R1,3
203,c5169,R1,0
203,c5053,R1,0
203,c5026,R1,0
203,c5376,R1,0
203,c5232,R1,0
203,c5316,R1,1
203,c5396,R1,1
203,c5313,R1,0
203,c5314,R1,0
203,c4911,R1,0
203,c5040,R1,0
203,c5189,R1,0
203,c5009,R1,0
203,c5321,R1,0
203,c4983,R1,0
203,c4984,R1,0
203,c5207,R1,0
203,c5208,R1,0
203,c4921,R1,1
203,c4922,R1,0
203,c5103,R1,2
203,c5104,R1,0
203,c5299,R1,6
203,c5300,R1,0
203,c5330,R1,0
203,c5343,R1,0
203,c5346,R1,0
203,c5051,R1,0
203,c4936,R1,0
203,c5285,R1,0
203,c5017,R1,0
203,c5296,R1,0
203,c5080,R1,4
203,c4969,R1,2
203,c5002,R1,0
203,c5327,R1,0
203,c5083,R1,0
203,c5084,R1,3
203,c5131,R1,0
203,c5132,R1,0
203,c5144,R1,0
203,c5357,R1,2
203,c5358,R1,0
203,c5127,R1,0
203,c5128,R1,1
203,c4985,R1,0
203,c5325,R1,0
203,c5055,R1,0
203,c5303,R1,0
203,c5383,R1,0
203,c5384,R1,0
203,c5151,R1,3
203,c4923,R1,0
203,c5264,R1,0
203,c5157,R1,1
203,c5365,R1,0
203,c5238,R1,2
203,c4917,R1,0
203,c5206,R1,0
203,c5168,R1,0
203,c5109,R1,0
203,c4944,R1,2
203,c5281,R1,0
203,c4902,R1,0
203,c5176,R1,0
203,c5251,R1,0
203,c5148,R1,0
203,c5197,R1,0
203,c4898,R1,16
203,c4906,R1,0
203,c5269,R1,6
203,c4946,R1,0
203,c5399,R1,0
203,c4961,R1,0
203,c4974,R1,0
203,c5220,R1,0
203,c5353,R1,0
203,c4991,R1,0
203,c4976,R1,1
203,c5267,R1,1
203,c4947,R1,0
203,c5406,R1,0
203,c5222,R1,1
203,c5247,R1,0
204,c5171,R1,0
204,c5004,R1,7
204,c5215,R1,0
204,c5183,R1,0
204,c5184,R1,2
204,c5058,R1,0
204,c4920,R1,0
204,c5214,R1,6
204,c5141,R1,1
204,c5142,R1,0
204,c5391,R1,0
204,c5392,R1,0
204,c4997,R1,1
204,c5259,R1,1
204,c5260,R1,0
204,c4989,R1,0
204,c4990,R1,4
204,c5255,R1,0
204,c5256,R1,0
204,c5246,R1,1
204,c5122,R1,0
204,c5024,R1,0
204,c5385,R1,0
204,c5333,R1,0
204,c4965,R1,0
204,c4978,R1,0
204,c5397,R1,0
204,c5106,R1,0
204,c5230,R1,0
204,c5130,R1,0
204,c5063,R1,0
204,c5408,R1,0
204,c5140,R1,0
204,c4958,R1,0
204,c5124,R1,0
204,c5043,R1,2
204,c5524,R1,0
204,c5532,R1,1
204,c5483,R1,0
204,c5484,R1,2
204,c5434,R1,0
204,c5472,R1,0
204,c5436,R1,0
204,c5515,R1,0
204,c5529,R1,0
204,c5419,R1,0
204,c5533,R1,0
204,c5534,R1,0
204,c5485,R1,0
204,c5461,R1,0
204,c5462,R1,0
204,c5542,R1,0
204,c5482,R1,0
204,c5431,R1,2
204,c5429,R1,0
204,c5430,R1,0
204,c5479,R1,0
204,c5478,R1,0
204,c5442,R1,0
204,c5494,R1,0
204,c5443,R1,0
204,c5526,R1,0
204,c5495,R1,0
204,c5496,R1,0
204,c5422,R1,0
204,c5503,R1,0
204,c5425,R1,8
204,c5528,R1,0
204,c5536,R1,0
204,c5463,R1,0
204,c5464,R1,0
204,c5438,R1,0
204,c5505,R1,0
204,c5242,R1,6
204,c4996,R1,0
204,c5164,R1,0
204,c5192,R1,2
204,c5317,R1,0
204,c5318,R1,0
204,c5012,R1,0
204,c5371,R1,0
204,c4971,R1,0
204,c5249,R1,0
204,c5250,R1,0
204,c5028,R1,0
204,c5153,R1,1
204,c5154,R1,0
204,c5008,R1,0
204,c5337,R1,0
204,c5066,R1,0
204,c4929,R1,1
204,c5162,R1,0
204,c5181,R1,0
204,c5182,R1,0
204,c5195,R1,0
204,c4909,R1,0
204,c4910,R1,0
204,c4940,R1,0
204,c5311,R1,0
204,c5041,R1,0
204,c5308,R1,15
204,c4956,R1,0
204,c5174,R1,0
204,c5078,R1,0
204,c5072,R1,0
204,c5274,R1,0
204,c5118,R1,0
204,c5233,R1,0
204,c5234,R1,0
204,c5401,R1,0
204,c5169,R1,1
204,c5053,R1,0
204,c5026,R1,0
204,c5376,R1,0
204,c5232,R1,13
204,c5316,R1,0
204,c5396,R1,0
204,c5313,R1,0
204,c5314,R1,0
204,c4911,R1,0
204,c5040,R1,0
204,c5189,R1,1
204,c5009,R1,0
204,c5321,R1,0
204,c4983,R1,0
204,c4984,R1,1
204,c5207,R1,1
204,c5208,R1,0
204,c4921,R1,0
204,c4922,R1,0
204,c5103,R1,0
204,c5104,R1,1
204,c5299,R1,0
204,c5300,R1,0
204,c5330,R1,1
204,c5343,R1,0
204,c5346,R1,0
204,c5051,R1,0
204,c4936,R1,0
204,c5285,R1,0
204,c5017,R1,0
204,c5296,R1,5
204,c5080,R1,0
204,c4969,R1,2
204,c5002,R1,0
204,c5327,R1,0
204,c5083,R1,0
204,c5084,R1,7
204,c5131,R1,0
204,c5132,R1,2
204,c5144,R1,0
204,c5357,R1,0
204,c5358,R1,0
204,c5127,R1,0
204,c5128,R1,0
204,c4985,R1,0
204,c5325,R1,0
204,c5055,R1,0
204,c5303,R1,0
204,c5383,R1,0
204,c5384,R1,1
204,c5151,R1,0
204,c4923,R1,0
204,c5264,R1,0
204,c5157,R1,0
204,c5365,R1,2
204,c5238,R1,0
204,c4917,R1,11
204,c5206,R1,0
204,c5168,R1,0
204,c5109,R1,0
204,c4944,R1,0
204,c5281,R1,0
204,c4902,R1,0
204,c5176,R1,0
204,c5251,R1,1
204,c5148,R1,20
204,c5197,R1,0
204,c4898,R1,0
204,c4906,R1,0
204,c5269,R1,0
204,c4946,R1,0
204,c5399,R1,1
204,c4961,R1,0
204,c4974,R1,0
204,c5220,R1,0
204,c5353,R1,0
204,c4991,R1,0
204,c4976,R1,0
204,c5267,R1,0
204,c4947,R1,0
204,c5406,R1,0
204,c5222,R1,3
204,c5247,R1,0
205,c5171,R1,0
205,c5004,R1,2
205,c5215,R1,0
205,c5183,R1,0
205,c5184,R1,6
205,c5058,R1,0
205,c4920,R1,0
205,c5214,R1,0
205,c5141,R1,0
205,c5142,R1,0
205,c5391,R1,0
205,c5392,R1,9
205,c4997,R1,0
205,c5259,R1,0
205,c5260,R1,0
205,c4989,R1,0
205,c4990,R1,2
205,c5255,R1,0
205,c5256,R1,0
205,c5246,R1,0
205,c5122,R1,0
205,c5024,R1,0
205,c5385,R1,2
205,c5333,R1,0
205,c4965,R1,0
205,c4978,R1,0
205,c5397,R1,0
205,c5106,R1,0
205,c5230,R1,0
205,c5130,R1,2
205,c5063,R1,0
205,c5408,R1,0
205,c5140,R1,0
205,c4958,R1,0
205,c5124,R1,2
205,c5043,R1,0
205,c5524,R1,0
205,c5532,R1,0
205,c5483,R1,0
205,c5484,R1,0
205,c5434,R1,4
205,c5472,R1,0
205,c5436,R1,0
205,c5515,R1,0
205,c5529,R1,0
205,c5419,R1,0
205,c5533,R1,0
205,c5534,R1,0
205,c5485,R1,0
205,c5461,R1,0
205,c5462,R1,0
205,c5542,R1,0
205,c5482,R1,0
205,c5431,R1,6
205,c5429,R1,0
205,c5430,R1,0
205,c5479,R1,0
205,c5478,R1,0
205,c5442,R1,1
205,c5494,R1,5
205,c5443,R1,0
205,c5526,R1,0
205,c5495,R1,0
205,c5496,R1,0
205,c5422,R1,0
205,c5503,R1,0
205,c5425,R1,0
205,c5528,R1,0
205,c5536,R1,0
205,c5463,R1,0
205,c5464,R1,5
205,c5438,R1,0
205,c5505,R1,0
205,c5242,R1,0
205,c4996,R1,0
205,c5164,R1,0
205,c5192,R1,0
205,c5317,R1,1
205,c5318,R1,0
205,c5012,R1,0
205,c5371,R1,0
205,c4971,R1,0
205,c5249,R1,0
205,c5250,R1,0
205,c5028,R1,0
205,c5153,R1,0
205,c5154,R1,0
205,c5008,R1,3
205,c5337,R1,0
205,c5066,R1,0
205,c4929,R1,0
205,c5162,R1,0
205,c5181,R1,1
205,c5182,R1,0
205,c5195,R1,0
205,c4909,R1,0
205,c4910,R1,0
205,c4940,R1,0
205,c5311,R1,0
205,c5041,R1,0
205,c5308,R1,0
205,c4956,R1,0
205,c5174,R1,0
205,c5078,R1,0
205,c5072,R1,4
205,c5274,R1,7
205,c5118,R1,0
205,c5233,R1,0
205,c5234,R1,0
205,c5401,R1,3
205,c5169,R1,0
205,c5053,R1,1
205,c5026,R1,0
205,c5376,R1,0
205,c5232,R1,0
205,c5316,R1,0
205,c5396,R1,0
205,c5313,R1,0
205,c5314,R1,2
205,c4911,R1,0
205,c5040,R1,2
205,c5189,R1,0
205,c5009,R1,0
205,c5321,R1,0
205,c4983,R1,0
205,c4984,R1,0
205,c5207,R1,0
205,c5208,R1,0
205,c4921,R1,4
205,c4922,R1,0
205,c5103,R1,1
205,c5104,R1,3
205,c5299,R1,0
205,c5300,R1,0
205,c5330,R1,3
205,c5343,R1,0
205,c5346,R1,0
205,c5051,R1,0
205,c4936,R1,0
205,c5285,R1,0
205,c5017,R1,0
205,c5296,R1,5
205,c5080,R1,1
205,c4969,R1,14
205,c5002,R1,0
205,c5327,R1,0
205,c5083,R1,5
205,c5084,R1,0
205,c5131,R1,0
205,c5132,R1,0
205,c5144,R1,0
205,c5357,R1,0
205,c5358,R1,0
205,c5127,R1,0
205,c5128,R1,0
205,c4985,R1,0
205,c5325,R1,0
205,c5055,R1,0
205,c5303,R1,0
205,c5383,R1,0
205,c5384,R1,0
205,c5151,R1,1
205,c4923,R1,0
205,c5264,R1,0
205,c5157,R1,0
205,c5365,R1,0
205,c5238,R1,0
205,c4917,R1,0
205,c5206,R1,0
205,c5168,R1,0
205,c5109,R1,0
205,c4944,R1,0
205,c5281,R1,0
205,c4902,R1,0
205,c5176,R1,0
205,c5251,R1,0
205,c5148,R1,0
205,c5197,R1,0
205,c4898,R1,0
205,c4906,R1,0
205,c5269,R1,5
205,c4946,R1,0
205,c5399,R1,0
205,c4961,R1,0
205,c4974,R1,19
205,c5220,R1,1
205,c5353,R1,0
205,c4991,R1,2
205,c4976,R1,0
205,c5267,R1,0
205,c4947,R1,0
205,c5406,R1,0
205,c5222,R1,0
205,c5247,R1,0
206,c5171,R1,0
206,c5004,R1,0
206,c5215,R1,0
206,c5183,R1,0
206,c5184,R1,0
206,c5058,R1,0
206,c4920,R1,0
206,c5214,R1,2
206,c5141,R1,0
206,c5142,R1,0
206,c5391,R1,2
206,c5392,R1,0
206,c4997,R1,0
206,c5259,R1,0
206,c5260,R1,0
206,c4989,R1,0
206,c4990,R1,0
206,c5255,R1,0
206,c5256,R1,0
206,c5246,R1,0
206,c5122,R1,0
206,c5024,R1,0
206,c5385,R1,0
206,c5333,R1,0
206,c4965,R1,12
206,c4978,R1,0
206,c5397,R1,0
206,c5106,R1,0
206,c5230,R1,2
206,c5130,R1,0
206,c5063,R1,0
206,c5408,R1,1
206,c5140,R1,0
206,c4958,R1,0
206,c5124,R1,0
206,c5043,R1,0
206,c5524,R1,0
