ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
79	79	148.41316	-0.34853286	4.858888	148.41316	4.327165	8.152184	-0.18169042	139.17006	123.8136	30.712921	5.9604645e-08	True	2.098755097725022e-07
221	221	130.07816	-1.1533978	3.675651	108.37319	5.340493	6.8419695	-0.8838247	171.06653	156.67151	28.79004	5.9604645e-08	True	2.098755097725022e-07
231	231	16.598227	-1.2307378	4.679299	46.451122	4.4848394	8.225833	-0.8808115	143.68735	129.29993	28.774841	5.9604645e-08	True	2.098755097725022e-07
210	210	69.621	1.6931789	3.678781	148.41316	4.719951	6.95872	1.5822953	65.40276	50.191162	30.423203	5.9604645e-08	True	2.098755097725022e-07
220	220	70.55965	2.2455351	5.0090284	148.41316	4.2708597	8.731733	2.288836	-139.10812	-154.16615	30.116058	5.9604645e-08	True	2.098755097725022e-07
293	293	93.43266	0.27999616	3.965076	148.41316	4.8446765	7.0367613	0.60502577	145.55017	130.37454	30.351257	5.9604645e-08	True	2.098755097725022e-07
289	289	148.41316	0.5755102	3.814607	144.0704	4.828679	7.205977	0.59278333	135.37384	120.47916	29.789368	5.9604645e-08	True	2.098755097725022e-07
284	284	37.162834	1.9262561	4.8431554	147.28455	3.2947567	7.7651315	1.8319434	-56.944378	-71.4723	29.05584	5.9604645e-08	True	2.098755097725022e-07
323	323	10.604597	-0.23820525	4.2107677	38.193974	4.463282	8.016453	-0.3803566	138.98389	124.04309	29.881592	5.9604645e-08	True	2.098755097725022e-07
326	326	34.50118	0.83511645	3.9261727	21.240892	5.441094	7.540359	0.8892044	105.18024	89.8934	30.57367	5.9604645e-08	True	2.098755097725022e-07
264	264	11.222959	-0.4462445	4.3238306	6.6956077	4.6881657	7.521173	-0.31346652	129.42564	114.68141	29.488464	5.9604645e-08	True	2.098755097725022e-07
302	302	148.41316	0.93685454	3.5807579	134.41638	5.678123	7.5129538	0.5070778	153.14333	138.35532	29.57602	5.9604645e-08	True	2.098755097725022e-07
37	37	26.132545	1.2844349	4.51832	44.322903	4.795511	8.558626	0.8826172	81.201126	66.594894	29.212463	5.9604645e-08	True	2.098755097725022e-07
457	457	148.41316	-0.20856318	4.0718837	69.49109	7.6650896	8.889839	-0.24967231	167.65485	153.0871	29.135498	5.9604645e-08	True	2.098755097725022e-07
38	38	30.224983	1.7215732	4.1993194	48.80047	4.0324717	7.2050233	1.6165992	38.72031	24.19223	29.05616	5.9604645e-08	True	2.098755097725022e-07
500	500	148.41316	1.4053848	3.762284	117.48837	4.9100122	6.76513	1.5115868	93.80924	79.580124	28.458237	1.1920929e-07	True	3.772445871860166e-07
430	430	49.20548	0.038315356	4.338156	16.83297	4.9514713	7.3523893	0.3109369	145.69003	131.7332	27.913666	1.1920929e-07	True	3.772445871860166e-07
198	198	9.766041	1.4080478	3.9514422	18.634687	3.1626117	6.8210163	1.7417446	-18.336681	-32.45809	28.24282	1.1920929e-07	True	3.772445871860166e-07
475	475	141.1697	-0.07469209	4.127151	148.41316	4.750043	7.4930196	-0.20310238	157.92192	143.92126	28.001312	1.1920929e-07	True	3.772445871860166e-07
22	22	24.63454	-0.70153725	4.6799197	148.41316	4.256364	8.459271	-0.3438877	130.94705	117.07359	27.746918	1.1920929e-07	True	3.772445871860166e-07
178	178	109.075516	2.0304651	3.877313	103.86973	3.7935944	6.4939413	2.034542	8.879265	-5.3281784	28.414886	1.1920929e-07	True	3.772445871860166e-07
227	227	18.637234	1.4936625	4.0840006	24.2642	5.137667	7.7928615	2.0925632	-18.563377	-32.553787	27.98082	1.1920929e-07	True	3.772445871860166e-07
173	173	10.922835	0.25022623	3.8418126	17.376282	4.5260496	7.069077	0.2573791	145.0501	131.22241	27.655365	1.1920929e-07	True	3.772445871860166e-07
118	118	12.507153	2.8482804	5.343099	12.579699	4.5112944	9.63655	2.8698986	-249.06607	-263.06033	27.988525	1.1920929e-07	True	3.772445871860166e-07
131	131	116.32492	0.6146857	3.7182596	112.200066	4.1913	6.312898	0.8217762	136.88043	122.78744	28.18599	1.1920929e-07	True	3.772445871860166e-07
147	147	40.4207	0.7741564	4.1552377	107.8409	4.1493354	7.4383984	1.2414727	57.225666	43.174957	28.101418	1.1920929e-07	True	3.772445871860166e-07
384	384	142.18507	0.87299705	3.6587095	148.41316	4.980007	6.8610177	0.71531653	146.08176	131.82686	28.509796	1.1920929e-07	True	3.772445871860166e-07
66	66	148.41316	-0.879678	4.3367224	148.41316	5.130782	7.834628	-0.95284194	152.10934	137.92062	28.377441	1.1920929e-07	True	3.772445871860166e-07
74	74	120.777054	-0.4072968	4.3675604	108.5363	3.7574449	7.14733	-0.17115659	142.69453	128.88876	27.611542	1.1920929e-07	True	3.772445871860166e-07
272	272	10.182347	0.6017005	4.876815	11.190559	4.7186027	8.472616	1.0267793	39.552692	25.59401	27.917366	1.1920929e-07	True	3.772445871860166e-07
243	243	22.129913	1.0573641	4.657526	52.142143	3.9219923	8.217253	0.9854203	61.605236	47.55516	28.100151	1.1920929e-07	True	3.772445871860166e-07
274	274	148.41316	0.88851523	4.2908254	148.41316	4.3982005	7.7188582	1.1425209	79.15761	65.59554	27.12413	1.7881393e-07	True	4.99480263480927e-07
290	290	148.41316	1.0690241	4.928779	145.30833	3.9059005	8.351552	1.3054352	-12.2327385	-25.94371	27.421944	1.7881393e-07	True	4.99480263480927e-07
453	453	148.41316	-0.44887817	3.561294	118.6436	4.7657256	6.4700418	-0.33322868	170.88924	157.14037	27.497742	1.7881393e-07	True	4.99480263480927e-07
446	446	148.41316	-0.80621296	4.4433184	148.41316	3.792708	7.714138	-0.79782015	139.29123	125.643036	27.296387	1.7881393e-07	True	4.99480263480927e-07
53	53	71.91697	1.9701477	4.465486	147.80925	4.560249	7.9798656	2.1011872	-39.82307	-53.57627	27.506401	1.7881393e-07	True	4.99480263480927e-07
69	69	148.41316	-0.45307422	4.4570837	148.41316	4.819331	7.981265	-0.7932356	162.23209	148.59251	27.279144	1.7881393e-07	True	4.99480263480927e-07
52	52	76.93151	2.1541462	4.1180615	136.8531	5.1626477	7.7732863	2.1629684	-37.89578	-51.432526	27.073494	1.7881393e-07	True	4.99480263480927e-07
495	495	148.41316	-0.77472883	4.1518044	148.41316	4.66748	7.2774534	-0.39593452	164.87885	151.22583	27.30603	1.7881393e-07	True	4.99480263480927e-07
222	222	94.01871	1.1956345	3.8881006	148.41316	4.432763	6.9775457	1.3223088	91.49208	77.83328	27.317596	1.7881393e-07	True	4.99480263480927e-07
253	253	148.41316	2.1422238	4.341718	148.41316	4.4586806	7.4822974	2.3460777	-58.567337	-72.27321	27.411743	1.7881393e-07	True	4.99480263480927e-07
11	11	5.310444	1.333107	3.8774729	5.653818	4.8526735	7.711654	1.4317552	24.766884	11.001251	27.531265	1.7881393e-07	True	4.99480263480927e-07
21	21	51.671307	2.1124475	4.0416	69.30056	3.7294657	6.9017987	2.0685005	-82.36541	-95.86842	27.006027	1.7881393e-07	True	4.99480263480927e-07
224	224	88.3208	1.8347762	4.4622703	148.41316	3.5064044	7.374629	1.6879798	-9.930584	-23.587494	27.31382	1.7881393e-07	True	4.99480263480927e-07
354	354	148.41316	0.4441757	3.8924572	148.41316	4.9786654	7.0849805	0.403551	161.2018	147.53802	27.327545	1.7881393e-07	True	4.99480263480927e-07
298	298	148.41316	1.4674522	3.3882303	148.41316	4.0907683	5.8875318	1.2976053	112.604095	99.041794	27.124603	1.7881393e-07	True	4.99480263480927e-07
119	119	16.013807	0.42740038	5.1219897	84.75376	3.563436	8.947755	0.3577856	50.555798	36.802643	27.50631	1.7881393e-07	True	4.99480263480927e-07
49	49	45.390003	0.7167685	3.980436	101.59774	4.2539597	6.9837375	0.51957786	139.65901	126.04813	27.221771	1.7881393e-07	True	4.99480263480927e-07
329	329	21.743107	2.5302908	4.124009	42.030083	4.770723	7.8748302	2.3866236	-69.35396	-83.05556	27.403198	1.7881393e-07	True	4.99480263480927e-07
102	102	9.163833	1.9628034	4.7769575	24.475302	3.9711463	8.723959	1.7140088	-36.102833	-49.5963	26.98693	1.7881393e-07	True	4.99480263480927e-07
161	161	148.41316	-1.0800229	4.6743784	128.6448	3.75501	7.857906	-0.8201736	129.09857	115.49065	27.21585	1.7881393e-07	True	4.99480263480927e-07
137	137	90.291145	0.7986932	3.809474	148.41316	4.851664	6.9384737	0.65815747	129.44917	115.67325	27.55185	1.7881393e-07	True	4.99480263480927e-07
110	110	147.4177	0.4647944	4.5119042	101.58931	4.2181773	7.386382	0.5320469	103.78814	90.46745	26.641373	2.3841858e-07	True	6.241324060250327e-07
341	341	148.41316	-1.3270941	4.089131	148.41316	4.3079896	7.1623807	-1.0176803	162.51512	149.09601	26.838226	2.3841858e-07	True	6.241324060250327e-07
153	153	9.886422	2.468077	3.6200378	13.767029	3.8723593	6.7010756	2.1905084	-27.3964	-40.810112	26.827423	2.3841858e-07	True	6.241324060250327e-07
382	382	51.179726	0.5615472	4.419241	61.851055	4.295544	7.893509	0.30456895	105.57446	92.32669	26.495544	2.3841858e-07	True	6.241324060250327e-07
54	54	89.52033	2.539621	4.2822576	115.532166	3.5071151	7.0790887	2.7012208	-132.79857	-146.13953	26.681915	2.3841858e-07	True	6.241324060250327e-07
177	177	13.841674	0.3606551	3.9800556	11.786154	4.019001	6.67002	0.22644186	132.06245	118.77799	26.568924	2.3841858e-07	True	6.241324060250327e-07
489	489	148.41316	-1.2151529	4.7651763	148.41316	4.943556	8.577814	-1.0567887	151.74081	138.34479	26.792053	2.3841858e-07	True	6.241324060250327e-07
44	44	148.41316	0.8571158	3.8657725	148.41316	3.985637	6.6765976	0.9672299	117.35986	103.993195	26.733337	2.3841858e-07	True	6.241324060250327e-07
