ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
37	37	148.41316	0.5495726	4.2011023	148.41316	3.3020122	6.5846944	0.45952103	107.06858	96.093216	21.95073	2.8014183e-06	True	1.2075078898462755e-05
294	294	148.41316	4.803719	4.072279	148.41316	3.2314367	6.658827	4.924075	-668.7257	-679.6926	21.933838	2.8014183e-06	True	1.2075078898462755e-05
111	111	148.41316	-1.5093837	4.1248436	148.41316	2.9882858	6.5205317	-1.3658034	139.44705	128.47691	21.940277	2.8014183e-06	True	1.2075078898462755e-05
287	287	148.41316	0.36012363	3.859633	148.41316	3.5684826	6.2224197	0.46828347	147.47183	136.57233	21.799011	3.0398369e-06	True	1.2990755912585135e-05
262	262	148.41316	1.8762014	3.3675692	134.15302	3.7168176	5.8904853	2.1961699	-17.919884	-28.795845	21.751923	3.0994415e-06	True	1.313322681491658e-05
298	298	148.41316	0.44376785	4.6997557	148.41316	3.0574253	7.153533	0.6477223	83.44461	72.60608	21.677063	3.2186508e-06	True	1.3523742932231487e-05
242	242	148.41316	-0.32447904	3.868195	148.41316	3.042033	6.0793414	-0.040570535	145.31007	134.51186	21.596436	3.33786e-06	True	1.3907750447591146e-05
180	180	148.41316	0.97183365	4.0893106	130.33974	2.963091	6.259885	0.8512357	84.10778	73.35324	21.509079	3.516674e-06	True	1.4531710916314244e-05
164	164	127.43357	2.3426461	3.8661962	148.41316	3.1836584	6.111271	2.0934997	10.769073	0.06945801	21.39923	3.7550926e-06	True	1.5389723855941022e-05
365	365	138.71167	0.7556918	3.8022974	148.41316	2.799677	5.896763	0.50362885	127.06131	116.39172	21.339172	3.874302e-06	True	1.5622185122582222e-05
91	91	130.33246	0.027344534	4.194982	138.22545	3.4228673	6.7730236	0.29465437	137.40654	126.7494	21.314285	3.874302e-06	True	1.5622185122582222e-05
464	464	148.41316	-0.28581616	3.411489	147.70702	3.51428	5.653061	-0.13825054	167.31232	156.67606	21.272522	3.993511e-06	True	1.5974044799804688e-05
476	476	148.41316	1.3345363	3.246999	148.41316	3.1000335	5.2194786	1.4400661	81.542145	70.92877	21.226746	4.053116e-06	True	1.6083793034629215e-05
460	460	133.54268	3.4881997	3.968485	148.41316	3.0673895	6.277797	3.4520004	-264.36307	-274.9429	21.159668	4.23193e-06	True	1.666114086241234e-05
112	112	148.41316	0.68966395	3.98055	148.41316	2.6129646	5.9552526	0.68853486	114.76454	104.247	21.03508	4.529953e-06	True	1.7422896165114183e-05
330	330	61.533207	0.8780574	4.566752	148.41316	3.4639518	7.597572	0.91477185	75.67737	65.169464	21.015808	4.529953e-06	True	1.7422896165114183e-05
296	296	148.41316	3.1522617	3.8217943	101.25025	3.2127473	6.116262	2.7314596	-80.40725	-90.92943	21.044357	4.4703484e-06	True	1.7422896165114183e-05
138	138	148.41316	0.93543595	3.698499	148.41316	3.5521946	6.1310935	0.9632631	124.11546	113.617485	20.995956	4.5895576e-06	True	1.7517395601927778e-05
374	374	148.41316	-0.1438838	3.882149	148.41316	3.0017464	6.1240478	0.0057829833	138.45895	128.02386	20.870178	4.887581e-06	True	1.8513563907507692e-05
67	67	148.41316	1.3726107	3.799362	148.41316	2.9443867	5.902274	1.4071319	60.466846	50.038704	20.856285	4.9471855e-06	True	1.8598441790817373e-05
479	479	148.41316	1.9902829	3.2956245	148.41316	2.6623113	5.1942387	1.828048	36.863766	26.478971	20.769588	5.185604e-06	True	1.906472093918744e-05
247	247	148.41316	0.024579786	3.4795468	148.41316	3.4219568	5.6638336	0.045708984	166.2287	155.84712	20.763153	5.185604e-06	True	1.906472093918744e-05
220	220	148.41316	1.9089866	3.8486674	94.48908	3.180876	6.1796255	1.9733365	1.863802	-8.518372	20.764347	5.185604e-06	True	1.906472093918744e-05
