ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
277	277	148.41316	0.079470955	4.8841414	148.41316	2.970699	7.5943537	0.18205082	87.85722	77.288895	21.136658	4.2915344e-06	True	2.1245219919941213e-05
63	63	148.41316	1.6553441	4.5406566	148.41316	3.3150268	7.070155	1.6294322	14.140625	3.6321564	21.016937	4.529953e-06	True	2.2205651975145528e-05
62	62	148.41316	-0.8160028	3.7147884	148.41316	3.1935387	5.942969	-0.76115716	155.65762	145.1622	20.990845	4.5895576e-06	True	2.2279406056820768e-05
57	57	147.42857	3.499142	3.9271052	131.98088	3.298075	6.2135715	3.5283883	-281.1445	-291.5909	20.892822	4.827976e-06	True	2.321142416733962e-05
71	71	146.52275	0.792901	4.2208977	140.53908	3.0912488	6.4157214	0.7564604	94.75288	84.328995	20.847763	4.9471855e-06	True	2.3558026268368676e-05
37	37	148.41316	-0.67011476	4.2563715	148.41316	3.1759007	6.6756306	-0.58333313	137.14954	126.72957	20.839935	5.00679e-06	True	2.361693472232459e-05
128	128	148.41316	1.3465995	3.5574098	148.41316	3.1230707	5.81821	1.1346908	102.31832	91.92442	20.787796	5.1259995e-06	True	2.3787174749811854e-05
158	158	148.41316	0.038604904	3.197729	148.41316	3.3166225	5.323292	0.16457659	159.30237	148.91466	20.775421	5.185604e-06	True	2.3787174749811854e-05
481	481	148.41316	0.30382395	3.9579668	148.41316	3.2848165	6.3065886	0.22250184	141.77147	131.38754	20.767853	5.185604e-06	True	2.3787174749811854e-05
313	313	148.41316	-1.5615798	4.3472424	148.41316	2.9626377	7.142816	-1.3933442	136.07481	125.7042	20.741226	5.2452087e-06	True	2.384185791015625e-05
257	257	148.41316	2.1815062	3.717032	148.41316	3.2801764	5.770922	1.872956	56.75097	46.41134	20.67926	5.4240227e-06	True	2.4000100329913923e-05
457	457	148.41316	2.6127937	3.8831851	148.41316	3.6282823	6.3555503	2.4617949	-31.64676	-42.003254	20.712986	5.364418e-06	True	2.4000100329913923e-05
289	289	148.41316	-0.03635439	3.6577928	148.41316	3.5506835	6.1674438	-0.23226653	164.2142	153.87291	20.682587	5.4240227e-06	True	2.4000100329913923e-05
308	308	148.41316	0.16592054	4.268301	148.41316	3.2606647	6.897708	0.14670664	129.8407	119.56735	20.546692	5.841255e-06	True	2.5619540298194216e-05
16	16	148.41316	-0.5135259	3.7212703	148.41316	3.2408392	6.1493254	-0.31269875	142.001	131.78073	20.440552	6.1392784e-06	True	2.669251483419667e-05
35	35	148.41316	1.8269973	3.782021	148.41316	2.863788	5.9504843	1.7879128	23.547216	13.349167	20.3961	6.3180923e-06	True	2.723315666461813e-05
197	197	147.97377	-2.8347983	4.8663225	148.41316	2.7176094	7.974719	-2.98682	113.4861	103.32333	20.325531	6.556511e-06	True	2.731879552205404e-05
93	93	148.41316	5.0412164	3.9494407	148.41316	3.134993	6.4216256	5.256675	-792.9999	-803.17126	20.342773	6.4969063e-06	True	2.731879552205404e-05
369	369	148.41316	0.9104605	3.6718614	148.41316	3.5273664	6.0575304	0.78335124	119.599495	109.42014	20.358704	6.4373016e-06	True	2.731879552205404e-05
152	152	148.41316	0.41562238	3.404191	83.079254	3.016714	5.610014	0.445049	133.15855	122.9978	20.321503	6.556511e-06	True	2.731879552205404e-05
245	245	148.41316	2.5668473	3.8469522	148.41316	3.4642081	6.164775	2.667718	-87.47977	-97.62439	20.289246	6.67572e-06	True	2.7359509077228486e-05
275	275	148.41316	0.2662345	4.216519	139.13568	3.047125	6.534073	0.437607	99.72137	89.57853	20.285675	6.67572e-06	True	2.7359509077228486e-05
218	218	148.41316	0.21647817	4.003719	148.41316	2.8976119	6.189968	0.26618987	140.42067	130.33127	20.178802	7.033348e-06	True	2.8360274530226185e-05
8	8	148.41316	-0.43093997	4.2304273	148.41316	3.3205917	7.0381603	-0.7427815	137.55484	127.46387	20.181946	7.033348e-06	True	2.8360274530226185e-05
154	154	148.41316	1.6808578	3.332335	148.41316	2.643916	5.1228395	1.6481781	61.029526	50.976868	20.105316	7.3313713e-06	True	2.9325485229492188e-05
317	317	145.01804	2.7678952	4.073057	131.78876	2.926834	6.2625465	2.9908643	-197.15648	-207.18915	20.065338	7.5101852e-06	True	2.9802322387695312e-05
465	465	148.41316	1.86504	3.909807	123.14489	3.0172672	6.1631436	2.0550475	-27.65247	-37.639626	19.974312	7.867813e-06	True	3.097564216673843e-05
207	207	148.41316	-0.008497345	4.1552114	148.41316	3.2029502	6.6007795	0.47415507	112.535225	102.5621	19.946243	7.987022e-06	True	3.119930624961853e-05
355	355	148.41316	1.3095907	3.9056392	148.41316	2.7944226	6.0732975	0.97163147	94.195305	84.24912	19.892365	8.165836e-06	True	3.139481289696147e-05
265	265	148.41316	-0.861385	4.370852	148.41316	3.5624454	7.0670924	-0.87475926	147.13176	137.18192	19.899689	8.165836e-06	True	3.139481289696147e-05
137	137	148.41316	0.08615444	4.4870377	148.41316	2.811047	6.9060936	0.29728907	109.04109	99.098816	19.884552	8.225441e-06	True	3.139481289696147e-05
322	322	148.41316	-0.33842906	4.009789	148.41316	3.1262448	6.5010586	-0.14065723	148.28793	138.36694	19.84198	8.404255e-06	True	3.159494328319578e-05
382	382	134.2003	-0.9154212	4.6986003	148.41316	3.0889065	7.3458624	-0.88049597	121.00316	111.07631	19.853699	8.34465e-06	True	3.159494328319578e-05
331	331	148.41316	0.20055385	3.3985848	148.41316	3.7058225	5.4498005	0.45089102	158.29135	148.3947	19.793304	8.6426735e-06	True	3.224878168817776e-05
491	491	148.41316	1.2846922	3.3657804	148.41316	3.3763168	5.563726	1.0869577	121.37003	111.49353	19.753006	8.821487e-06	True	3.2412744786617525e-05
395	395	148.41316	-0.13987656	3.6380138	148.41316	3.389561	5.946973	-0.045099873	157.76712	147.889	19.756226	8.821487e-06	True	3.2412744786617525e-05
97	97	148.41316	2.2765653	3.6506252	148.41316	3.0770507	5.8194895	2.4966264	-71.64918	-81.519905	19.741455	8.881092e-06	True	3.2412744786617525e-05
59	59	148.41316	2.119045	3.406962	148.41316	3.072943	5.2586484	2.3870757	-38.61302	-48.45107	19.676094	9.179115e-06	True	3.318414620473876e-05
438	438	148.41316	1.8151549	3.8267162	148.41316	2.8023202	5.8753014	1.8292912	22.851488	13.02232	19.658337	9.23872e-06	True	3.318414620473876e-05
325	325	148.41316	1.7273268	3.7918398	148.41316	3.404492	6.058156	1.915634	22.605087	12.786018	19.638138	9.357929e-06	True	3.318414620473876e-05
226	226	148.41316	0.8249899	4.079577	148.41316	2.9322577	6.089471	0.92937493	94.584885	84.76414	19.641495	9.357929e-06	True	3.318414620473876e-05
126	126	148.41316	0.5580051	3.735116	148.41316	3.0322495	5.868045	0.6633189	119.25931	109.46275	19.59311	9.596348e-06	True	3.3527612686157227e-05
279	279	148.41316	0.6554977	3.9527578	148.41316	2.9739196	6.1261153	0.6938472	100.35426	90.56419	19.58014	9.655952e-06	True	3.3527612686157227e-05
430	430	148.0591	1.956115	3.9026148	148.41316	3.1808417	6.2187285	1.916321	1.2941475	-8.499451	19.587196	9.596348e-06	True	3.3527612686157227e-05
321	321	139.14258	0.47841778	3.4553864	148.41316	3.0145528	5.3027077	0.52688056	138.17789	128.40698	19.54181	9.834766e-06	True	3.3912987544618803e-05
437	437	148.41316	0.3641542	4.09755	138.20613	3.2475305	6.5071616	0.2615116	126.2018	116.45548	19.49263	1.0073185e-05	True	3.4262533901500055e-05
161	161	148.41316	3.4470077	3.8845828	148.41316	2.2949226	5.792573	3.2148287	-226.87007	-236.62074	19.501343	1.0073185e-05	True	3.4262533901500055e-05
33	33	148.41316	-0.5752881	4.223901	148.41316	3.0613356	6.3271046	-0.38674876	137.99469	128.3289	19.331573	1.0967255e-05	True	3.705153594145904e-05
334	334	130.25511	1.603458	4.279972	146.69193	2.9434793	6.5411644	1.9110079	-34.52689	-44.12774	19.201698	1.1742115e-05	True	3.9078541938832265e-05
102	102	62.85509	0.73319846	3.891757	46.67812	3.2443452	6.2672997	0.55299056	134.42339	124.825745	19.195282	1.180172e-05	True	3.9078541938832265e-05
326	326	148.41316	1.149042	4.226457	119.1921	2.9699643	6.750004	0.9483069	77.8261	68.220825	19.210556	1.168251e-05	True	3.9078541938832265e-05
270	270	148.41316	-1.5898576	5.2904506	148.41316	2.8765404	8.13056	-2.011794	106.5343	96.949356	19.169891	1.1980534e-05	True	3.9409649999518146e-05
288	288	148.41316	-0.60073245	4.0029287	122.58165	2.8831975	6.2486477	-0.55354786	131.14526	121.59082	19.108887	1.23381615e-05	True	4.032078911276425e-05
205	205	148.41316	-0.14369346	3.9371707	148.41316	3.5770102	6.5923824	-0.19211484	150.51607	140.98814	19.055847	1.2695789e-05	True	4.122009525051365e-05
352	352	147.10591	0.11849894	3.3960419	148.41316	2.6221368	5.2505493	0.21755709	147.74977	138.2885	18.922546	1.3589859e-05	True	4.383825486706149e-05
125	125	148.41316	-0.12834318	3.2349484	148.41316	2.7502134	4.913524	0.017936591	169.64513	160.20659	18.877075	1.3947487e-05	True	4.470348358154297e-05
307	307	148.41316	1.7588718	4.063715	110.170876	2.6827211	6.1316304	1.6326877	46.62476	37.27883	18.691856	1.5377998e-05	True	4.897451704474771e-05
48	48	148.41316	0.35707462	4.1049185	148.41316	3.293293	6.435675	0.23303828	138.78125	129.53157	18.49936	1.6987324e-05	True	5.3757353674007365e-05
231	231	148.41316	-0.13601252	4.4751616	148.41316	2.4686754	6.7347727	0.17413959	83.44063	74.2052	18.470856	1.7225742e-05	True	5.4169001069458774e-05
327	327	148.41316	0.09890712	3.7219722	148.41316	2.5307639	5.668565	0.1001812	136.0487	126.83639	18.424637	1.770258e-05	True	5.5320560932159424e-05
414	414	91.35964	1.7633512	3.9588969	148.41316	2.711842	6.180889	1.5701448	29.46789	20.270374	18.395031	1.7940998e-05	True	5.571738533351732e-05
103	103	148.41316	-0.49939778	4.415555	148.41316	3.0407906	6.9051514	-0.74174327	130.32036	121.20145	18.237823	1.9490719e-05	True	6.015653963442202e-05
292	292	148.41316	-0.567515	4.3775125	148.41316	2.750737	6.7212276	-0.47509465	124.25246	115.1637	18.17752	2.014637e-05	True	6.104960586085464e-05
88	88	148.41316	0.39971036	3.6859598	148.41316	2.5779188	5.6473413	0.45403787	122.06065	112.96421	18.192886	1.9967556e-05	True	6.104960586085464e-05
417	417	148.41316	2.8886797	4.4306326	148.41316	2.326953	6.402715	2.6210897	-174.24374	-183.3313	18.17511	2.014637e-05	True	6.104960586085464e-05
422	422	148.41316	0.66221255	3.5149467	148.41316	2.6707597	5.2903924	0.6768904	135.6649	126.58666	18.156479	2.0325184e-05	True	6.122043333857893e-05
252	252	141.05228	-0.29726878	3.6430259	148.41316	3.3252707	5.850061	0.113395035	149.25323	140.18369	18.1391	2.0563602e-05	True	6.156767199853223e-05
200	200	148.41316	-0.067622416	3.4512427	148.41316	2.6161804	5.2625413	-0.07540636	166.29099	157.25223	18.077515	2.1219254e-05	True	6.31525402977353e-05
25	25	148.41316	0.6560115	3.3595977	148.41316	2.6557927	5.063466	0.7617364	119.50059	110.50612	17.988937	2.2232533e-05	True	6.577672337639262e-05
167	167	148.41316	1.795638	4.0517683	148.41316	2.7649689	6.195435	1.8897816	-13.460487	-22.40474	17.888504	2.3424625e-05	True	6.889595704920151e-05
83	83	136.08615	0.18250568	3.9678638	148.41316	3.6536374	6.7405896	0.0129398955	133.06496	124.150375	17.829163	2.4139881e-05	True	7.0584447760331e-05
188	188	148.41316	1.7412094	3.4981487	148.41316	3.144819	5.565227	1.7785393	41.160957	32.274532	17.77285	2.4914742e-05	True	7.20079234569748e-05
