ID	gene	h0_r	h0_mu	h0_sigma	h1_r	h1_alpha	h1_sigma	h1_theta	h0	h1	lr	p	signif	q
396	396	114.428505	0.80698484	4.742967	148.41316	4.0587845	7.885072	0.6594521	111.93855	97.60594	28.665222	5.9604645e-08	True	3.5906412515295554e-07
6	6	148.41316	-0.02593556	4.484635	148.41316	4.819343	8.067579	-0.2379046	156.95116	142.6705	28.56131	1.1920929e-07	True	6.930772648301236e-07
402	402	46.7177	2.3503532	4.650069	148.41316	5.8149333	9.686817	2.2495348	-79.90873	-94.080154	28.34285	1.1920929e-07	True	6.930772648301236e-07
240	240	20.17092	4.919029	5.6413774	54.021084	3.7762842	10.09478	5.215054	-850.38794	-864.52075	28.265625	1.1920929e-07	True	6.930772648301236e-07
333	333	148.41316	-0.60860485	5.3606954	148.41316	5.065424	9.623881	-0.8121946	134.59763	121.086296	27.02266	1.7881393e-07	True	9.511379485434675e-07
19	19	14.484577	1.1074481	3.83648	22.030182	4.2678103	6.9387126	1.2891108	67.534515	53.833267	27.402496	1.7881393e-07	True	9.511379485434675e-07
135	135	88.15288	-0.14470394	4.6239944	148.41316	3.9007752	8.049436	0.004411334	125.25026	111.50783	27.484863	1.7881393e-07	True	9.511379485434675e-07
149	149	148.41316	-0.41403785	4.3352046	148.41316	4.145185	7.5313835	-0.67079014	144.15533	130.526	27.258667	1.7881393e-07	True	9.511379485434675e-07
91	91	10.337911	0.87065554	4.387633	29.369865	4.121655	8.014547	0.9130554	60.693058	47.05957	27.266975	1.7881393e-07	True	9.511379485434675e-07
147	147	85.429085	-0.21099019	3.4411337	148.41316	3.4251502	5.9531345	-0.34057948	164.44502	150.67497	27.5401	1.7881393e-07	True	9.511379485434675e-07
58	58	24.836891	0.9569204	4.539479	32.283676	4.1591616	7.6382833	1.0689249	68.332535	54.54921	27.56665	1.7881393e-07	True	9.511379485434675e-07
404	404	35.6602	3.5469415	5.289482	51.09604	4.6035385	9.402302	3.0317435	-222.675	-236.33243	27.31485	1.7881393e-07	True	9.511379485434675e-07
109	109	7.999243	0.025126137	4.434295	10.314764	3.6443136	7.7079554	-0.06611495	69.05938	55.724976	26.668808	2.3841858e-07	True	1.1687185250076594e-06
311	311	26.762644	0.79429513	4.6748285	22.919971	4.3890853	7.7409244	0.9393199	90.39245	77.09059	26.603714	2.3841858e-07	True	1.1687185250076594e-06
372	372	10.210502	1.6875331	5.081285	28.487514	3.6808057	9.052437	1.9843196	-112.40826	-125.834595	26.852676	2.3841858e-07	True	1.1687185250076594e-06
368	368	40.316948	-0.7164796	4.544042	148.41316	3.7771926	8.197785	-0.9845012	125.339584	112.034065	26.611038	2.3841858e-07	True	1.1687185250076594e-06
224	224	148.41316	-0.9320646	3.8308706	148.41316	4.771243	7.2035437	-0.98900336	163.61433	150.35333	26.522003	2.3841858e-07	True	1.1687185250076594e-06
256	256	148.41316	0.010877713	3.7289593	148.41316	4.7676206	7.0658364	-0.15342434	163.53725	150.21652	26.641449	2.3841858e-07	True	1.1687185250076594e-06
