gene_index	gene	corr_pseudotime_glu	corr_pseudotime_da	corr_da_minus_glu	lavous_p	lavous_q	lavous_signif	lavous_lrt
15274	Map10	-0.17096069686762394	-0.10686022715889869	0.06410046970872525			False	
15275	Ntpcr	-0.003233261329900654	-0.0703997104414881	-0.06716644911158745			False	
15276	Pcnx2	0.16647151163102866	0.125312314170274	-0.041159197460754665			False	
15277	A730098A19Rik	0.08136562565471292	0.10067765724861999	0.01931203159390707			False	
15278	Map3k21	-0.03150563052976021	0.008431217699950151	0.03993684822971036			False	
15279	Kcnk1	0.135632767036723	0.07948659033963999	-0.05614617669708301			False	
15280	Gm45875						False	
15281	Slc35f3	-0.007474207162895207	-0.0375862832418454	-0.030112076078950195			False	
15282	Coa6	-0.04260612149870297	-0.03629401161863118	0.0063121098800717895			False	
15283	Tarbp1	0.030699916332679305	0.02592364929140884	-0.0047762670412704634			False	
15284	Gm26759	-0.13031591510462745	-0.04587741689198956	0.08443849821263788			False	
15285	Irf2bp2	-0.21679066080983872	-0.036959492620510195	0.17983116818932854			False	
15286	Gm45805	-0.09818209391214615	-0.09078034976906284	0.007401744143083311			False	
15287	Gm31718						False	
15288	A630001O12Rik						False	
15289	Tomm20	0.16501667775275566	0.17650907707493554	0.01149239932217988			False	
15290	Rbm34	0.051456418877954296	0.04678473444778412	-0.00467168443017018			False	
15291	Pard3	-0.04040207356370079	-0.11589342161934228	-0.07549134805564149			False	
15292	Nrp1	0.28751022008118343	-0.031153962255026906	-0.31866418233621036			False	
15293	Itgb1	-0.44201661154197686	-0.3602863703821538	0.08173024115982308			False	
15294	Ccdc7a		0.02517222940436093				False	
15295	Gm3952						False	
15296	Ccdc7b						False	
15297	Gm10999						False	
15298	2610044O15Rik8	-0.0524635221102422	0.030662258253083885	0.08312578036332609			False	
15299	Gm32856	0.035209157125745426	0.0032782562326246806	-0.03193090089312074			False	
15300	Gm10722						False	
15301	Gm11168						False	
15302	Gm10721						False	
15303	Gm10720						False	
15304	Gm10719						False	
15305	Gm10718						False	
15306	Gm10717						False	
15307	Gm17535						False	
15308	Gm10715						False	
15309	4930433N12Rik						False	
15310	Gm31138						False	
15311	Alkbh8	0.23430877158651292	0.15291606107325065	-0.08139271051326227			False	
15312	Cwf19l2	-0.10690068741070599	-0.08296523188818515	0.02393545552252084			False	
15313	Gucy1a2	0.06614152646160533	0.005493762541078331	-0.060647763920526995			False	
15314	Aasdhppt	0.05262211817595104	-0.06317518896721387	-0.11579730714316491			False	
15315	Kbtbd3	-0.027892258368512213	-0.05243488646267895	-0.024542628094166737			False	
15316	Msantd4	-0.1936990488592082	-0.12076038704440079	0.0729386618148074			False	
15317	Gria4	0.20781900372635362	0.13473993572397594	-0.07307906800237768			False	
15318	Casp1						False	
15319	Casp4						False	
15320	Casp12						False	
15321	Pdgfd	-0.09991421653654896	-0.06766519370911979	0.03224902282742917			False	
15322	Ddi1						False	
15323	Dync2h1	-0.336134750983497	-0.2808664902032096	0.055268260780287404			False	
15324	Dcun1d5	-0.10308020006718026	0.03489866010587637	0.13797886017305663			False	
15325	Mmp13						False	
15326	Mmp12						False	
15327	Mmp1b						False	
15328	Mmp3						False	
15329	Mmp10						False	
15330	Mmp8						False	
15331	Mmp27						False	
15332	Mmp20						False	
15333	AV064505						False	
15334	Mmp7						False	
15335	Tmem123	-0.49359278290046393	-0.45062907325364	0.042963709646823944			False	
15336	Birc2	0.02402227226662332	0.0560001118340705	0.03197783956744718			False	
15337	Birc3						False	
15338	Yap1	-0.41112454334397325	-0.37739169377973203	0.03373284956424122			False	
15339	Gm20416						False	
15340	Gm45494	-0.10728356236663672	-0.09824644783687182	0.009037114529764897			False	
15341	Cfap300	-0.0406712001847664	-0.02387652698914763	0.01679467319561877			False	
15342	Cep126	-0.3284840615123197	-0.18719633580958522	0.14128772570273446			False	
15343	Trpc6	-0.008892262901496431	0.006543855938660623	0.015436118840157054			False	
15344	Gm32014	0.021224724344214865	-0.015500346110730093	-0.036725070454944955			False	
15345	Pgr	0.1128800407827859	0.09949323547844861	-0.013386805304337293			False	
15346	Arhgap42	-0.09429158353242291	-0.09641122302106656	-0.002119639488643646			False	
15347	Gm16833						False	
15348	Gm46102						False	
15349	Gm47334						False	
15350	Cntn5	0.23796721942508803	0.15684777917499604	-0.08111944025009199			False	
15351	Gm32710	0.04713681424384223					False	
15352	Gm47001						False	
15353	Gm47002						False	
15354	Gm47034						False	
15355	4930568E12Rik						False	
15356	Gm47051						False	
15357	Jrkl	-0.008054356739313599	-0.010242205617794034	-0.002187848878480435			False	
15358	Ccdc82	-0.019222203681754195	-0.0012732127247333685	0.017948990957020825			False	
15359	Maml2	-0.21367881507101852	-0.2302533889652146	-0.016574573894196087			False	
15360	Gm17571						False	
15361	Mtmr2	0.01679458892305604	0.07015548360345603	0.053360894680399985			False	
15362	Cep57	-0.01889204411385643	-0.0442066336534964	-0.025314589539639967			False	
15363	Fam76b	-0.17998603455736165	-0.11997961898456792	0.06000641557279372			False	
15364	Gm47535	0.0551083477591364					False	
15365	Gm47557		-0.023827348457584073				False	
15366	1700019J19Rik						False	
15367	Gm47559						False	
15368	Gm47564						False	
15369	Gm47565						False	
15370	Gm34069						False	
15371	Sesn3	-0.24365036146223407	-0.1897388878137232	0.05391147364851087			False	
15372	Gm47326						False	
15373	Endod1	0.19359593623878568	0.16518424126330797	-0.028411694975477714			False	
15374	Gm47319						False	
15375	Kdm4d	0.017814014407658785	0.03519444412546788	0.017380429717809093			False	
15376	Cwc15	-0.20527418199476113	-0.15801630582046342	0.04725787617429772			False	
15377	Amotl1	-0.061588540516817135	0.030337058508342524	0.09192559902515966			False	
15378	Gm34263						False	
15379	Gm7607						False	
15380	Piwil4	0.04358088692739463					False	
15381	Gm10706						False	
15382	Fut4	0.06844438351144212	0.04545812140454363	-0.02298626210689849			False	
15383	1700012B09Rik	-0.4645125455928623	-0.42383533861252454	0.04067720698033778			False	
15384	Ankrd49	-0.01854736421289671	-0.04445532075402944	-0.02590795654113273			False	
15385	Mre11a	0.08618386835351206	0.03893408142111498	-0.047249786932397085			False	
15386	Gm16302						False	
15387	Gpr83	-0.009730624229148176	-0.06220723784215957	-0.0524766136130114			False	
15388	Izumo1r						False	
15389	Gm47214						False	
15390	Panx1	0.3344057790957644	0.2201740662257716	-0.11423171286999281			False	
15391	Hephl1						False	
15392	Vstm5	0.18987570447723096	0.1588073681578583	-0.03106833631937267			False	
15393	Med17	0.03251243471230114	-0.023930550278964863	-0.056442984991266			False	
15394	4931406C07Rik	-0.21415005978448434	-0.19647360457558363	0.01767645520890071			False	
15395	Taf1d	0.10772728917277226	0.0120930422866576	-0.09563424688611466			False	
15396	Cep295	0.03048832709472295	-0.0005874502606565803	-0.03107577735537953			False	
15397	Gm16568						False	
15398	Gm34973						False	
15399	Smco4	0.09571619267629652	0.07218411842713236	-0.02353207424916416			False	
15400	Deup1	-0.15259982245600853	-0.13162282013175253	0.020977002324256006			False	
15401	4930540M03Rik						False	
15402	Slc36a4	0.04737233637070057	0.04745884244194204	8.650607124147114e-05			False	
15403	Mtnr1b						False	
15404	Fat3	-0.23833047362539375	-0.031267712431764766	0.20706276119362899			False	
15405	Chordc1	-0.06137082726105116	-0.0109487153997318	0.05042211186131936			False	
15406	Naalad2						False	
15407	Ubtfl1						False	
15408	Mbd3l2						False	
15409	Zfp558	0.07646587468997215	0.10183886769939164	0.02537299300941949			False	
15410	Mbd3l1						False	
15411	Muc16						False	
15412	Olfr24						False	
15413	Olfr828						False	
15414	Olfr829						False	
15415	Olfr830						False	
15416	Olfr832						False	
15417	Olfr834						False	
15418	Olfr835						False	
15419	Olfr836						False	
15420	Olfr837						False	
15421	Olfr839-ps1						False	
15422	Olfr843						False	
15423	Olfr844						False	
15424	Olfr845						False	
15425	Olfr846						False	
15426	Olfr847						False	
15427	Olfr849						False	
15428	Olfr850						False	
15429	Olfr851						False	
15430	Olfr853						False	
15431	Olfr854						False	
15432	Olfr855						False	
15433	Zfp317	-0.08238949973594774	-0.003794056920508678	0.07859544281543906			False	
15434	Olfr857	-0.09488556953538264	-0.08807615160555707	0.006809417929825576			False	
15435	Olfr58						False	
15436	Olfr859						False	
15437	Gm45699						False	
15438	Olfr860						False	
15439	Olfr862						False	
15440	Olfr77						False	
15441	Olfr866						False	
15442	Olfr867						False	
15443	Olfr868						False	
15444	Olfr869						False	
15445	Olfr870						False	
15446	Olfr871						False	
15447	Olfr872						False	
15448	Olfr39						False	
15449	Olfr873		0.02844552874748146				False	
15450	Olfr18						False	
15451	Zfp560	0.004581696943856913	0.011789983800377504	0.007208286856520591			False	
15452	Zfp26	-0.06852950317121638	-0.059868409300181245	0.008661093871035135			False	
15453	Zfp426	-0.03154381729858551	-0.027715653690575125	0.0038281636080103876			False	
15454	Zfp266	0.03648333144162073	0.05339485255516618	0.016911521113545457			False	
15455	Zfp846	0.13736082915338904	0.056257113278797635	-0.0811037158745914			False	
15456	Fbxl12os	-0.05334518722493856	-0.07707276271318221	-0.023727575488243648			False	
15457	Fbxl12	-0.005603313887675686	-0.021230895064435974	-0.01562758117676029			False	
15458	Ubl5	-0.3910038834136628	-0.19528247690100994	0.19572140651265288			False	
15459	Pin1	0.07157595879162401	0.08067685230777506	0.009100893516151051			False	
15460	Olfm2	0.4903429254709163	0.2787868219052865	-0.21155610356562982			False	
15461	Col5a3	-0.262149942168208	-0.23958825114322915	0.022561691024978875			False	
15462	Rdh8						False	
15463	Shfl	0.09817892049275698	-0.03276656647236798	-0.13094548696512495			False	
15464	Angptl6	-0.05356892469084279	-0.03644126916596943	0.01712765552487336			False	
15465	Ppan	0.1638845755824486	0.027088041877726964	-0.13679653370472164			False	
15466	Eif3g	0.28691520949079424	0.17839413886758398	-0.10852107062321026			False	
15467	Dnmt1	0.07688140092708437	0.07235756929988646	-0.004523831627197911			False	
15468	S1pr2	0.0064414973121070555	0.02637696348344506	0.019935466171338005			False	
15469	Mrpl4	-0.1311586035910754	-0.10307598569643678	0.028082617894638617			False	
15470	Icam1	-0.07138607540437196	-0.06879909443579209	0.0025869809685798717			False	
15471	Gm47079	0.027814042332546886	0.03390829373929711	0.006094251406750222			False	
15472	Icam4						False	
15473	Icam5	0.017596564896890442	-0.010678559105685503	-0.028275124002575945			False	
15474	Gm26592	0.08912961794451975	0.020009951586714134	-0.06911966635780561			False	
15475	Zglp1	0.06573046161358229	0.010228410904198187	-0.0555020507093841			False	
15476	Fdx2	-0.006813614344062768	0.06739854223785273	0.0742121565819155			False	
15477	1700084C06Rik	-0.1832870188713545	-0.09235139271887759	0.09093562615247693			False	
15478	Tyk2	-0.009697047424594148	-0.08544626851623778	-0.07574922109164363			False	
15479	Cdc37	0.2673374245175752	0.1589221632122559	-0.10841526130531928			False	
15480	Pde4a	0.01458397870658612	-0.01003283935472482	-0.02461681806131094			False	
15481	Gm16754	0.023110922119111702	-0.009905235796304108	-0.03301615791541581			False	
15482	Keap1	0.09470980106061183	0.0572173303650396	-0.03749247069557223			False	
15483	S1pr5	0.1479027236853555	-0.0010441434322850142	-0.14894686711764052			False	
15484	Atg4d	-0.030609303858410927	-0.0744202519742038	-0.043810948115792864			False	
15485	Kri1	0.06982364097499462	0.008662659170745187	-0.061160981804249434			False	
15486	Cdkn2d	0.2548636118128901	0.32336256726079876	0.06849895544790868			False	
15487	Ap1m2	0.025185172065650067	-0.005776514662195131	-0.0309616867278452			False	
15488	Gm39302	-0.058829885381812635	-0.03436055617494177	0.024469329206870866			False	
15489	Slc44a2	-0.16291212448237286	-0.18369232545382908	-0.02078020097145622			False	
15490	Gm36198						False	
15491	Ilf3	0.00020247625673797676	-0.020005090953040032	-0.02020756720977801			False	
15492	Gm16853	0.046332612353891314	0.023538746281066964	-0.02279386607282435			False	
15493	Qtrt1	0.16183197119753948	0.12030187073643807	-0.04153010046110141			False	
15494	Dnm2	-0.16442483210013834	-0.10141578348256206	0.06300904861757628			False	
15495	Tmed1	-0.4326317402381095	-0.3080610824127391	0.12457065782537041			False	
15496	AB124611	0.05435972961120106					False	
15497	Carm1	0.14586793996213063	0.1290346260208876	-0.016833313941243017			False	
15498	Yipf2	-0.07231583885567429	-0.12870503177687367	-0.056389192921199385			False	
15499	Timm29	0.11244914134617406	0.0949287334671037	-0.01752040787907036			False	
15500	Smarca4	0.15613823442932317	0.04368609894513297	-0.1124521354841902			False	
15501	Gm26511	0.05041957814042291	0.0013775747224605325	-0.049042003417962374			False	
15502	Ldlr	-0.1426190909274747	-0.08526327734594652	0.05735581358152819			False	
15503	Spc24	0.08147218188645726	0.09074569717050149	0.009273515284044229			False	
15504	Kank2	-0.1497963464060737	-0.1404593217170017	0.009337024689071993			False	
15505	Dock6	-0.0578046104857031	-0.07119681665514331	-0.013392206169440209			False	
15506	Angptl8						False	
15507	Rab3d	0.012827392200374843	-0.04190281606642243	-0.054730208266797274			False	
15508	Tmem205	-0.041265831850593127	-0.14602305342435215	-0.10475722157375902			False	
15509	Ccdc159	0.01030349003867144	0.03888918810704551	0.02858569806837407			False	
15510	Plppr2	0.2789686315770226	0.19710283054017172	-0.0818658010368509			False	
15511	Swsap1	0.018762773990588965	0.036884966009249814	0.01812219201866085			False	
15512	Epor		0.04001032580494917				False	
15513	Rgl3	-0.05049651374695062	-0.012997178426776997	0.03749933532017362			False	
15514	Ccdc151	-0.32944297686546636	-0.3050404214235172	0.024402555441949136			False	
15515	Prkcsh	-0.14186747447247033	-0.1791479830021872	-0.03728050852971687			False	
15516	Elavl3	0.6304014502280644	0.5330706791615513	-0.09733077106651311			False	
15517	Zfp653	0.03857662149102198	-0.05771370033814891	-0.09629032182917088			False	
15518	Gm16845	-0.16715487570171222	-0.1276606966784563	0.039494179023255915			False	
15519	Ecsit	0.10439257221971397	0.06967280547457057	-0.034719766745143404			False	
15520	Cnn1						False	
15521	Elof1	-0.6225885932788081	-0.3951435177112446	0.2274450755675635			False	
15522	6530413G14Rik	0.042642899344036374	0.03747047632993938	-0.005172423014096997			False	
15523	Acp5	0.043491617271273555					False	
15524	Pigyl	-0.18962586934362807	-0.1887516289406299	0.000874240402998161			False	
15525	Zfp872	-0.05078481444821087	-0.061537466960516776	-0.010752652512305907			False	
15526	1810064F22Rik						False	
15527	Zfp809	0.003262704883418081	0.02783180290604155	0.02456909802262347			False	
15528	Zfp599	0.10268895394153808	0.12926449539746881	0.026575541455930732			False	
15529	Gm39307		0.017889540524404786				False	
15530	Zfp810	0.06957466132000618	0.060108231739667964	-0.00946642958033822			False	
15531	Anln	-0.040381638137737354	-0.0922012410729141	-0.05181960293517674			False	
15532	Gm48646						False	
15533	Rp9	0.26411989555669285	0.18447328655378428	-0.07964660900290857			False	
15534	9530077C05Rik	0.05962115812445143	0.06157026077892511	0.0019491026544736778			False	
15535	Gm17545						False	
15536	Bbs9	-0.0029713424967470897	-0.025118183961147608	-0.02214684146440052			False	
15537	Bmper	0.008712054806695214	-0.015512244118419031	-0.024224298925114247			False	
15538	Gm47663						False	
15539	Npsr1						False	
15540	Gm15600						False	
15541	Gm10701						False	
15542	Dpy19l1	-0.46938852009456755	-0.39714946407239954	0.07223905602216801			False	
15543	Gm47772		0.029713135812601644				False	
15544	Dpy19l2	-0.0473120166552385	-0.05251805066771646	-0.005206034012477961			False	
15545	Cypt4						False	
15546	Tbx20						False	
15547	Gm29824						False	
15548	E130101E03Rik						False	
15549	Gm48256						False	
15550	Gm10181						False	
15551	Herpud2	-0.06606685051165104	-0.03428795211833884	0.031778898393312195			False	
15552	Gm29642	-0.0066315694683083785	-0.03382784124423894	-0.02719627177593056			False	
15553	Sept7	0.11109729701797867	0.027321067083638184	-0.08377622993434049			False	
15554	Eepd1	-0.36920988765048257	-0.31890944181589803	0.05030044583458454			False	
15555	Gm48362						False	
15556	Gm39312						False	
15557	Gm30313						False	
15558	Gm48393	0.007793151369088081	0.031889695332510806	0.024096543963422725			False	
15559	B3gat1	0.20622852631427047	0.1613127791089617	-0.044915747205308776			False	
15560	Glb1l2	-0.17530512512775387	-0.12395612236119918	0.051349002766554686			False	
15561	Glb1l3						False	
15562	Gm1110	-0.09991421653654896	-0.0922012410729141	0.0077129754636348635			False	
15563	Acad8	-0.13299956260783946	-0.07307465141731567	0.05992491119052379			False	
15564	Thyn1	0.18026499279688518	0.14839949435050778	-0.0318654984463774			False	
15565	Vps26b	0.15198306959326446	0.13689245370029282	-0.015090615892971643			False	
15566	Ncapd3	-0.04762035257130383	0.012870185367158126	0.06049053793846196			False	
15567	Jam3	-0.2906165350531363	-0.19319737065107503	0.09741916440206125			False	
15568	Gm48796		0.028430039795645123				False	
15569	Gm48801						False	
15570	Gm48803						False	
15571	Igsf9b	0.20606276747592633	0.22635048201095676	0.02028771453503042			False	
15572	Spata19	0.025862859924238556					False	
15573	Gm48901						False	
15574	Gm48902						False	
15575	Opcml	0.2513870843730427	-0.012106202444222385	-0.2634932868172651			False	
15576	Gm15606	-0.029713161415314552	-0.03461405449752139	-0.0049008930822068385			False	
15577	Gm48091						False	
15578	Ntm	0.7290023093441582	0.17791044764632663	-0.5510918616978315			False	
15579	Gm15520	0.14031642645172468					False	
15580	Gm15521						False	
15581	Gm47677						False	
15582	Gm30933						False	
15583	Snx19	-0.15273453027827755	-0.027435787678070856	0.12529874260020668			False	
15584	Gm47716						False	
15585	Gm31013						False	
15586	Adamts15	-0.03896017138497435	-0.026442990360475118	0.012517181024499235			False	
15587	Adamts8	-0.019399284590529562	0.01198272956766872	0.03138201415819828			False	
15588	Gm29724						False	
15589	Zbtb44	-0.14629745631382127	-0.1213388255266094	0.02495863078721186			False	
15590	Gm17508		0.02988801545494491				False	
15591	St14						False	
15592	Aplp2	-0.48587777086946643	-0.3935357051467058	0.0923420657227606			False	
15593	4930517E14Rik	-0.022335785908376517	-0.0383739931632387	-0.016038207254862186			False	
15594	Prdm10	0.030311055314144342	-0.032922849952016435	-0.06323390526616078			False	
15595	Nfrkb	-0.004608335590859226	-0.04988858818667147	-0.04528025259581224			False	
15596	Tmem45b	0.011552372875520935	0.0335200764270388	0.021967703551517868			False	
15597	4930434F21Rik						False	
15598	Gm31408						False	
15599	Gm47436						False	
15600	Barx2	0.07173260366269898	-0.01146151222808698	-0.08319411589078596			False	
15601	Gm31497						False	
15602	Gm47465						False	
15603	Arhgap32	-0.04143554671670213	-0.04840178753418959	-0.006966240817487458			False	
15604	Kcnj5	-0.08673685266238518	-0.11845120466380665	-0.031714352001421475			False	
15605	Gm39317						False	
15606	Kcnj1						False	
15607	Fli1						False	
15608	Gm27201						False	
15609	Gm47680						False	
15610	Ets1	-0.09187055047478056	-0.08560287730973044	0.006267673165050114			False	
15611	Gm27240						False	
15612	Gm3331						False	
15613	Gm27162						False	
15614	Gm27166						False	
15615	Gm32171						False	
15616	Gm47775						False	
15617	Gm47777						False	
15618	Gm47778						False	
15619	Gm47784						False	
15620	Gm47785						False	
15621	Gm27164						False	
15622	7630403G23Rik						False	
15623	Gm47858						False	
15624	Kirrel3	0.12684454686552407	0.20238539989055718	0.0755408530250331			False	
15625	Kirrel3os						False	
15626	St3gal4	0.0633198483039938	0.07924726707005013	0.015927418766056328			False	
15627	4930581F22Rik	-0.06322854077031648	-0.020809671122841655	0.04241886964747482			False	
15628	Dcps	0.2614645991042104	0.16885143511099762	-0.09261316399321276			False	
15629	Tirap	-0.11526896474394162	-0.11290213497398432	0.0023668297699572932			False	
15630	Gm39318						False	
15631	Srpr	-0.1188369266540539	-0.011774995731075317	0.10706193092297858			False	
15632	Foxred1	0.028829189203361714	-0.02965121015784359	-0.058480399361205304			False	
15633	Fam118b	-0.03736034925153046	-0.04735594996427301	-0.009995600712742553			False	
15634	Rpusd4	0.08059216389293572	0.17143548816251658	0.09084332426958086			False	
15635	4933422A05Rik						False	
15636	Gm33838						False	
15637	Cdon	-0.1565154691285642	-0.07580052982698733	0.08071493930157687			False	
15638	Gm1113						False	
15639	Ddx25	0.2774599062372992	0.197285352355353	-0.08017455388194622			False	
15640	Pus3	-0.014422914800321266	0.02981484307294073	0.04423775787326199			False	
15641	Hyls1	-0.034694182393449104	-0.057775906048327844	-0.02308172365487874			False	
15642	Pate2	-0.022600862483934028	0.003997683625975501	0.026598546109909527			False	
15643	Pate4						False	
15644	Pate3						False	
15645	Pate1						False	
15646	Pate10						False	
15647	Pate7						False	
15648	Pate6						False	
15649	Pate5						False	
15650	Gm3428						False	
15651	Pate13	0.027814042332546886					False	
15652	Gm27187						False	
15653	Gm5916						False	
15654	Gm3434						False	
15655	Pate12						False	
15656	Pate11						False	
15657	Pate9						False	
15658	Pate8						False	
15659	Pate14		-0.015962133148948034				False	
15660	1700027I24Rik						False	
15661	Acrv1						False	
15662	Chek1	-0.1526733730072651	-0.11181319407327533	0.04086017893398977			False	
15663	Stt3a	0.005055115541173162	0.02718712493422064	0.022132009393047478			False	
15664	Gm26787						False	
15665	Ei24	-0.262070393254153	-0.23273550289863743	0.029334890355515564			False	
15666	Fez1	-0.3083862899859619	-0.2424829044814616	0.06590338550450031			False	
15667	Pknox2	0.2238122972021428	0.15068785091803077	-0.07312444628411202			False	
15668	Gm3896						False	
15669	Gm48716						False	
15670	Tmem218	-0.5406342410110156	-0.33827331690552676	0.2023609241054889			False	
15671	Slc37a2	0.042642899344036374	0.024200423463466965	-0.01844247588056941			False	
15672	Gm48081						False	
15673	Gm47633		0.02258048227707573				False	
15674	Ccdc15	-0.005089329657641259	0.030826504716797137	0.0359158343744384			False	
15675	Gm34885						False	
15676	Hepacam	-0.6251652201403347	-0.5629685439022273	0.06219667623810743			False	
15677	Robo4						False	
15678	Robo3		0.017889540524404786				False	
15679	Msantd2	0.15278722490888944	-0.0027743887075928693	-0.1555616136164823			False	
15680	Esam		0.02435973069190592				False	
15681	Vsig2	-0.04058639090082261	-0.043533559966173724	-0.002947169065351113			False	
15682	Nrgn	0.09484269283823868	-0.011703449467799564	-0.10654614230603825			False	
15683	Siae	-0.1042245495125476	-0.11300528549540306	-0.008780735982855462			False	
15684	Spa17	-0.3632504021030727	-0.26904206656188007	0.09420833554119262			False	
15685	Tbrg1	0.15167557864091916	0.021815456211006914	-0.12986012242991224			False	
15686	Panx3						False	
15687	Olfr160						False	
15688	Olfr874						False	
15689	Olfr875						False	
15690	Olfr876						False	
15691	Olfr877						False	
15692	Olfr145						False	
15693	Olfr878						False	
15694	Olfr881						False	
15695	Olfr883						False	
15696	Olfr884						False	
15697	Olfr885						False	
15698	Olfr887						False	
15699	Olfr888						False	
15700	Olfr889	-0.006256483322734649	0.029882685715655333	0.036139169038389984			False	
15701	Olfr890						False	
15702	Olfr891						False	
15703	Olfr893						False	
15704	Olfr894						False	
15705	Olfr143						False	
15706	Olfr895						False	
15707	Olfr896-ps1						False	
15708	Olfr25						False	
15709	Olfr898						False	
15710	Olfr250						False	
15711	Olfr251						False	
15712	Olfr147						False	
15713	Olfr901						False	
15714	Olfr902						False	
15715	Olfr904						False	
15716	Olfr905						False	
15717	Olfr906						False	
15718	Olfr907						False	
15719	Olfr911-ps1						False	
15720	Olfr910						False	
15721	Olfr912						False	
15722	Olfr913						False	
15723	Olfr914						False	
15724	Olfr916						False	
15725	Olfr917						False	
15726	Olfr918						False	
15727	Olfr919						False	
15728	Vwa5a	-0.289680052293051	-0.2596073931800375	0.03007265911301349			False	
15729	Olfr920						False	
15730	Olfr921						False	
15731	Olfr922						False	
15732	Olfr923						False	
15733	Olfr924						False	
15734	Olfr26						False	
15735	Olfr926						False	
15736	Olfr930						False	
15737	Olfr933						False	
15738	Olfr934						False	
15739	Olfr935						False	
15740	Olfr146						False	
15741	Olfr937						False	
15742	Olfr938						False	
15743	Olfr27						False	
15744	Olfr943						False	
15745	Olfr944						False	
15746	Olfr1537						False	
15747	Olfr945						False	
15748	Olfr948						False	
15749	Olfr951						False	
15750	Olfr952						False	
15751	Olfr954						False	
15752	Olfr955						False	
15753	Olfr44						False	
15754	Olfr957						False	
15755	Olfr958						False	
15756	Olfr959						False	
15757	AW551984	0.4808564731939663	0.41546497407067007	-0.06539149912329623			False	
15758	Olfr148						False	
15759	Olfr960						False	
15760	Olfr961						False	
15761	Olfr963						False	
15762	Olfr149						False	
15763	Olfr965						False	
15764	Olfr150						False	
15765	Olfr967						False	
15766	Olfr968						False	
15767	Olfr969						False	
15768	Olfr970						False	
15769	Olfr971						False	
15770	Olfr972						False	
15771	Olfr229						False	
15772	Olfr974						False	
15773	Olfr975						False	
15774	Olfr976						False	
15775	Olfr978						False	
15776	Olfr979						False	
15777	Olfr980						False	
15778	Olfr981						False	
15779	Olfr982						False	
15780	Olfr983						False	
15781	Olfr984						False	
15782	Olfr985						False	
15783	Tmem225						False	
15784	Olfr986		-0.002897908486453565				False	
15785	Zfp202	0.05805438670078931	0.055693646595615265	-0.002360740105174043			False	
15786	Scn3b	0.33288487992952226	0.414750161730819	0.08186528180129676			False	
15787	Gramd1b	0.10269125090256759	0.09829579268285028	-0.004395458219717305			False	
15788	1700110K17Rik						False	
15789	Gm48129						False	
15790	Gm48127						False	
15791	Gm17540	0.031108350837289585	0.020182288746544298	-0.010926062090745287			False	
15792	Gm35177						False	
15793	Gm48277						False	
15794	Gm48284	0.011485059066605133	0.04138795381928709	0.029902894752681954			False	
15795	Gm35371						False	
15796	Gm21915						False	
15797	Clmp	0.4816676393432193	0.4067115343992193	-0.07495610494400001			False	
15798	Gm48294		-0.019764254729901613				False	
15799	Gm16095						False	
15800	Gm48293						False	
15801	Gm16096	0.02536965120773455	0.0032342926861823993	-0.02213535852155215			False	
15802	Hspa8	0.2638210133982749	-0.06694184348047609	-0.330762856878751			False	
15803	Bsx						False	
15804	Jhy	-0.08308129402036338	-0.04533898295404709	0.037742311066316286			False	
15805	Crtam	0.06639838593564065	0.0365394798631457	-0.029858906072494952			False	
15806	Ubash3b	0.2443088612715709	0.1677200327924278	-0.07658882847914308			False	
15807	Gm35657						False	
15808	1700063D05Rik						False	
15809	Mir100hg	-0.22561837292576872	-0.13714262359096424	0.08847574933480448			False	
15810	Gm48742	0.04835836152482493					False	
15811	Gm48740						False	
15812	Gm28119	-0.11605518717199884	-0.05224516615309345	0.06381002101890539			False	
15813	Gm48784	0.07764925015798707	0.0063869997699797145	-0.07126225038800736			False	
15814	Gm35835	0.0627413983985715	0.019995709919577706	-0.04274568847899379			False	
15815	AC160966.1	0.021224724344214865	0.037276579315154795	0.01605185497093993			False	
15816	Gm35940	-0.10171072406801672	0.002535505486823254	0.10424622955483998			False	
15817	Gm48814						False	
15818	Gm40513						False	
15819	Sorl1	0.031090120310261406	0.048016310154177635	0.01692618984391623			False	
15820	Gm16214						False	
15821	Gm39321						False	
15822	4930546K05Rik						False	
15823	Sc5d	-0.047390597630445404	0.039201660523833656	0.08659225815427907			False	
15824	Gm36435						False	
15825	Tecta	-0.061400052979318956	-0.09961586285438498	-0.03821580987506602			False	
15826	Gm47629	-0.10542920129850766	-0.09672528214179679	0.008703919156710871			False	
15827	Tbcel	-0.2803246824506213	-0.2706394513460985	0.009685231104522796			False	
15828	Gm16322						False	
15829	Grik4	-0.11198070641529909	-0.01902882254531977	0.09295188386997932			False	
15830	Gm47931						False	
15831	Arhgef12	0.2974811486220616	0.2584699123480617	-0.03901123627399988			False	
15832	Tmem136	-0.022456750397877288	0.00032092878746425917	0.022777679185341546			False	
15833	Pou2f3						False	
15834	Oaf	-0.18568492386755467	-0.16954991158228921	0.016135012285265454			False	
15835	D630033O11Rik						False	
15836	Trim29						False	
15837	Gm36799						False	
15838	Gm47475						False	
15839	Gm28215						False	
15840	Gm36855						False	
15841	Gm29909						False	
15842	Gm29961						False	
15843	Gm30015	0.10383440192556176	0.08647718637551421	-0.017357215550047544			False	
15844	Nectin1	0.2284288967686778	0.19324838306925732	-0.03518051369942049			False	
15845	Gm3898						False	
