node,node2,regime
4990,4923,33
4990,5391,33
4990,5299,33
4990,4927,33
4990,5174,33
4990,4910,33
4990,5233,33
4990,5181,33
4990,5267,33
4990,5185,33
4990,4911,33
4990,4961,33
4990,5276,33
4990,5189,33
4990,5264,33
4990,4994,33
4990,5048,33
4990,4947,33
4990,5000,33
4990,5321,33
4990,4920,33
4990,5226,33
4990,5311,33
4990,5246,33
4990,5066,33
4990,5371,33
4990,5127,33
4990,5128,33
4990,5123,33
4990,5120,33
4990,5287,33
4990,5109,33
4990,5353,33
4990,5337,33
4990,5153,33
4990,4901,33
4990,4914,33
4990,5238,33
4990,5108,33
4990,5146,33
4990,4940,33
4990,4958,33
4990,4898,33
4990,5284,33
4990,5183,33
4990,5064,33
4990,5296,33
4990,5397,33
4990,5268,33
4990,5032,33
4990,5207,33
4990,5342,33
4990,5399,33
4990,5151,33
4990,5002,33
4990,5357,33
4990,5176,33
4990,4946,33
4990,5171,33
4990,4917,33
4990,5053,33
4990,5255,33
4990,4922,33
4990,5303,33
4990,5364,33
4990,5055,33
4990,5385,33
4990,5228,33
4990,5313,33
4990,5306,33
4990,5339,33
4990,5317,33
4990,5425,33
4990,5462,33
4990,5542,33
4990,5434,33
4990,5528,33
4990,5496,33
4990,5483,33
4990,5484,33
4990,5532,33
4990,5524,33
4990,5515,33
4990,5431,33
4990,5478,33
4990,5463,33
4990,5534,33
4990,5495,33
4990,5429,33
4990,5529,33
4990,5472,33
4990,5430,33
4990,5442,33
4990,5505,33
4990,5438,33
4990,5422,33
4990,5494,33
4990,5526,33
4990,5479,33
4990,5533,33
4990,5464,33
4990,5482,33
4990,5419,33
4990,5436,33
4990,5485,33
4990,5461,33
4990,5536,33
4990,5443,33
4990,5503,33
5242,5256,33
5242,5198,33
5242,5080,33
5242,4971,33
5242,5124,33
5242,4932,33
5242,5234,33
5242,5294,33
5242,5031,33
5242,5220,33
5242,4956,33
5242,5010,33
5242,5356,33
5242,4965,33
5242,4991,33
5242,4983,33
5242,4909,33
5242,4989,33
5242,5348,33
5242,5004,33
5242,5361,33
5242,5333,33
5242,5063,33
5242,5173,33
5242,5192,33
5242,4996,33
5242,4969,33
5242,5346,33
5242,5042,33
5242,5274,33
5242,5208,33
5242,5145,33
5242,5132,33
5242,4906,33
5242,4936,33
5242,5365,33
5242,5051,33
5242,4978,33
5242,5383,33
5242,5404,33
5242,5056,33
5242,5141,33
5242,4968,33
5242,5408,33
5242,5249,33
5242,5115,33
5242,5206,33
5242,5325,33
5242,5327,33
5242,5140,33
5242,5028,33
5242,5012,33
5242,4966,33
5242,5398,33
5242,5372,33
5242,5401,33
5242,4925,33
5242,5024,33
5242,5130,33
5242,5164,33
5242,5247,33
5242,5041,33
5242,5103,33
5242,5144,33
5242,5195,33
5242,5149,33
5242,4902,33
5242,5343,33
5242,5302,33
5242,5017,33
5242,5214,33
5242,5131,33
5242,5205,33
5242,5282,33
5242,5269,33
5242,5230,33
5242,4923,33
5242,5391,33
5242,5299,33
5242,4927,33
5242,5174,33
5242,4910,33
5242,5233,33
