ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_T1	h1_theta_Met	h0	h1	lrt	p	q	signif
3411	Smyd2	121.11263	6.414937	1.1112947	0.41501147	272.64224	6.533412	0.8744699	0.19202637672424316	0.5338224172592163	1181.063	1175.8337	10.458496	0.0012208663182643464	0.002753373094455857	True
559	Tmem68	5.155672	6.4871216	1.2641047	-1.9223827	10.966948	6.3651705	1.424144	-1.5847142934799194	-2.164670705795288	497.1924	491.97397	10.43689	0.0012352310686236656	0.0027842667938394274	True
1444	Rab10os	37.67475	6.5539045	0.66319084	-1.7720075	224.91614	6.89725	0.8491961	-1.45547616481781	-1.9787602424621582	534.4127	529.19775	10.429932	0.0012398933207882212	0.002792686862841027	True
3566	Zfp703	2.101326	6.1547046	2.9806876	-1.7419978	3.218366	6.353728	2.8072987	-1.371885061264038	-1.977301001548767	591.5821	586.36743	10.429321	0.0012403031388927843	0.002792686862841027	True
2983	Max	24.49383	6.3925147	2.1498082	1.2239443	11.874039	6.9071727	1.3122535	1.4896697998046875	1.1048202514648438	1052.822	1047.6133	10.41748	0.0012482807923563932	0.0028091359349797346	True
810	Aldoa	3.166498	6.0886564	9.114146	11.107157	3.127361	6.285415	8.11465	9.617308616638184	11.992559432983398	-22494.633	-22499.824	10.3828125	0.0012719379330661251	0.002860429053995846	True
3729	Top2b	10.766072	6.102341	2.295738	-1.0669454	10.291539	6.5154133	2.2324376	-0.7404837608337402	-1.249668836593628	808.29224	803.1012	10.38208	0.0012724425966447184	0.002860429053995846	True
2238	Slc25a20	9.498267	6.520474	1.2227287	-1.4760995	84.25656	6.505369	1.2430762	-1.1676785945892334	-1.6747245788574219	639.4107	634.2236	10.374268	0.001277838301055656	0.0028710141183395624	True
2137	Il17rc	7.367759	6.245286	2.4903772	-1.2444082	6.1638575	6.3833866	2.2970784	-0.9065056443214417	-1.4161595106124878	748.57983	743.3988	10.362061	0.0012863154886691985	0.002888507483690801	True
4035	Gucy1a3	0.020445285	6.5442576	4.299452	-4.09674	0.037934475	6.665628	4.005258	-3.1467792987823486	-5.75180196762085	72.53705	67.36042	10.353256	0.0012924649722135806	0.002900757851171081	True
721	Coro1b	94.074715	5.5733957	2.2622313	-0.3434043	63.613148	6.009715	2.2939255	-0.6265023946762085	-0.18997444212436676	1058.9058	1053.7424	10.32666	0.0013112226316674969	0.002941277175382968	True
1402	Ict1	76.24137	5.3817825	2.4874756	0.19232395	57.62566	5.633593	2.4004955	-0.027838103473186493	0.3395567536354065	1153.7964	1148.6401	10.3125	0.0013213216663898741	0.002962340796053264	True
2974	Pak1	4.8659544	5.841479	2.4333727	-1.1273263	5.248152	5.7655606	2.4260864	-1.485882043838501	-0.9567626714706421	815.21783	810.08105	10.27356	0.001349501898025074	0.0030238972824915733	True
2152	Zfp652	11.35016	6.5561814	0.8200945	-1.9831533	93.43907	6.669101	1.1016312	-1.655318260192871	-2.220207929611206	470.4926	465.35754	10.270142	0.0013520042584165282	0.0030278809195727068	True
3745	Rrad	0.4181095	5.543064	5.5013356	0.8501149	0.42507192	6.1283693	5.6860747	0.10140413790941238	1.329579472541809	-524.25415	-529.386	10.263672	0.0013567537371083072	0.0030368901271428045	True
1390	Aida	147.64427	6.38794	1.5355508	-0.33013934	102.78622	6.343669	1.506779	-0.5978264808654785	-0.20170581340789795	1049.364	1044.2402	10.247559	0.0013686561792416452	0.003061891955594665	True
2439	Bola3	62.08869	3.7714698	3.7267094	1.214776	257.24362	5.052944	4.268075	0.9161337018013	1.4871766567230225	710.196	705.0728	10.246338	0.001369562175324912	0.003062279470670309	True
1165	Sardh	1.7320483	6.5222654	1.4616112	-2.0214012	2.386501	6.797868	1.4160935	-1.6477200984954834	-2.2756218910217285	458.85352	453.7503	10.206421	0.0013995252018464965	0.003127602041987438	True
2827	Amer1	1.4856828	6.4128537	1.4164355	-2.1424253	1.952722	6.4835515	1.5256335	-1.7630270719528198	-2.4249629974365234	423.40735	418.31	10.194702	0.0014084470799523574	0.0031458580155643515	True
1332	Ntpcr	25.825832	6.1971407	1.777642	-0.92211455	64.64387	6.3560925	1.7769115	-1.2188770771026611	-0.7831239700317383	863.2204	858.12665	10.1875	0.0014139588664471292	0.0031564818925654665	True
3624	Unc93b1	6.712646	6.092641	2.5676854	-1.1802433	96.50868	6.181733	2.940615	-0.928191602230072	-1.4344123601913452	772.4193	767.3317	10.175171	0.001423445039942517	0.003175961997821558	True
2584	Bin1	10.801386	6.1533203	2.2638266	0.8240195	9.280287	6.311859	2.0755703	0.556458592414856	0.9826504588127136	1100.833	1095.767	10.13208	0.0014571088134269772	0.0032493371031543958	True
692	P4ha1	5.222876	6.2791843	2.6423573	0.52106977	4.0718975	6.4512277	2.1905034	0.2676659822463989	0.7065306901931763	1128.5112	1123.4463	10.129883	0.001458846823243709	0.0032514777996455785	True
2626	Ctsl	2.0356653	4.9230676	8.616262	10.954318	2.0817542	5.713199	9.006386	12.467103004455566	9.89198112487793	-16847.877	-16852.94	10.125	0.0014627165866811787	0.0032583649337636707	True
2305	Sh2b3	4.7764735	5.937283	2.2799952	-2.061632	5.406307	6.395081	2.200376	-1.6754028797149658	-2.2801008224487305	485.879	480.81784	10.122314	0.001464849385501621	0.0032613775077310996	True
3023	Fkbp10	48.788692	5.8624716	1.7575928	-0.11623811	18.203201	6.427583	1.4081122	0.14527122676372528	-0.23010003566741943	1099.5261	1094.4778	10.09668	0.0014853670958042686	0.0033052977067976777	True
3448	Ar	2.4396932	6.4772644	3.0901887	-1.1915647	2.673484	6.7169046	2.9780982	-0.8296892642974854	-1.3986077308654785	761.6931	756.6456	10.094971	0.0014867452463982467	0.003306603717242295	True
2004	Ctnnb1	46.37757	5.891519	2.3827097	0.779188	32.393166	5.978178	2.216051	1.0351452827453613	0.6415040493011475	1144.8428	1139.7979	10.089844	0.0014908874724124388	0.0033140525251125433	True
1744	Cramp1l	8.137007	6.0986857	2.4683647	-1.1618007	10.371874	6.5532904	2.3794703	-0.8448389172554016	-1.3332927227020264	781.7418	776.69824	10.087158	0.001493061872067436	0.003317121511626696	True
3807	Gnl3	5.5510826	6.0278983	2.5865276	1.4834932	5.323445	6.4817224	2.483759	1.2024357318878174	1.651336431503296	738.0954	733.05365	10.083496	0.0014960321390784515	0.003321954468229994	True
1069	Cd24a	0.17164545	6.114801	8.406113	-3.8778772	0.121868506	6.17921	6.1437836	-2.2068278789520264	-3.900747776031494	-10.37793	-15.408417	10.060974	0.0015144313127937181	0.003361024140289404	True
646	Zfhx4	5.804425	6.5550017	1.2892321	-1.520331	8.022567	6.55404	1.4062113	-1.9322271347045898	-1.366949200630188	623.15436	618.12726	10.054199	0.0015200107355900494	0.003371167513030191	True
3612	Rap1b	9.288131	6.2846527	1.8799744	2.0116317	9.065966	7.2480702	1.8290042	2.3043692111968994	1.850245475769043	604.65857	599.63184	10.053467	0.001520615162015293	0.003371167513030191	True
3173	Uqcrb	50.006298	5.51957	4.0019608	2.8559535	93.9147	6.3270583	4.297943	2.513648748397827	3.0777783393859863	-596.1264	-601.14435	10.035889	0.0015351946499851943	0.0034016852822312442	True
2232	Ppp1r11	61.596287	6.5092173	2.8727407	0.728818	304.4742	6.556706	2.8975372	0.460219144821167	0.8765066266059875	1112.3414	1107.3271	10.028564	0.0015413111458504325	0.0034134283404922932	True
1403	Pde6d	31.591534	6.489556	2.384147	-0.75317967	77.68399	7.2800074	2.589771	-1.0444117784500122	-0.6246234774589539	946.1196	941.1087	10.021851	0.0015469396141438718	0.003424078732789852	True
1422	4930523C07Rik	0.9978098	4.759954	5.3081713	-1.8660622	1.1711973	4.484644	5.230065	-1.4081655740737915	-2.334059238433838	582.5055	577.49866	10.013672	0.001553824246397495	0.003437496837318757	True
1022	Ddx41	117.67338	5.669013	2.065086	-0.4202405	27.038313	5.903841	1.7676201	-0.6694161891937256	-0.24785326421260834	1040.5044	1035.503	10.002686	0.0015631211297780778	0.003456234498064861	True
801	Spsb3	10.87397	6.380363	1.4552885	-1.4420464	30.653757	6.3550925	1.5822613	-1.1516404151916504	-1.634974718093872	661.44696	656.45074	9.992432	0.001571849049627927	0.003473694964777952	True
2480	Lhfp	19.923738	2.5763297	3.3884392	2.555568	21.980457	3.7209554	3.9648244	2.257181406021118	3.002619504928589	-132.58163	-137.57687	9.9904785	0.0015735170988143699	0.0034755433170957986	True
1154	Eed	18.598875	6.0896044	1.6969081	-0.25109595	16.190557	6.6299877	1.5891188	-0.5064670443534851	-0.10728936642408371	1074.2893	1069.2996	9.979492	0.0015829333398587053	0.0034944946789590755	True
4080	Slc43a3	2.0851338	6.2561426	3.9831088	-0.7775465	1.5898213	6.215022	3.2834303	-0.3600951135158539	-0.8947758674621582	865.8244	860.8451	9.958618	0.0016009817450548525	0.0035324723931278923	True
3372	Magoh	56.950775	3.3870475	2.7339585	1.5549227	124.83953	4.700671	3.1898952	1.2602978944778442	1.8476970195770264	648.8791	643.90576	9.946655	0.0016114190966930453	0.003553625543577961	True
2256	Ubr2	10.415376	6.336958	2.0922658	-1.1457404	25.509418	6.838602	2.154044	-0.8628714084625244	-1.323089599609375	775.9968	771.02545	9.942749	0.0016148421184676298	0.003559295998457925	True
4076	Tpd52	36.024765	5.368174	2.9167504	0.06986841	15.964402	5.6325035	2.6755247	-0.1955939680337906	0.2689720690250397	1129.1885	1124.2191	9.938721	0.0016183798246341974	0.0035652131192126044	True
907	Adat2	27.457596	6.008076	1.9770042	-0.85050243	37.60297	6.14039	1.9632847	-1.163780927658081	-0.6996781826019287	895.8234	890.85504	9.936768	0.0016200979011403716	0.00356711755999242	True
3532	Rpl7l1	31.031101	5.871801	3.267009	1.4720825	8.071731	6.241259	2.2845201	1.2870620489120483	1.6557960510253906	744.6869	739.7213	9.931152	0.0016250476701213934	0.003576131760630491	True
2536	Tmbim6	47.514587	3.4073317	2.8044765	3.0150988	11.664138	5.3768506	2.319301	3.259110927581787	2.8015501499176025	-376.591	-381.55548	9.928955	0.0016269887038837805	0.0035785188387001676	True
2504	Serpinf1	3.1908374	3.9678838	4.856629	6.3715234	2.8708274	5.537338	4.1234107	6.83686637878418	6.010894775390625	-6017.555	-6022.514	9.917969	0.0016367291607030099	0.0035980490071424926	True
2436	Acsl5	16.41739	6.3599563	1.933951	-1.004285	246.4692	5.9226313	1.9511955	-1.3323755264282227	-0.8633489608764648	842.8979	837.94604	9.903687	0.0016494801324268282	0.0036241732247169903	True
2749	Fam105a	0.6042038	6.49145	1.633408	-2.4986994	0.7546716	6.3355837	1.4967045	-2.030886650085449	-2.8329415321350098	329.99213	325.0467	9.890869	0.00166100897960475	0.003647586193257094	True
638	Bsdc1	3.7745185	6.386506	1.7977581	-1.6693457	11.899765	6.3161926	2.2175632	-1.4017976522445679	-1.9367029666900635	581.62976	576.69617	9.8671875	0.0016825251077697834	0.0036928951813917674	True
544	Neu1	1.1154726	6.3063016	2.9562879	-1.956952	1.5165439	6.6070023	3.198318	-1.6025105714797974	-2.2789394855499268	503.9353	499.00397	9.862671	0.0016866606533897377	0.003700028803420322	True
2538	Rpl39	16.25466	5.8755383	19.679176	24.166216	15.427005	6.081156	19.349329	23.75896644592285	24.394315719604492	-59106.336	-59111.26	9.8515625	0.0016968757283790659	0.0037204846111731985	True
3426	Rerg	8.660394	5.7836533	7.092329	-1.6305084	13.243045	5.9979496	7.1342244	-1.1927523612976074	-1.9463257789611816	729.66125	724.74084	9.84082	0.0017068136599905914	0.003737632983105635	True
1151	Ptprk	1.2568665	6.3526564	2.1776676	-1.9069734	1.5780002	6.0650854	2.0380301	-1.525752305984497	-2.169457197189331	499.4928	494.57245	9.840698	0.0017069269292581124	0.003737632983105635	True
1813	Mospd1	4.2883453	6.2211103	2.899711	-1.3188812	3.4745617	6.2817993	2.6276016	-0.9532296061515808	-1.4868158102035522	728.8627	723.94257	9.84021	0.001707380082495491	0.003737632983105635	True
1272	Brf1	10.084873	6.552884	0.8355667	-1.8945236	201.71045	6.4903374	0.871167	-1.5638470649719238	-2.1060171127319336	498.32996	493.42188	9.816162	0.0017298493757698097	0.0037848379797602275	True
1316	Mfap3	26.49471	6.5032616	0.90075606	-1.2846282	279.57358	5.9965153	0.84391737	-1.0007699728012085	-1.454757571220398	703.52844	698.6212	9.814453	0.0017314575357431083	0.0037863741715700944	True
3341	Irs2	2.1816952	6.0196037	3.5817473	-0.28989676	2.4970553	6.618351	3.8240829	0.019118642434477806	-0.5254265666007996	965.9041	960.9974	9.813477	0.0017323771643595887	0.0037864038545286196	True
2297	Mrfap1	120.10889	2.3750637	3.330611	4.032	423.07248	2.2634645	3.3092737	3.717212677001953	4.617541313171387	-2182.7793	-2187.6519	9.745117	0.0017979966959097426	0.0039277721862032485	True
2182	Hnrnpab	11.759335	4.922524	4.331782	5.47131	10.599686	5.5720277	4.2076993	5.107946395874023	5.722423076629639	-5789.4336	-5794.3047	9.7421875	0.0018008645912530596	0.003931981779961617	True
1301	Taf12	26.51124	4.9917912	2.6628385	-0.91579986	274.48767	5.7318983	2.8553045	-1.222553014755249	-0.755684494972229	918.5099	913.64136	9.737061	0.0018058945680186067	0.003940905169582119	True
1742	Tmed7	69.67853	6.180102	1.3655581	0.52971303	187.78214	6.617919	1.4977682	0.7440797686576843	0.40657350420951843	1180.7664	1175.9042	9.724365	0.0018184111162592442	0.003966148254095711	True
1834	Cox20	29.874859	5.4743986	2.7315981	-0.7493849	17.906403	5.842079	2.7116804	-1.0318536758422852	-0.5763643383979797	948.0671	943.20575	9.722656	0.0018201027373648815	0.003967767000233615	True
1764	Slc25a24	9.6902485	6.444391	2.3894944	-0.9206329	7.8806615	6.3859043	2.2061388	-1.2346075773239136	-0.7433100342750549	884.2837	879.4239	9.7196045	0.0018231274572412248	0.003972288656835807	True
1977	Ssbp4	70.52543	6.3954034	3.8273387	-0.66576195	117.07828	6.652931	3.766118	-0.35663554072380066	-0.8430778384208679	956.05554	951.2002	9.710693	0.0018319888280671215	0.003989516056535957	True
3713	Rasa3	1.6575475	6.066963	2.7996113	-1.9437289	2.2009602	6.1143084	2.8496344	-1.580764651298523	-2.2195863723754883	521.6418	516.79846	9.6866455	0.001856120877175127	0.004039963096726488	True
1086	Ctso	0.80289054	6.2013445	2.5583072	-2.127743	0.7282763	6.3335543	1.6946162	-1.611174464225769	-2.314509868621826	444.26178	439.4289	9.6657715	0.0018773290907232454	0.0040839970172474975	True
3810	Ank	5.831829	5.237756	3.8087046	1.1743411	2.7941976	6.2838945	2.5865426	0.9473332762718201	1.4782649278640747	769.4213	764.5894	9.663818	0.001879326008821347	0.004086214043113636	True
2093	Mff	50.080067	5.728915	1.7490474	1.0098983	518.81573	6.2382755	1.9198536	1.1893248558044434	0.9024165272712708	1111.6069	1106.7788	9.65625	0.0018870844242717677	0.0040988179880622234	True
2885	Ndufa12	45.872375	4.1539702	5.0874486	3.598274	937.0412	5.1003566	5.896529	3.270357608795166	3.9019980430603027	-2275.3042	-2280.1323	9.65625	0.0018870844242717677	0.0040988179880622234	True
2109	Myd88	3.1412961	5.701066	3.094782	-0.9774645	2.2598937	6.1911545	2.5621939	-0.56761634349823	-1.10707426071167	830.1955	825.3726	9.645752	0.0018978998788345969	0.004120168100597289	True
3438	Vps37b	1.822507	6.1835885	3.4501739	0.18104976	1.7689902	7.0257754	3.5485172	0.5202867388725281	-0.003534220391884446	992.6726	987.8504	9.644409	0.0018992877758883253	0.004121040298773267	True
3794	Fbxw2	37.409523	6.164613	1.8529701	0.27373797	231.0621	6.579534	1.9719243	0.48204725980758667	0.14559447765350342	1163.8647	1159.0431	9.643311	0.0019004240932217753	0.004121366001854592	True
2438	Psmb1	57.0456	2.5900607	4.901923	8.705162	49.143044	2.4887044	4.749777	8.430898666381836	9.13949966430664	-11776.385	-11781.204	9.638672	0.001905229480059889	0.00412964418940367	True
744	Map3k11	2.292052	6.458071	1.6259954	-1.9745568	3.18014	6.9992185	1.7418885	-1.626334309577942	-2.2132349014282227	485.13968	480.32227	9.634827	0.0019092222286405391	0.004136153288485647	True
2913	Taok1	40.743095	5.974599	2.2786303	-0.6449513	10.355941	6.2918262	1.7943116	-0.3348499536514282	-0.7494444847106934	959.136	954.32056	9.630859	0.001913350621766452	0.004142949351482903	True
2309	Klhdc8b	1.0727795	6.411727	2.419186	-2.7774663	1.9674846	6.1591697	2.401865	-2.3011314868927	-3.1196985244750977	297.96344	293.15356	9.619751	0.0019249583301944595	0.004165924837847047	True
1276	Rgs10	0.3173348	6.523367	1.760728	-2.6934154	0.36523935	6.2870326	1.5976934	-2.1740739345550537	-3.0902304649353027	286.34247	281.53757	9.609802	0.0019354148333698973	0.004186386433050104	True
636	Rpl36al	122.40485	5.690093	8.993263	9.875699	245.74864	6.541929	9.670888	9.211996078491211	10.315620422363281	-16389.521	-16394.318	9.59375	0.0019524079226932445	0.004220958462977273	True
1205	Sh3pxd2a	5.2112036	6.521669	1.8938748	-1.6025778	6.580404	6.4009166	1.6721253	-1.2611275911331177	-1.787611961364746	612.9901	608.2055	9.569214	0.001978674945547043	0.004275533918015043	True
4165	Avpi1	5.3946414	5.2591686	3.448481	1.2907618	4.4567156	5.991597	3.334941	1.5870051383972168	1.1324501037597656	808.12604	803.34314	9.565796	0.001982362356868772	0.004281288004834418	True
2500	Socs7	12.12186	6.5161138	1.0854307	-1.4464658	817.7727	6.476204	1.1452062	-1.1677312850952148	-1.6303914785385132	646.2046	641.42236	9.564453	0.001983812888175396	0.004282207675457117	True
3106	Capza2	20.4045	5.788128	3.342772	4.8257866	22.58745	5.2439656	3.2670908	4.402350425720215	5.08475399017334	-3573.7307	-3578.5054	9.549316	0.0020002389616518013	0.004315435529552337	True
2060	Inpp5a	1.6367851	6.4975734	1.4698906	-2.2655852	3.0932167	6.736958	1.6126958	-1.891258716583252	-2.5479736328125	395.08582	390.31976	9.5321045	0.0020190846320641276	0.004353846582763668	True
696	Hdgfrp3	70.58168	5.9840827	1.5923308	-0.14442874	97.58466	5.921835	1.4640276	-0.3908996880054474	-0.016856729984283447	1095.7185	1090.955	9.5271	0.002024598291589852	0.00436348440461784	True
1027	Mrpl13	53.756157	5.976446	2.5549338	1.1930904	108.716965	6.498458	2.7030559	0.9183694124221802	1.3415405750274658	994.7855	990.025	9.520996	0.002031342932585889	0.004375763976946613	True
512	Gpi1	2.83456	5.7357073	5.0618033	5.3514705	2.888473	5.6035	4.815044	4.480846405029297	5.9351301193237305	-5641.9414	-5646.691	9.499023	0.0020558128486537486	0.00442619366023906	True
1065	Sh3gl1	118.95192	6.567239	0.8186917	-0.7060681	379.252	7.040878	0.70693153	-0.46611639857292175	-0.8317015171051025	914.5462	909.7986	9.495239	0.002060057185123476	0.004433047876740992	True
912	Chmp4b	45.492794	6.401295	2.223903	3.0717278	39.027416	6.9415436	2.1451716	3.313387870788574	2.9417033195495605	-504.31216	-509.05872	9.493103	0.002062457104210602	0.004435928069220847	True
1224	Ripk1	3.8263352	6.2849827	2.282493	-1.5768569	4.414564	6.4167333	2.1384265	-1.2366178035736084	-1.7643146514892578	630.6669	625.923	9.487793	0.00206843490699149	0.004446496644196212	True
1731	Tmc6	2.5135696	6.5544977	1.0740204	-2.9224188	16.541677	6.778229	1.3743056	-2.4710257053375244	-3.2986629009246826	250.57056	245.83237	9.476379	0.0020813432846920055	0.004471945288806113	True
1197	Ubr1	3.558638	6.5558043	0.9696868	-2.6493716	12.182002	6.262809	1.2694998	-2.2372076511383057	-2.9809584617614746	303.64203	298.92273	9.438599	0.00212465777882076	0.004562664366748179	True
1192	Bri3bp	50.89468	6.5321	1.6841868	0.52749956	79.44454	5.9445114	1.6706231	0.27852654457092285	0.64109206199646	1176.4781	1171.7628	9.430664	0.0021338700603061866	0.004580093981520058	True
1880	Rps15a	165.82932	3.607127	21.54069	36.926353	194.36525	6.0738683	27.484997	35.51146697998047	38.41493606567383	-113921.664	-113926.37	9.40625	0.0021624704294992414	0.004639098524064337	True
1351	Cmtm6	5.712392	6.4950247	1.2612212	-1.7191485	38.067493	6.328981	1.4281255	-1.4241384267807007	-1.9385457038879395	556.871	552.1735	9.394897	0.0021759017269975534	0.004665517351012199	True
2763	Gna12	7.0506406	6.5404954	0.9752578	-1.9579321	65.30073	6.444112	1.1625968	-1.6412127017974854	-2.183213710784912	480.26447	475.57455	9.379822	0.0021938688025130437	0.004699845632071615	True
2471	Snrpb2	53.594513	5.7217016	1.9380774	2.1601908	479.77167	5.768812	2.153231	1.9241576194763184	2.2840182781219482	447.14432	442.45453	9.379578	0.0021941610021947167	0.004699845632071615	True
2682	1810043H04Rik	85.06329	5.7529316	2.3357835	1.2283194	304.96448	5.579715	2.2780924	0.9887986183166504	1.3704220056533813	996.03796	991.3555	9.364868	0.002211839067804089	0.004735284561656397	True
1840	Hoxb2	8.209755	6.3292217	2.2464156	-1.1772972	5.830438	6.651622	1.8926824	-0.8444828987121582	-1.3104420900344849	776.9436	772.26184	9.363525	0.0022134600119785297	0.0047363284127282515	True
2985	Sssca1	39.88812	5.848717	3.1979368	0.58242476	174.95134	6.0138187	3.3182092	0.34418240189552307	0.7088178992271423	1110.8761	1106.2036	9.344971	0.002235982276685422	0.004779944938280623	True
2405	Hdac5	1.7968485	6.4165554	2.6229239	-1.7683095	2.0668359	6.692622	2.7141035	-1.463967204093933	-2.000870704650879	565.08356	560.41113	9.344849	0.002236131216640014	0.004779944938280623	True
4059	Pfn2	3.3276381	5.808444	2.7726698	-0.6246544	2.3124087	6.4156985	2.0362844	-0.23877155780792236	-0.7266245484352112	939.49255	934.82166	9.341797	0.0022398579880101854	0.004785463462113786	True
2045	Hic2	2.0532994	6.469805	1.5517795	-1.9742488	3.2894058	6.569434	1.4921271	-1.6198456287384033	-2.206498146057129	481.53998	476.88174	9.316467	0.0022710343858950433	0.004849592590012972	True
3928	Rpl34	141.82889	6.2774887	14.584884	18.441078	48.20308	6.467506	12.064482	19.16670799255371	17.956085205078125	-40790.883	-40795.53	9.296875	0.002295450816960032	0.004899228275830426	True
740	Rab34	56.520103	6.243829	1.7548063	2.0089386	204.32574	6.182205	1.8588036	1.7591018676757812	2.1314990520477295	590.0487	585.401	9.29541	0.0022972870097597298	0.004900644417450695	True
3849	Galt	7.265744	6.546318	0.8092445	-2.5358398	85.43047	6.595723	1.0978268	-3.145099401473999	-2.351120948791504	327.36316	322.71796	9.290405	0.0023035719193940096	0.004911544413850799	True
1702	Rassf8	5.6092014	6.304824	2.123065	-1.530133	10.663327	6.5982885	2.3299644	-1.2411237955093384	-1.746302843093872	647.6861	643.05005	9.272095	0.0023267145227552355	0.004958357975825665	True
1374	Amd1	16.663826	6.0600796	2.6160736	0.6190264	18.3594	6.3780804	2.7189662	0.34814274311065674	0.7588421106338501	1148.1981	1143.5676	9.260986	0.002340869190818551	0.004985979790229727	True
1654	Zbtb4	3.7129195	6.5693874	0.97568476	-2.3029177	54.183193	6.428948	1.3128338	-1.9791662693023682	-2.5948870182037354	380.9162	376.2866	9.259216	0.002343132661224767	0.0049882584774622015	True
1258	Cds2	22.070053	6.5324388	0.8485997	-1.4655538	157.26067	6.489231	1.1641537	-1.2030246257781982	-1.657220482826233	640.55493	635.9262	9.257446	0.0023453983522589983	0.004990539569292441	True
2481	Cox7c	60.85142	4.1678214	4.134665	5.384206	31.427828	5.221712	3.9656613	5.022741794586182	5.6952056884765625	-4995.7075	-5000.334	9.25293	0.0023511898488275396	0.004997773335834328	True
3689	Vdac3	66.769104	5.3820605	1.8991326	0.83864236	51.092144	6.331451	1.9015976	0.6152979731559753	0.9732586741447449	1133.6594	1129.033	9.25293	0.0023511898488275396	0.004997773335834328	True
1846	Phf23	28.137499	6.403653	2.1272707	0.4293507	11.888441	6.3678737	1.6206257	0.6856475472450256	0.3243538737297058	1169.8043	1165.1796	9.249512	0.0023555822464480514	0.005004564416830913	True
3898	Rcn2	46.671406	5.8332005	2.3038945	1.8465472	34.284275	6.1658554	2.2247007	2.1516337394714355	1.6976977586746216	678.5785	673.9562	9.244629	0.0023618715472037977	0.005015376623864162	True
1724	Gja1	7.062186	3.934074	2.7958941	-0.036694575	2.5666127	6.0824413	1.9809458	0.3704700171947479	-0.12565641105175018	1080.0989	1075.4928	9.212158	0.0024041310592274323	0.005102520922555327	True
902	Hipk1	17.410738	6.304487	1.4360943	-1.0841244	145.69243	5.9247427	1.4364269	-0.816057026386261	-1.2463274002075195	789.77454	785.1706	9.207886	0.0024097483522136365	0.005111846885228826	True
1337	Rps3a1	64.27828	2.469525	15.775617	30.545605	291.25107	2.7806346	17.815739	32.37266540527344	27.5668888092041	-82648.8	-82653.38	9.171875	0.002457626505790733	0.0052107667010144465	True
2041	Ppp2r5b	1.4152648	6.4087124	1.5666296	-2.3575988	4.556382	6.3258395	2.2675817	-2.066108465194702	-2.7189691066741943	378.37222	373.8054	9.133667	0.002509482322245904	0.005318015529749307	True
1308	Pole3	97.54102	5.3087096	2.3098948	0.5638845	315.1864	5.930255	2.3518	0.32880380749702454	0.710102915763855	1156.5215	1151.9587	9.125488	0.0025207259735042786	0.005339135247478145	True
1922	Epas1	0.10491925	6.5627646	1.3838509	-4.076587	0.2109084	6.7413063	1.4858205	-3.343193292617798	-4.947685718536377	96.10657	91.5459	9.121338	0.002526451250297268	0.005348551051161238	True
1548	Rpl35a	385.39798	3.7216716	12.243092	21.250069	99.0001	4.509506	12.3259115	20.711362838745117	21.8055362701416	-51459.066	-51463.625	9.1171875	0.0025321897259061865	0.0053579852478794696	True
1472	Nr1h2	19.161158	6.3439403	1.9775217	-0.8864385	16.29212	6.4962244	1.7803208	-0.6040300130844116	-1.0289230346679688	863.6373	859.0806	9.113403	0.002537433394966926	0.005366363440064161	True
1490	2810428I15Rik	218.28693	2.1099029	1.893114	0.5823973	293.51175	3.9112818	2.2269773	0.4058303236961365	1.0135611295700073	1108.51	1103.955	9.110107	0.002542009440985704	0.005373321929124561	True
2556	Arap1	1.6289814	6.1622753	3.1170728	-1.6472175	1.6674826	6.347576	2.8753898	-1.2493420839309692	-1.8554915189743042	606.4793	601.92975	9.099121	0.00255732351268656	0.005402960040200776	True
2209	Steap2	7.4323645	5.3406177	2.3627224	-0.80878	8.772304	4.571474	2.322895	-1.1797525882720947	-0.6425999999046326	918.8293	914.28033	9.0979	0.0025590308466124645	0.00540383522384714	True
3838	Cav2	7.706616	5.7921157	3.2218895	-1.376007	16.991308	5.8572545	3.449715	-1.7909941673278809	-1.224608302116394	785.12537	780.5777	9.095337	0.002562620014864958	0.005408116319938336	True
3405	Ly86	0.47022852	6.5214844	1.6408142	-2.7668536	1.0686437	6.7217298	3.3152783	-3.7790324687957764	-2.772627830505371	288.16605	283.61874	9.0946045	0.0025636464297195127	0.005408116319938336	True
2040	Ash1l	23.549162	6.1578093	2.2873197	0.55898464	17.60184	6.148454	2.0930736	0.8070355653762817	0.43031975626945496	1164.8928	1160.347	9.091553	0.002567927652013413	0.00541276784778041	True
3248	Sf3b1	5.6277742	6.5493426	3.7659287	3.470279	4.7252936	6.6027455	2.6708624	3.8260977268218994	3.243011951446533	-835.69806	-840.24365	9.091187	0.0025684418861326996	0.00541276784778041	True
2186	Iqgap2	9.814194	6.1552267	2.7411854	-1.283942	18.110886	6.339651	3.0246775	-1.6728931665420532	-1.1559568643569946	780.26917	775.7336	9.071167	0.0025967129861189653	0.005469588492435058	True
1223	Shoc2	11.470951	6.4310913	1.1863552	-1.4989638	147.12225	6.421323	1.2804188	-1.2353376150131226	-1.6727230548858643	633.91296	629.3848	9.056274	0.0026179486583586264	0.005511540273693048	True
1225	Rps28	18.989475	3.257884	17.446838	35.31334	17.245533	6.0204325	21.310095	32.97246170043945	37.45362854003906	-103665.88	-103670.41	9.046875	0.0026314421643426344	0.005537158511977779	True
