ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_T1	h1_theta_Met	h0	h1	lrt	p	q	signif
4141	Raly	14.03459	6.0964975	2.8677568	3.6593766	12.942362	6.266721	2.6704042	3.4656219482421875	3.773882389068604	-1571.9036	-1574.1578	4.508545	0.0711203123236527	0.11502540961669688	False
2241	Banf1	184.10329	6.4624124	4.004045	1.6505644	570.01825	6.7643833	4.0933695	1.4844862222671509	1.7498339414596558	585.8029	583.5487	4.508423	0.07112363207694299	0.11502540961669688	False
2219	Tomm34	40.45695	6.2146034	1.8425726	-0.7188842	107.16772	6.5587816	1.8159386	-0.9034950733184814	-0.6174827218055725	940.2688	938.0166	4.5043945	0.07123342648671559	0.115130034182775	False
2920	Rab6a	9.924903	6.503776	2.0801	1.3602214	8.294872	6.4558783	1.7425065	1.5301365852355957	1.2773516178131104	954.0436	951.79156	4.5040283	0.07124342388051116	0.115130034182775	False
2677	Pwwp2b	0.45600083	6.5146008	1.3635303	-2.7120845	0.53474426	6.446765	1.4634045	-2.3737363815307617	-2.974310874938965	277.5185	275.26794	4.5010986	0.07132350700735399	0.11521489593495643	False
2845	Pnisr	32.32444	5.5769095	3.0829124	0.8793696	22.975254	6.0928116	3.04603	0.6768468618392944	1.019257426261902	1064.1075	1061.8589	4.4973145	0.07142721220628294	0.1153378360935303	False
1386	Mapk14	7.8340716	6.4856772	1.4764198	-1.4902328	48.14503	6.504828	1.6014802	-1.2980055809020996	-1.6181154251098633	646.786	644.5409	4.4902344	0.07162205900316447	0.1156077962820488	False
2365	Numb	2.7282333	6.5413847	0.9810915	-2.7532015	10.453326	6.8803806	1.4799135	-2.486546277999878	-2.98732328414917	281.97778	279.73376	4.488037	0.07168274877791687	0.11566108383896319	False
2921	Dkk2	14.369718	5.5360575	4.608255	-0.64829415	10.705563	5.721387	4.592222	-0.8785934448242188	-0.4824684262275696	988.0441	985.8025	4.4832764	0.07181458511723504	0.11582908190078164	False
2873	Dok4	1.0314434	6.502713	1.2456366	-3.1266925	1.5825967	6.583517	1.5975678	-2.793707609176636	-3.413367509841919	214.19714	211.95612	4.4820557	0.07184846846171482	0.11583902380459345	False
1581	Cers6	1.1808271	6.559459	1.0711237	-2.7844481	1.577033	6.58117	1.4423201	-2.4773285388946533	-3.036468029022217	277.68054	275.4408	4.479492	0.07191973416788751	0.11590920520154335	False
3415	D1Ertd622e	22.315529	6.076569	2.9823172	-0.69477856	3.9055953	6.3205094	2.0040405	-0.3996316492557525	-0.6814559698104858	969.3954	967.15894	4.4729004	0.07210361876166668	0.11616076438126642	False
1837	Mrpl55	90.62573	6.016539	1.9872283	0.22902758	113.03223	6.02712	1.9549779	0.0551503337919712	0.3265621960163116	1164.2087	1161.9753	4.466797	0.07227472540904667	0.11639155201711214	False
3659	Cd302	11.687187	5.9733405	3.1675057	0.36299047	4.602974	6.725593	2.5086033	0.2464807629585266	0.5476634502410889	1134.8851	1132.6545	4.4611816	0.0724328707464985	0.11660129693744885	False
2223	Uimc1	6.611267	6.2237563	2.1147192	-1.4420425	8.105972	6.0589123	2.0619261	-1.229161262512207	-1.5684465169906616	680.2983	678.0718	4.453003	0.07266444621555532	0.11692245342064642	False
1024	Sdhb	51.096848	6.254395	3.3028502	3.1474998	51.575024	6.0736265	3.2135594	2.949230909347534	3.274519443511963	-799.1543	-801.3802	4.451782	0.07269914581628756	0.11692245342064642	False
1670	R3hdm4	45.33165	6.179664	1.6100597	-0.74085337	103.6238	6.575111	1.6267219	-0.56911301612854	-0.836136519908905	911.99744	909.77234	4.4501953	0.07274428784246965	0.11692245342064642	False
3684	Dnpep	55.280155	6.445209	2.9730072	-0.57769156	9.685306	6.6479683	2.630621	-0.3456585705280304	-0.6404774785041809	981.70935	979.48425	4.4501953	0.07274428784246965	0.11692245342064642	False
3581	Tpgs2	11.317463	6.387495	1.4252366	-1.3479992	71.37915	6.552727	1.5336592	-1.1693778038024902	-1.4552220106124878	698.2762	696.05273	4.4468994	0.0728382366368384	0.11702844709932629	False
1000	Mpc1	2.9944637	6.4162307	1.6617444	-1.808099	4.1472135	6.479421	1.7762434	-1.5845953226089478	-1.9720938205718996	534.6183	532.39667	4.4432373	0.0729429091786846	0.11715158242033932	False
4154	Srrt	60.898384	6.138921	3.127585	-0.47284785	19.663706	6.2173004	2.9722385	-0.6093766689300537	-0.364332914352417	1043.3666	1041.146	4.441162	0.07300236055737841	0.11720202257751994	False
3710	Ttc3	31.935583	6.2507763	2.2204483	0.18064265	47.998604	6.4084797	2.1720738	0.3392893075942993	0.0923518538475036	1147.7935	1145.5747	4.4375	0.07310750328775803	0.11728071256796192	False
4067	Ugdh	1.1768728	5.719703	4.843509	2.8637125	1.1561561	5.775974	4.6207457	2.556747436523437	3.052886247634888	-745.16394	-747.3827	4.4375	0.07310750328775803	0.11728071256796192	False
3369	Arhgef1	4.694791	6.185478	1.805097	-1.6510408	18.3202	5.7607617	2.2031484	-1.48773992061615	-1.8489736318588257	599.852	597.63666	4.430664	0.07330459077709785	0.11754061797434029	False
4075	Sms	0.81923413	4.1984887	4.7980566	1.5413758	0.84299415	3.7634563	4.4761176	1.1937803030014038	1.768218994140625	-1437.3861	-1439.6011	4.4299316	0.07332576957623956	0.11754061797434029	False
2126	Smurf2	7.874325	6.5597734	0.8208374	-2.2248683	89.219734	6.7016115	1.2270833	-1.999483823776245	-2.402884721755981	404.09943	401.88596	4.426941	0.07341237599479847	0.11763432487816824	False
4022	Cux1	74.15119	6.4676037	0.77616984	-0.92793936	233.92307	6.2802944	1.0083196	-0.7752490639686584	-1.0308400392532349	834.5044	832.2947	4.4194336	0.07363069190578013	0.1179389273569395	False
3192	Ccng2	8.891167	6.420566	3.9007282	-1.22359	3.4667702	6.528779	3.0111437	-0.8709680438041687	-1.2104437351226809	803.7804	801.5718	4.4172363	0.07369483570174534	0.1179964438304957	False
3488	Sep15	29.564442	5.0944805	5.799841	6.9227943	23.225668	5.503356	5.750102	7.110891342163086	6.804891586303711	-8063.9316	-8066.137	4.411133	0.07387359218742724	0.11823735800507792	False
2810	Jade2	3.338221	6.556756	1.9482216	-1.8509855	3.9880676	6.710685	1.9092816	-1.5932538509368896	-1.9966979026794436	538.0873	535.88403	4.406494	0.07401004325843118	0.11841040228827866	False
2059	Rab40c	4.6211114	6.4986124	1.5426449	-1.7480909	6.5639553	6.585453	1.6882763	-1.5379456281661987	-1.8928505182266235	557.22626	555.02356	4.4053955	0.07404242834638898	0.1184168802371066	False
1538	Tfam	169.3207	5.6294875	2.3586776	-0.15430562	354.0414	6.145741	2.372014	-0.3534674346446991	-0.0350459069013595	1108.7948	1106.5942	4.401123	0.0741686569541173	0.1185733808000215	False
4053	Tmem128	138.69803	6.338465	1.4119365	-0.10814888	163.9505	6.4070106	1.3293027	-0.277773767709732	-0.0170216802507638	1106.6902	1104.4906	4.39917	0.07422650083103248	0.11862047685387563	False
2103	Dennd5a	18.429192	6.5733366	1.129949	-1.1776768	96.27068	6.605503	1.2310555	-0.9907625913619996	-1.2953224182128906	745.82056	743.62366	4.393799	0.07438604562976123	0.11883000179157958	False
1839	Krba1	4.0718975	6.567856	0.8664708	-2.652707	62.71949	6.6767807	1.1530999	-2.39359712600708	-2.8498854637146	301.2693	299.09204	4.354492	0.07557488680363542	0.12068301564860236	False
909	Phf1	3.1951375	6.5674553	0.9436403	-2.7062442	35.742348	6.7013445	1.4066275	-2.4446380138397217	-2.937825918197632	290.2265	288.05237	4.3482666	0.07576667243772078	0.12094305734042596	False
3890	Dhx15	57.842236	6.384374	1.8306996	0.41018093	226.88153	6.061903	1.8542416	0.2397099435329437	0.4917003512382507	1174.0127	1171.8403	4.3447266	0.07587616426192922	0.12107158856456748	False
289	Rpl36a	40.833553	7.2881064	26.625206	27.73471	41.539925	7.509795	26.211521	27.071533203125	27.98198127746582	-72104.81	-72106.984	4.34375	0.07590642616896534	0.12107364693133824	False
743	Ang	0.2748868	6.569001	1.4825274	-2.799424	0.32187006	6.455789	1.6080606	-2.4394869804382324	-3.1033530235290527	249.30951	247.13812	4.3427734	0.07593671224906597	0.12107574226968586	False
3957	Rpl29	100.049706	4.3068156	13.082768	22.12931	125.59448	5.229294	14.351337	23.043197631835938	21.358901977539062	-53865.75	-53867.918	4.3359375	0.07614938473669926	0.12136852738927009	False
2604	Tmem183a	122.2814	6.414564	1.4305435	-0.4186944	75.327736	6.4149776	1.2872039	-0.2457098215818405	-0.5018383860588074	1017.2419	1015.0787	4.326416	0.07644760423062916	0.12179738394197455	False
3018	Alkbh1	44.792942	6.496024	1.7465066	0.14932448	149.7124	6.7325606	1.7099227	0.2810141146183014	0.0801792219281196	1151.8037	1149.6423	4.322754	0.07656292392937264	0.12193462618172571	False
3867	Etv1	5.897176	6.571923	2.3233232	-1.2459234	4.800889	6.801221	2.1474233	-1.0257999897003174	-1.3349453210830688	741.46326	739.30255	4.321411	0.07660530354750622	0.12195564324762989	False
1526	B3glct	1.8618481	6.543356	1.0648543	-2.4148579	2.6301982	6.510283	1.3071249	-2.1476986408233643	-2.6146044731140137	356.0252	353.8706	4.309204	0.07699267116702956	0.12252565605750819	False
3127	Tbx3os1	0.18502863	6.568831	1.5646679	-3.0406208	0.24353191	6.8717694	1.6707681	-2.644640684127808	-3.411406755447388	205.08371	202.9303	4.3068237	0.0770686631393696	0.12259990226852895	False
4149	Cyth3	3.8003283	6.322078	3.3058882	0.8942688	2.800607	6.3531756	2.559009	1.0788878202438354	0.8530818819999695	1050.5068	1048.3547	4.304199	0.0771526319429967	0.12268677659428584	False
2818	Prkd3	16.579721	6.350565	1.6396585	-0.9961385	142.93533	6.4127345	1.763013	-0.834165632724762	-1.1089682579040527	821.91656	819.7672	4.298706	0.0773289568674588	0.12292039206888945	False
1297	Nsfl1c	132.4478	6.3664017	1.2106578	-0.48304266	88.60739	6.3598604	1.183219	-0.3127118349075317	-0.5732802748680115	994.766	992.63104	4.2698975	0.07826707914708159	0.1243643056105148	False
2804	N4bp2l1	0.5235458	6.4925504	1.2820263	-2.425041	0.67211324	6.753177	1.4753457	-2.1357150077819824	-2.673213005065918	331.91937	329.7879	4.2629395	0.07849708624427852	0.12468237301970352	False
2847	D930015E06Rik	1.9270566	6.51846	2.1528866	-2.6880834	3.9308374	6.8032174	2.6661768	-2.462796688079834	-2.9564802646636963	314.99234	312.87085	4.242981	0.07916441620230837	0.12569456508717577	False
1530	Mrpl32	11.895106	6.166982	1.5591378	0.29688	11.859397	6.624028	1.6119851	0.1445613503456115	0.3760843575000763	1158.1755	1156.0558	4.239502	0.07928190381518226	0.12583329891517153	False
3054	Ube2w	143.59436	6.529821	0.8502668	-0.22418569	803.30585	6.5200186	0.6012277	-0.0913360193371772	-0.2878000140190124	1068.4795	1066.3622	4.234619	0.07944739527962098	0.12604808841060594	False
3148	Ppan	61.03016	5.8051887	2.2968075	0.11663625	127.394875	6.0547924	2.3491702	-0.0542877167463302	0.2090015262365341	1147.7439	1145.6277	4.232422	0.07952208037310625	0.12611869976440646	False
3345	Smc5	6.125492	6.5477896	1.136252	-2.0203078	21.369781	6.3635197	1.4812291	-1.8077280521392824	-2.197944164276123	463.57343	461.45877	4.229309	0.07962814508850574	0.12623900543431923	False
1556	Miip	3.9918709	6.3580475	3.0477486	-1.7429818	5.1132045	6.136491	3.1267328	-2.0796194076538086	-1.6182161569595337	635.84247	633.73254	4.2198486	0.07995222080259151	0.12670471396815697	False
1828	Atg9a	4.8357806	6.496733	1.6050017	-1.6260102	18.687668	6.393024	1.7119178	-1.435694456100464	-1.7684786319732666	595.6588	593.5522	4.213257	0.08017958815221049	0.1270168684185321	False
1808	Alkbh5	2.8441308	6.314301	2.7993054	0.88075954	2.9997518	6.597338	2.9245646	1.0848835706710815	0.7436586618423462	1030.4141	1028.3081	4.211914	0.08022607175399045	0.12704234704809628	False
2200	Dstyk	7.5005245	6.5256124	0.86761814	-2.0811083	72.069664	6.467862	1.2605162	-1.8759849071502688	-2.248863697052002	443.32678	441.22177	4.210022	0.08029164883220512	0.1270867691016881	False
3333	Nucb2	32.34966	6.026829	1.9636347	-0.8153616	79.597496	6.113996	2.0610535	-1.030316710472107	-0.7239952087402344	900.3619	898.2572	4.2093506	0.08031494548876722	0.1270867691016881	False
2373	Cspp1	9.225464	6.368536	1.6285028	-1.2423202	16.974342	6.35101	1.6555552	-1.0539391040802002	-1.3622726202011108	728.36694	726.2674	4.1990967	0.0806724307907547	0.1276041212242861	False
1951	Ndufa2	142.36478	3.8350985	6.7920747	9.739351	208.10689	5.670566	8.180401	9.232183456420898	10.241878509521484	-16337.1455	-16339.244	4.1972656	0.08073660456743752	0.12765731005952377	False
3439	Pdcd5	42.743877	6.166767	2.8991003	1.9059814	319.13144	6.174845	3.1846836	1.8128737211227417	1.94085705280304	528.0626	525.9653	4.194702	0.08082662185572148	0.12775130587559003	False
2393	Ufl1	4.1014175	6.575493	1.2403808	-1.831315	4.5589776	6.644337	1.2423824	-1.5974465608596802	-1.966874122619629	525.3783	523.283	4.1905518	0.08097277714308815	0.12793392653344626	False
1630	Tinf2	13.493029	6.5527964	0.6926933	-2.3842869	667.188	6.6664076	1.0042679	-2.1437132358551025	-2.5566771030426025	362.3396	360.24933	4.180542	0.08132747329842753	0.12839724628414378	False
2833	Plscr3	78.70903	5.8921576	1.9852167	-0.48705783	200.15227	6.0170455	1.9668846	-0.3313092589378357	-0.5744438171386719	999.01526	996.925	4.180542	0.08132747329842753	0.12839724628414378	False
1588	Abcc1	3.3531332	6.38523	1.9611522	-1.809708	6.074023	6.3921313	1.9918374	-2.080084562301636	-1.698299765586853	553.3009	551.2141	4.173584	0.08157586749540735	0.1287407667157505	False
2532	Rapgef6	3.0632303	6.3408136	1.6758531	-1.8826228	4.58398	6.0466533	1.7678127	-1.6616802215576172	-2.046272039413452	515.9011	513.8166	4.1690674	0.08173792053353052	0.12894069431621144	False
1981	Flnc	30.605356	4.975639	3.4424891	-0.6795488	8.316618	5.5591373	3.3509715	-0.8243640065193176	-0.4935546517372131	971.33154	969.2474	4.168335	0.08176425937735352	0.12894069431621144	False
3805	Kalrn	0.2995604	6.570724	1.0976856	-3.3864217	0.384298	6.8592663	1.4363966	-2.9910545349121094	-3.715106248855591	170.2511	168.16766	4.16687	0.08181699527757343	0.12897518795359464	False
2027	Elk4	9.692191	6.545012	1.3525556	-1.336761	61.56411	6.5824447	1.4191066	-1.151564359664917	-1.4603116512298584	689.92914	687.85223	4.1538086	0.08229019653203835	0.1296722214582912	False
3649	Smyd4	10.503113	6.4930654	0.8721071	-1.943269	106.27114	6.3744	1.1409905	-1.738368034362793	-2.091026544570923	484.3557	482.28293	4.145569	0.08259153770209184	0.13009801585263542	False
3281	Sec61g	14.986821	5.943027	3.4885266	5.601316	11.888566	6.247714	2.3351552	5.894105434417725	5.4271392822265625	-5004.6465	-5006.718	4.142578	0.08270147273184404	0.13022210043194282	False
3852	Sept11	93.96917	5.1707315	2.150096	-0.42983955	13.297356	6.008513	1.8511258	-0.2237335592508316	-0.4930143356323242	1028.3805	1026.3109	4.13916	0.08282746149172915	0.13037136029150137	False
3930	Adpgk	11.4735365	5.1157517	3.0771914	-0.964178	11.174827	5.455612	3.066346	-0.738857626914978	-1.0877454280853271	867.7323	865.6674	4.1297607	0.08317591280737079	0.13087053449623587	False
2562	Elf2	34.831856	6.326394	2.1616673	-0.17074479	9.710351	6.2557573	1.6181599	0.0339502543210983	-0.224538505077362	1087.3351	1085.2715	4.1271973	0.08327145322369482	0.1309715479946634	False
3313	Cox5a	40.008404	6.0572567	5.2422237	3.600413	9.088865	6.2030697	3.3629818	3.3302531242370605	3.81166934967041	-1989.9921	-1992.0552	4.1262207	0.0833079098798199	0.1309795919442315	False
3432	Raf1	41.76403	6.0619082	1.6308807	0.5640336	35.579597	6.135818	1.5818555	0.7032155394554138	0.4910213351249695	1176.5244	1174.4692	4.1103516	0.08390481663837812	0.13186845758998955	False
2421	Cops8	34.79701	6.127402	2.4008896	1.2927388	123.9365	6.198524	2.623553	1.1393555402755735	1.3648231029510498	971.3519	969.29724	4.109375	0.083941830676247	0.13187703398347225	False
1776	Gan	4.8469014	6.0803785	2.4131966	-1.4203013	7.794534	5.6879563	2.5359504	-1.2343740463256836	-1.5904814004898071	687.3816	685.3428	4.0776367	0.08516279498501056	0.1337449531162567	False
1854	Epb41l1	39.80702	6.5652895	0.6338485	-1.6285946	686.6388	6.6210146	0.81101537	-1.8394688367843628	-1.548082709312439	582.51764	580.48047	4.074341	0.08529162052202556	0.13389695047390865	False
2595	Mib1	8.673756	6.5390964	1.1817187	-1.597646	44.0946	6.532297	1.4641371	-1.410513162612915	-1.745922327041626	597.80695	595.77295	4.067993	0.08554086001961714	0.134237797229433	False
4167	S100a16	2.3258173	6.5770955	2.8310862	1.0772623	2.2970524	6.6430035	2.713329	1.2898277044296265	0.9557054042816162	802.66815	800.6395	4.057251	0.08596595767488106	0.1348542556769249	False
3663	Hoxb6	3.029854	6.0816274	3.145174	0.3885277	2.483182	6.3273463	2.660924	0.6417021751403809	0.3024144172668457	1075.6191	1073.5948	4.048584	0.08631203573304543	0.13534634046093688	False
2359	Yaf2	42.263733	6.347989	1.9460589	1.1314682	45.65231	6.404877	1.967409	1.2654043436050415	1.058950424194336	1074.4504	1072.4271	4.046631	0.0863904055248006	0.1354184188627688	False
2435	Ccnt1	30.76218	5.938769	2.2962112	-0.16009295	9.700995	6.32547	1.8809437	0.0391849242150783	-0.2178810834884643	1086.8506	1084.8281	4.044922	0.08645910107703603	0.1354752843648045	False
986	Twsg1	9.756143	6.473405	1.4035822	-1.3417498	23.172949	6.5453477	1.4982343	-1.1624374389648438	-1.460474133491516	688.08325	686.0624	4.041748	0.08658697486649052	0.13562480058735527	False
2870	Degs1	21.429424	6.1376762	2.6166105	1.2772276	11.705409	6.2357726	2.2643404	1.4385299682617188	1.209830641746521	974.5329	972.5182	4.029419	0.08708729704211207	0.13635736768039952	False
2771	Palld	3.1892257	5.844303	3.1329873	-1.3952866	3.0301955	6.1084166	3.2246263	-1.649687647819519	-1.2678580284118652	730.242	728.2373	4.0093994	0.08791215726696706	0.13753406984339284	False
2139	Sod1	58.869667	6.9112616	1.7914972	0.1751892	162.8884	6.8726435	1.9057338	0.0170600749552249	0.2433242946863174	1155.4929	1153.4883	4.0092773	0.08791723610117347	0.13753406984339284	False
1844	Cyth2	36.85738	6.364408	1.5920377	0.58061355	28.211662	6.1517076	1.4444127	0.7455333471298218	0.4979066550731659	1175.0977	1173.0933	4.008789	0.0879375531518415	0.13753406984339284	False
3557	Rarg	69.79448	6.0314283	2.445936	-0.5301947	43.13684	6.5027804	2.5096526	-0.7093034982681274	-0.4322123527526855	1003.1902	1001.18726	4.0058594	0.08805964477932139	0.13767349627115005	False
1560	Tra2b	11.661649	5.819384	3.0828903	2.3920581	6.7905126	6.258518	2.152933	2.6337172985076904	2.286989450454712	233.53406	231.5477	3.9727173	0.0894648613835859	0.1398181210628293	False
4137	Hnrnpa3	35.817875	4.342553	4.9075885	3.9618583	8.04563	5.8692346	3.4994872	3.730607271194458	4.18018913269043	-2589.0645	-2591.047	3.965332	0.08978413470918276	0.14026463512137374	False
3842	Arid1a	36.1361	5.8893695	1.9690443	0.01826464	139.75279	5.734733	2.010856	0.1678992807865142	-0.0820521414279937	1126.6483	1124.6666	3.963379	0.08986894643162739	0.14034466634445847	False
1462	Wrb	8.661844	6.3305454	1.4020818	-1.6266167	40.209976	6.5471625	1.706351	-1.8812798261642456	-1.54791259765625	605.0319	603.05414	3.9555664	0.0902098296142847	0.14082438474340522	False
2386	Faim	114.06111	6.3351684	1.9933958	-0.46925083	114.255714	6.5456705	1.8228956	-0.5845186710357666	-0.3877359926700592	1017.2893	1015.3143	3.9500732	0.0904510657064285	0.14114824629841846	False
3166	Baiap2	2.2142003	5.4498715	2.9857445	1.3154	2.2173896	5.4048023	3.0107856	1.05487859249115	1.470282793045044	842.6072	840.636	3.9423828	0.0907909706109508	0.14162578058348765	False
3973	Trib2	0.9064909	6.540813	1.4851379	-2.4935453	1.4722346	6.500751	1.6940933	-2.2408039569854736	-2.7053463459014893	339.45993	337.48917	3.9415283	0.09082889623688138	0.1416320736469878	False
2199	Snapc3	9.341192	6.5440216	1.006038	-1.8288801	84.53456	6.7278247	1.3831075	-1.6625819206237793	-1.978920578956604	520.9869	519.0171	3.9395752	0.09091570069031917	0.14171455172877426	False
1010	Fcho2	2.801606	6.5299478	1.0973508	-2.2443516	5.2015433	6.2662444	1.4292994	-2.0170085430145264	-2.434858083724976	400.75845	398.78967	3.937561	0.09100539483162268	0.14180147091772974	False
2333	Zfp87	1.8262265	6.4235234	1.6042804	-2.1856089	4.0227103	6.174125	2.272277	-2.0287814140319824	-2.441624641418457	418.9867	417.01862	3.9361572	0.09106801214468857	0.14184615085823837	False
1220	Arl3	50.384094	5.9844604	2.156688	0.2700601	34.038006	6.0865517	2.1191778	0.1083786338567733	0.3610431253910064	1162.0928	1160.1367	3.9121094	0.09215423319838745	0.143484553105835	False
4079	Cry2	3.7234852	6.1414514	2.7594812	-1.4277319	4.3446727	6.1750846	2.765687	-1.1928701400756836	-1.5751149654388428	687.1785	685.2232	3.9106445	0.0922212404041217	0.1435354054558006	False
2146	B630005N14Rik	16.073896	6.545867	1.5266457	-0.9813846	45.44387	6.2827983	1.4930223	-0.809346616268158	-1.087547779083252	819.00323	817.0528	3.900879	0.09267043693800267	0.14418084734322903	False
2724	Flcn	12.099846	6.4970036	1.038971	-1.4799721	105.7898	6.544609	1.2790031	-1.3145790100097656	-1.6036111116409302	635.6426	633.6936	3.8979492	0.09280605828235387	0.14433811595160284	False
1570	Scd1	1.7335861	6.38344	3.1355996	-1.8060993	1.2615968	6.429884	2.417976	-1.4439071416854858	-1.8513871431350708	568.44104	566.4974	3.887329	0.09330101922796719	0.14505392833098024	False
2857	Klhl2	4.565663	6.546655	1.0291545	-2.3020513	72.6941	6.825149	1.4016355	-2.08751916885376	-2.479212760925293	385.44617	383.5084	3.8755493	0.09385623813436214	0.14586285576924485	False
1452	Rpp21	132.65889	6.386434	1.8825637	-0.40631074	27.01507	6.53132	1.5925918	-0.2265484035015106	-0.4691751599311828	1034.682	1032.7461	3.8718262	0.0940330993191773	0.14608339109845428	False
1486	Csrnp2	1.2853358	6.400247	1.7781926	-2.1945543	1.506538	6.3238463	1.776328	-1.934324622154236	-2.364542961120605	420.698	418.765	3.8659668	0.0943127981187968	0.14646346463710583	False
2095	Spats2	6.0982056	6.52735	2.014947	-1.4654961	11.452994	6.6091905	1.9506013	-1.2631890773773191	-1.5703721046447754	671.1048	669.1756	3.8583984	0.09467655081212452	0.1469737391693419	False
3811	Lin54	5.4204187	6.2649446	1.6812259	-1.5861205	30.589685	6.5232825	1.8520914	-1.8100602626800537	-1.5044963359832764	622.7805	620.8528	3.8554688	0.09481810850740413	0.14713883232545186	False
2207	Suv39h2	7.118309	6.000543	2.062752	-1.6028538	7.79898	6.122013	2.0829673	-1.841527819633484	-1.4887913465499878	639.62805	637.7012	3.8537598	0.09490088291635532	0.14721261681790976	False
3601	Cdkn1b	2.3944407	6.5323133	2.2850382	-1.6847105	2.8197076	6.114919	2.2640564	-1.4898778200149536	-1.844945788383484	587.3101	585.3887	3.8428955	0.0954304908506697	0.14797922866973975	False
2212	Cmip	5.2666063	4.964853	3.2163796	-1.522803	12.186343	4.5837345	3.2879965	-1.355124592781067	-1.739823579788208	703.1253	701.20624	3.8381348	0.09566443238349977	0.1482869669624056	False
4094	Nolc1	21.827354	5.4019623	3.240568	1.4054629	6.761064	5.943034	2.3396156	1.2772144079208374	1.5604629516601562	823.65515	821.7367	3.836914	0.09572460776227176	0.14832522648814747	False
2142	Myo10	3.5736125	6.4059644	2.995469	-1.5255315	3.5741527	6.378438	2.9272563	-1.2895835638046265	-1.651280403137207	669.192	667.2774	3.8292236	0.09610543034824116	0.14886011616949588	False
3316	Klf15	0.7601705	6.54361	3.7950299	-2.014331	0.8329637	6.567972	3.7374694	-1.7070000171661377	-2.22761869430542	499.5183	497.60764	3.82135	0.09649848011745642	0.14941354146382008	False
2389	Ssx2ip	7.3842564	6.5091524	1.5031614	-1.8229846	9.704912	6.4834924	1.5160023	-1.608936786651611	-1.9499380588531492	537.7861	535.87646	3.8192139	0.09660566974384005	0.14952410883685466	False
3471	Ssr4	40.38787	5.868024	3.343018	3.696458	26.138725	6.0218353	2.9742932	3.871495723724365	3.606748342514038	-1451.0166	-1452.9238	3.8144531	0.09684542676900844	0.14983970324608895	False
3404	Immt	17.61797	6.2341795	2.081755	1.024792	10.320273	6.261376	1.6009923	0.92912620306015	1.1018978357315063	1081.7179	1079.8126	3.8105469	0.09704303709598529	0.15008987861736586	False
2026	Hspa13	31.52119	6.548827	0.70971966	-1.6963677	172.49014	6.507761	0.8828574	-1.50848650932312	-1.8164267539978027	559.5919	557.6885	3.8068848	0.09722903324590922	0.15032191266542902	False
2629	Ilk	33.968994	5.800943	2.201648	0.6190557	41.492176	6.3655233	2.317987	0.4416439533233642	0.7110639214515686	1160.7227	1158.8279	3.7895508	0.09811919101252255	0.15164204853599544	False
296	Nfkbia	1.1614379	6.443302	7.584733	7.703955	1.1309334	6.6118865	6.3404098	7.940760612487793	7.365273952484131	-14346.924	-14348.815	3.7832031	0.0984492614191493	0.1520790674978634	False
2294	Scap	13.499052	6.5034657	1.2128677	-1.3192807	48.838455	6.74916	1.3303343	-1.157691478729248	-1.4241294860839844	695.9974	694.106	3.7827148	0.09847474435252893	0.1520790674978634	False
2158	Strn	1.9781185	6.54215	1.2599918	-2.7864904	6.8724856	6.737346	2.191732	-2.607483148574829	-3.073155641555786	278.76434	276.87793	3.7728271	0.09899361022497803	0.15282389993726753	False
1978	Mical3	0.9085478	6.491699	1.3933727	-2.605193	1.4776961	6.417712	1.5578154	-2.3402528762817383	-2.80951189994812	315.15897	313.27457	3.7687988	0.09920657142155412	0.1530595473297352	False
2493	Ccnl2	17.759857	6.476292	2.4631763	-0.15452084	9.081666	6.6442165	2.1321013	0.0409197472035884	-0.2206925749778747	1084.2391	1082.3549	3.7685547	0.0992195055554565	0.1530595473297352	False
2761	Cab39	93.69455	6.4241786	1.3709916	-0.6085532	117.84853	6.4236526	1.4141917	-0.4585955440998077	-0.6946994662284851	955.94196	954.0594	3.7651367	0.09940097047431704	0.15328289874987855	False
2000	Zfp592	3.7314074	6.5575347	0.89808375	-2.4009829	58.29951	6.556865	1.3940859	-2.195008516311645	-2.5915417671203613	359.46423	357.58325	3.761963	0.09957006119054827	0.1534870105921436	False
830	Rxra	0.9702848	6.550516	1.4311506	-2.5012496	1.2487411	6.5844455	1.4247794	-2.218963623046875	-2.689689874649048	336.72202	334.8417	3.76062	0.09964178805728874	0.15354094111040179	False
3413	Crbn	13.030213	6.2561636	2.0799282	-0.945326	19.092125	6.2056518	2.0371573	-0.7669505476951599	-1.050327181816101	842.0899	840.21045	3.7589111	0.09973320658604028	0.15362516414414387	False
1571	Ly6c1	0.4388214	6.430338	6.47292	-2.7819626	0.41061828	6.2690654	6.0059195	-2.2746057510375977	-2.9771742820739746	375.25745	373.38058	3.7537231	0.10008999100089991	0.15411793382194572	False
2178	Gle1	51.390575	6.52556	2.1509695	-0.3604674	10.296867	6.4126916	1.6255877	-0.1570290625095367	-0.4136951863765716	1036.534	1034.6577	3.7526855	0.10018998100189981	0.15421507572999607	False
4174	Ifitm2	3.16773	6.2491465	11.208457	15.607961	3.1172447	6.281902	10.432097	15.728872299194336	15.43866729736328	-26262.531	-26264.406	3.75	0.10038996100389962	0.15446599669929917	False
