ID	gene	hypothesis	regime	r	alpha	sigma	theta
79	Apoe	h1	T1	0.5655497	7.6849394	7.012036	6.6079912185668945
79	Apoe	h1	Met	0.5655497	7.6849394	7.012036	1.6225510835647583
80	2200002D01Rik	h0	shared	3.2027717	1.6331602	4.118631	0.36320063
80	2200002D01Rik	h1	T1	2.809775	2.5757425	4.011433	1.7508467435836792
80	2200002D01Rik	h1	Met	2.809775	2.5757425	4.011433	-2.0155606269836426
81	Rpl17	h0	shared	41.965332	7.543801	46.89021	42.859997
81	Rpl17	h1	T1	44.52762	7.5329747	45.7234	43.55826950073242
81	Rpl17	h1	Met	44.52762	7.5329747	45.7234	42.14041519165039
82	mt-Cytb	h0	shared	7.463896	0.94479084	15.808	37.429447
82	mt-Cytb	h1	T1	6.913833	1.7391069	16.763744	40.00209426879883
82	mt-Cytb	h1	Met	6.913833	1.7391069	16.763744	26.78643798828125
83	Rps5	h0	shared	5.2233195	2.2902918	80.00447	107.67829
83	Rps5	h1	T1	29.070005	5.2766423	64.17624	72.09706115722656
83	Rps5	h1	Met	29.070005	5.2766423	64.17624	89.57040405273438
84	Hk2	h0	shared	0.8529755	1.7949469	4.085506	2.2251768
84	Hk2	h1	T1	0.75652045	7.8223605	4.813027	4.164546012878418
84	Hk2	h1	Met	0.75652045	7.8223605	4.813027	0.5646622776985168
85	Cdk4	h0	shared	24.97705	2.0967102	4.8874054	6.2334447
85	Cdk4	h1	T1	14.2803955	5.9111977	5.9276347	5.060650825500488
85	Cdk4	h1	Met	14.2803955	5.9111977	5.9276347	7.625613689422607
86	Vmp1	h0	shared	2.5324574	4.986565	2.9346159	1.6665189
86	Vmp1	h1	T1	2.610127	5.5189686	2.6494205	2.3976643085479736
86	Vmp1	h1	Met	2.610127	5.5189686	2.6494205	1.1867438554763794
87	S100a6	h0	shared	3.173369	3.593322	529.29395	169.85165
87	S100a6	h1	T1	3.0865998	6.0380464	651.11804	130.12307739257812
87	S100a6	h1	Met	3.0865998	6.0380464	651.11804	226.2794189453125
88	Nfix	h0	shared	62.424534	1.980614	2.3273077	0.26896602
88	Nfix	h1	T1	56.072163	4.961225	2.9157321	-0.3860013484954834
88	Nfix	h1	Met	56.072163	4.961225	2.9157321	1.1709740161895752
89	Zfos1	h0	shared	5.439327	2.3320868	3.5925617	4.2910814
89	Zfos1	h1	T1	4.583191	5.825644	4.255013	3.529867172241211
89	Zfos1	h1	Met	4.583191	5.825644	4.255013	5.431877613067627
90	Cdkn1c	h0	shared	0.23338874	4.8297167	6.3937955	0.674416
90	Cdkn1c	h1	T1	0.23540348	7.9642167	6.3109083	-1.202858567237854
90	Cdkn1c	h1	Met	0.23540348	7.9642167	6.3109083	1.9906511306762695
91	Sept4	h0	shared	1.7780111	1.6019392	5.8139005	-2.7233608
91	Sept4	h1	T1	2.3593776	3.282833	6.7019324	-0.843465268611908
91	Sept4	h1	Met	2.3593776	3.282833	6.7019324	-6.183752536773682
92	Tgfb1	h0	shared	6.7321925	1.4503546	4.5873265	-1.7299277
92	Tgfb1	h1	T1	23.822132	2.14733	4.6786327	-0.17394980788230896
92	Tgfb1	h1	Met	23.822132	2.14733	4.6786327	-5.138720989227295
93	Fundc2	h0	shared	50.217915	3.4874356	1.972958	2.1685047
93	Fundc2	h1	T1	328.96878	6.298006	2.4035733	1.6071172952651978
93	Fundc2	h1	Met	328.96878	6.298006	2.4035733	2.551105499267578
94	Zc3h12a	h0	shared	3.4747953	2.155915	3.8981373	-1.5488546
94	Zc3h12a	h1	T1	0.646829	7.633792	1.1930635	0.10102805495262146
94	Zc3h12a	h1	Met	0.646829	7.633792	1.1930635	-1.898895263671875
95	Isg15	h0	shared	0.42775598	1.4438381	5.659081	-0.35527864
95	Isg15	h1	T1	0.31782582	6.9339833	6.351413	-2.0684447288513184
95	Isg15	h1	Met	0.31782582	6.9339833	6.351413	2.9452428817749023
96	Anp32b	h0	shared	3.7098489	3.2211134	5.76653	8.412327
96	Anp32b	h1	T1	3.7021759	5.851842	5.9828043	6.698495864868164
96	Anp32b	h1	Met	3.7021759	5.851842	5.9828043	9.876693725585938
97	Sirt7	h0	shared	3.5283163	6.062528	2.1522758	-1.6300424
97	Sirt7	h1	T1	3.3227766	7.473082	1.2044762	-0.8640551567077637
97	Sirt7	h1	Met	3.3227766	7.473082	1.2044762	-2.0631203651428223
98	Bmp1	h0	shared	24.106344	2.1991765	2.7169983	-1.0747293
98	Bmp1	h1	T1	44.83181	6.2655296	3.1767082	-0.3000906705856323
98	Bmp1	h1	Met	44.83181	6.2655296	3.1767082	-1.862175464630127
99	Camk2n1	h0	shared	5.0822077	1.9269893	4.5079355	-0.93498796
99	Camk2n1	h1	T1	3.6458879	9.009415	7.7499084	0.23400598764419556
99	Camk2n1	h1	Met	3.6458879	9.009415	7.7499084	-2.19698166847229
100	Rpl23	h0	shared	70.36493	4.86764	24.489904	43.424053
100	Rpl23	h1	T1	62.264175	4.964999	23.843115	43.48134994506836
100	Rpl23	h1	Met	62.264175	4.964999	23.843115	43.32052993774414
101	Csnk1e	h0	shared	32.56113	2.8864157	2.0110497	0.5049741
101	Csnk1e	h1	T1	16.856066	6.182976	2.1738358	1.0427764654159546
101	Csnk1e	h1	Met	16.856066	6.182976	2.1738358	0.05123067647218704
102	Nucks1	h0	shared	7.48145	3.2196028	4.178585	2.3116686
102	Nucks1	h1	T1	3.4635239	5.1459126	3.524951	1.8926118612289429
102	Nucks1	h1	Met	3.4635239	5.1459126	3.524951	2.9157817363739014
103	Bhlhe40	h0	shared	1.950782	1.5681118	3.8556705	1.6569558
103	Bhlhe40	h1	T1	1.2004532	8.032419	4.371728	3.269045352935791
103	Bhlhe40	h1	Met	1.2004532	8.032419	4.371728	0.275831937789917
104	Bmp7	h0	shared	4.310642	1.4675478	4.652012	-2.2803032
104	Bmp7	h1	T1	8.72488	2.2981305	4.8652306	-0.6112134456634521
104	Bmp7	h1	Met	8.72488	2.2981305	4.8652306	-5.702520847320557
105	Gm11808	h0	shared	23.086018	1.5597991	9.061357	19.573006
105	Gm11808	h1	T1	18.942873	2.5855513	9.705372	17.746828079223633
105	Gm11808	h1	Met	18.942873	2.5855513	9.705372	23.365966796875
106	Pon2	h0	shared	56.356213	2.1058838	2.171059	0.01228107
106	Pon2	h1	T1	4.120879	6.939208	1.044003	0.7591807842254639
106	Pon2	h1	Met	4.120879	6.939208	1.044003	-0.5562810897827148
107	Maff	h0	shared	1.1744584	2.0548027	4.4623113	0.13625722
107	Maff	h1	T1	0.6592436	6.8730087	4.181098	1.6988774538040161
107	Maff	h1	Met	0.6592436	6.8730087	4.181098	-0.8632956147193909
108	Cdkn2a	h0	shared	33.178917	2.0552413	23.898516	33.876545
108	Cdkn2a	h1	T1	36.14596	5.484452	34.106808	29.349843978881836
108	Cdkn2a	h1	Met	36.14596	5.484452	34.106808	41.53972625732422
109	Ifit1	h0	shared	0.17816873	1.6436967	10.281974	-0.92981994
109	Ifit1	h1	T1	0.15000811	7.1706686	12.67825	-4.6069464683532715
109	Ifit1	h1	Met	0.15000811	7.1706686	12.67825	5.048415184020996
110	Angptl2	h0	shared	6.272084	1.6169404	2.6549249	0.0883143
110	Angptl2	h1	T1	5.67471	2.085209	2.544718	0.918947160243988
110	Angptl2	h1	Met	5.67471	2.085209	2.544718	-1.3918678760528564
111	Slirp	h0	shared	88.938194	2.8335247	2.8125181	1.7620652
111	Slirp	h1	T1	858.27515	6.673333	3.7267377	1.097976565361023
111	Slirp	h1	Met	858.27515	6.673333	3.7267377	2.4148383140563965
112	Hpcal1	h0	shared	4.634157	2.303792	3.1087441	-1.717147
112	Hpcal1	h1	T1	2.2012362	6.253154	2.453154	-0.570754885673523
112	Hpcal1	h1	Met	2.2012362	6.253154	2.453154	-2.5289390087127686
113	Rfc2	h0	shared	94.41913	2.9568875	2.4466908	-0.6929946
113	Rfc2	h1	T1	126.61811	8.615292	3.6085377	-1.259493112564087
113	Rfc2	h1	Met	126.61811	8.615292	3.6085377	-0.13661803305149078
114	Rplp1	h0	shared	34.41529	2.8204198	27.411392	47.64027
114	Rplp1	h1	T1	34.10504	5.556342	35.897945	43.657203674316406
114	Rplp1	h1	Met	34.10504	5.556342	35.897945	51.77397537231445
115	Cpeb2	h0	shared	0.5032401	6.497138	1.334946	-2.805663
115	Cpeb2	h1	T1	2.527028	7.7290597	1.4356365	-1.9318848848342896
115	Cpeb2	h1	Met	2.527028	7.7290597	1.4356365	-3.95989990234375
116	Pfkfb4	h0	shared	3.641161	2.1355145	3.996323	-2.9696577
116	Pfkfb4	h1	T1	1.8121339	5.578038	3.5532866	-1.437488079071045
116	Pfkfb4	h1	Met	1.8121339	5.578038	3.5532866	-4.003889560699463
117	Pdgfa	h0	shared	2.8067288	5.4469213	4.0776067	-1.4616274
117	Pdgfa	h1	T1	1.5145671	7.5877185	2.845259	-0.4553307294845581
117	Pdgfa	h1	Met	1.5145671	7.5877185	2.845259	-1.765713095664978
118	Hspb1	h0	shared	0.55730075	2.027587	5.3539305	0.17831954
118	Hspb1	h1	T1	0.44005096	6.4077454	6.5504227	1.9093824625015259
118	Hspb1	h1	Met	0.44005096	6.4077454	6.5504227	-1.7823213338851929
119	Aqp1	h0	shared	0.5572098	1.6573831	4.4142227	3.0395164
119	Aqp1	h1	T1	0.52773297	6.9857674	2.629323	6.494995594024658
119	Aqp1	h1	Met	0.52773297	6.9857674	2.629323	0.575062096118927
120	Rps4x	h0	shared	46.422897	6.6763515	38.31619	44.44502
120	Rps4x	h1	T1	56.851463	6.804292	38.342617	45.598514556884766
120	Rps4x	h1	Met	56.851463	6.804292	38.342617	43.388885498046875
121	Mdh2	h0	shared	8.912181	2.5175872	3.2484055	3.9387832
