ID	gene	h0_theta	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
44	45	3.9828997	3.789367198944092	7.644583225250244	-386.64328	-387.16498	0.521698	0.4701182618103459	0.9993610568747382	False
62	63	3.167588	3.4340434074401855	0.47625213861465454	-512.0888	-512.59686	0.50805664	0.47598133375500584	0.9993610568747382	False
49	50	1.7841918	1.9460850954055786	0.48364341259002686	-82.07167	-82.56903	0.49736023	0.4806623164844712	0.9993610568747382	False
56	57	6.6652064	6.758325576782227	4.98980188369751	-1002.6536	-1003.1491	0.4954834	0.48149142898856845	0.9993610568747382	False
36	37	4.2546773	4.102813720703125	7.038114070892334	-477.6758	-478.1471	0.47128296	0.4923975388072921	0.9993610568747382	False
25	26	5.8981686	5.7696003913879395	8.177667617797852	-861.9606	-862.42944	0.46887207	0.49350652705287923	0.9993610568747382	False
11	12	5.9781365	5.853492736816406	10.334203720092773	-1205.0441	-1205.4617	0.41760254	0.5181357612677342	0.9993610568747382	False
0	1	2.9523356	2.8135805130004883	7.032756805419922	-481.92853	-482.26794	0.3394165	0.5601662206837907	0.9993610568747382	False
84	85	0.95677394	0.8650282025337219	6.217553615570068	-110.2858	-110.614	0.3282013	0.5667201558021174	0.9993610568747382	False
54	55	6.9168987	6.987900733947754	5.389776706695557	-1095.8398	-1096.1537	0.31384277	0.5753316237397801	0.9993610568747382	False
63	64	6.0942173	6.1829609870910645	4.573154449462891	-955.8773	-956.1815	0.30419922	0.5812617852909665	0.9993610568747382	False
28	29	5.107941	5.195396900177002	3.5020644664764404	-631.2232	-631.50995	0.28674316	0.5923151863991638	0.9993610568747382	False
65	66	2.8753507	2.9677634239196777	1.3864293098449707	-49.403076	-49.681503	0.27842712	0.5977339932545387	0.9993610568747382	False
16	17	3.8122623	3.704491376876831	5.718029975891113	-400.29852	-400.55853	0.26000977	0.6101134457631757	0.9993610568747382	False
10	11	4.0025163	3.8675615787506104	6.497860908508301	-453.58414	-453.82697	0.24282837	0.6221707392842017	0.9993610568747382	False
59	60	3.385699	3.2487051486968994	7.149319648742676	-420.79764	-421.03754	0.23989868	0.6242793017923727	0.9993610568747382	False
50	51	5.939463	5.871875762939453	6.794453144073486	-833.24567	-833.479	0.2333374	0.6290601613380051	0.9993610568747382	False
12	13	5.6479187	5.582641124725342	7.362431049346924	-884.9918	-885.2152	0.22338867	0.6364699625161053	0.9993610568747382	False
92	93	1.4143182	1.5032267570495605	0.5332920551300049	18.48632	18.263702	0.2226181	0.6370522552915123	0.9993610568747382	False
31	32	6.0468254	5.970795154571533	7.751224040985107	-998.6494	-998.8714	0.22198486	0.6375316961323199	0.9993610568747382	False
76	77	5.650079	5.565715312957764	7.45374059677124	-862.9315	-863.1338	0.20227051	0.6528943657428277	0.9993610568747382	False
51	52	0.5072361	0.5013360977172852	2.2374279499053955	136.26411	136.06305	0.20106506	0.6538625274805299	0.9993610568747382	False
89	90	5.268981	5.194454669952393	6.537494659423828	-776.81665	-777.0049	0.18823242	0.6643918470247292	0.9993610568747382	False
99	100	3.9082117	3.8114163875579834	6.306351661682129	-370.43683	-370.61203	0.17520142	0.6755299196764322	0.9993610568747382	False
47	48	4.629489	4.572989463806152	6.138124942779541	-693.792	-693.96014	0.16815186	0.6817595623692145	0.9993610568747382	False
73	74	4.1653056	4.089447975158691	5.613160610198975	-391.7306	-391.89404	0.16345215	0.6859978919937543	0.9993610568747382	False
18	19	4.4840827	4.57156229019165	2.104326009750366	-544.82745	-544.969	0.14154053	0.7067542974425048	0.9993610568747382	False
1	2	5.179363	5.245665550231934	4.314558506011963	-635.08734	-635.2276	0.14025879	0.70802387639947	0.9993610568747382	False
15	16	2.5790334	2.491007089614868	4.1233320236206055	-166.7009	-166.8401	0.13920593	0.7090717021768747	0.9993610568747382	False
43	44	4.5350194	4.605783462524414	2.951415777206421	-466.10687	-466.21597	0.10910034	0.7411707175769378	0.9993610568747382	False
24	25	3.7694197	3.709723472595215	5.805724620819092	-526.18353	-526.28	0.09649658	0.7560750829305545	0.9993610568747382	False
6	7	1.5560942	1.4919079542160034	3.2920947074890137	-163.34592	-163.43198	0.08605957	0.7692476729015982	0.9993610568747382	False
66	67	5.39859	5.3484206199646	6.248647689819336	-793.3194	-793.40137	0.081970215	0.7746449812076031	0.9993610568747382	False
38	39	4.5530634	4.510590076446533	5.297305107116699	-504.0133	-504.07504	0.06173706	0.8037712153779596	0.9993610568747382	False
55	56	4.36391	4.316101551055908	5.497023582458496	-516.49915	-516.55615	0.057006836	0.8112908793496818	0.9993610568747382	False
2	3	4.92127	4.878577709197998	5.821248531341553	-603.0842	-603.13275	0.04852295	0.8256536771987548	0.9993610568747382	False
45	46	3.095993	3.0465610027313232	4.042181491851807	-249.89276	-249.94067	0.047912598	0.8267361536076927	0.9993610568747382	False
34	35	1.8301018	1.882239580154419	0.5953813791275024	-74.371895	-74.41571	0.043815613	0.834197040669066	0.9993610568747382	False
96	97	0.49217597	0.5104304552078247	0.47233712673187256	177.62036	177.59045	0.029907227	0.862700901202296	0.9993610568747382	False
40	41	4.3596525	4.393723011016846	3.4875171184539795	-501.44742	-501.4748	0.027374268	0.8685884575721883	0.9993610568747382	False
80	81	3.8430295	3.8674211502075195	3.372117280960083	-414.15564	-414.18234	0.02670288	0.8701955027560682	0.9993610568747382	False
53	54	2.339573	2.304267406463623	3.30580735206604	-382.83838	-382.86145	0.023071289	0.8792718341194039	0.9993610568747382	False
68	69	4.231045	4.200027942657471	4.881467342376709	-567.2727	-567.2932	0.020507812	0.8861278937515444	0.9993610568747382	False
52	53	3.0735064	3.0433664321899414	3.675856828689575	-250.78477	-250.80356	0.01878357	0.8909887739761261	0.9993610568747382	False
39	40	0.54745686	0.5886806845664978	0.47561895847320557	-256.14697	-256.1648	0.017822266	0.8937979179924613	0.9993610568747382	False
30	31	1.4468818	1.4171487092971802	2.184032440185547	-34.171143	-34.188354	0.017211914	0.8956216962453272	0.9993610568747382	False
7	8	2.82068	2.7996935844421387	3.2866101264953613	-171.30412	-171.31516	0.0110321045	0.9163489683170952	0.9993610568747382	False
4	5	4.897292	4.875688552856445	5.403714179992676	-608.5052	-608.5155	0.010314941	0.9191039461469641	0.9993610568747382	False
29	30	3.4235392	3.4467978477478027	2.5714612007141113	-587.38025	-587.3899	0.009643555	0.9217722101918968	0.9993610568747382	False
70	71	4.992707	5.011896133422852	4.677032947540283	-682.3228	-682.33234	0.009521484	0.9222673201536178	0.9993610568747382	False
94	95	7.941543	7.955665111541748	7.66404390335083	-1523.7291	-1523.7383	0.009155273	0.9237721896287059	0.9993610568747382	False
61	62	2.8086746	2.7834455966949463	3.330909013748169	-306.71613	-306.72177	0.005645752	0.9401047394003239	0.9993610568747382	False
97	98	3.7171538	3.7006187438964844	4.130558490753174	-492.83408	-492.83914	0.005065918	0.9432582692686577	0.9993610568747382	False
83	84	5.326371	5.335540771484375	5.163443565368652	-668.2455	-668.24976	0.004272461	0.947884135184939	0.9993610568747382	False
93	94	7.19105	7.180609703063965	7.369335174560547	-1284.8588	-1284.8628	0.0040283203	0.9493930040310012	0.9993610568747382	False
13	14	0.47407842	0.47499537467956543	0.46816912293434143	348.30127	348.3004	0.0008544922	0.9766798004151316	1.0	False
35	36	3.7409275	3.7410850524902344	3.738771438598633	-257.50433	-257.50494	0.00061035156	0.980290032193718	1.0	False
19	20	1.1325414	1.1312456130981445	1.1598126888275146	-40.038788	-40.038887	9.918213e-05	0.9920539810672759	1.0	False
5	6	4.859207	4.883246421813965	4.508389472961426	-679.8334	-679.74304	-0.09033203	1.0	1.0	False
22	23	5.2269034	5.253664016723633	4.473159313201904	-978.1903	-978.10126	-0.08905029	1.0	1.0	False
