ID	gene	h0_theta	h1_theta0	h1_theta1	h0	h1	LR	p	q	signif
58	59	6.6466928	6.487189292907715	8.450241088867188	-1108.598	-1109.6912	1.0931396	0.29577660981221765	0.4621509528315901	False
69	70	1.220169	1.038325309753418	9.728479385375977	-61.05609	-62.09668	1.0405884	0.30768467002750843	0.4678046760178546	False
10	11	7.4361115	7.266408443450928	10.614859580993652	-1357.6398	-1358.6758	1.0360107	0.30875108617178404	0.4678046760178546	False
61	62	5.209785	5.0193891525268555	9.92160415649414	-783.18054	-784.162	0.9814453	0.3218422421079211	0.4711898982940685	False
50	51	2.4436722	2.260549783706665	10.01648998260498	-343.82013	-344.792	0.9718628	0.3242160427356021	0.4711898982940685	False
40	41	3.2863479	3.0060012340545654	11.903631210327148	-699.73303	-700.6907	0.9576416	0.32778179069416247	0.4711898982940685	False
85	86	6.805714	6.657181739807129	9.3411283493042	-1168.3224	-1169.2386	0.91625977	0.33845895590501207	0.4711898982940685	False
36	37	3.1195707	2.8706326484680176	9.834010124206543	-585.8657	-586.7609	0.89520264	0.34407132593935497	0.4711898982940685	False
34	35	5.183787	4.999720096588135	9.490735054016113	-844.82526	-845.70215	0.8768921	0.3490543261879868	0.4711898982940685	False
26	27	5.2388573	5.083501815795898	7.636597156524658	-688.64545	-689.5179	0.8724365	0.35028165799951894	0.4711898982940685	False
18	19	5.6285987	5.380805492401123	11.979619979858398	-951.7292	-952.5954	0.86621094	0.3520064215116958	0.4711898982940685	False
97	98	3.5094047	3.265655517578125	8.240743637084961	-377.30933	-378.16855	0.8592224	0.35395638551886277	0.4711898982940685	False
6	7	4.335033	4.122939109802246	9.185532569885254	-737.70215	-738.53186	0.8297119	0.36235584527838316	0.4711898982940685	False
35	36	3.2706447	3.0862274169921875	6.610689163208008	-263.6198	-264.44238	0.8225708	0.36442959477289594	0.4711898982940685	False
79	80	5.385396	5.247445106506348	8.068138122558594	-781.84125	-782.6517	0.8104248	0.3679946868672056	0.4711898982940685	False
4	5	2.6814067	2.514680862426758	9.759897232055664	-495.10297	-495.89914	0.7961731	0.3722400196523141	0.4711898982940685	False
47	48	3.9341164	3.758136510848999	9.159269332885742	-510.57947	-511.3338	0.7543335	0.38510767897991705	0.47820806884885686	False
29	30	5.684382	5.525528430938721	9.441417694091797	-980.6032	-981.34406	0.7408447	0.3893904163923694	0.47820806884885686	False
86	87	4.556879	4.426065921783447	8.541154861450195	-574.52814	-575.2554	0.7272339	0.3937812654639773	0.47820806884885686	False
66	67	4.7660766	4.562599182128906	12.110456466674805	-743.5473	-744.2588	0.7114868	0.3989506663462389	0.47820806884885686	False
74	75	4.827618	4.6262664794921875	8.804139137268066	-564.71875	-565.422	0.7032471	0.40169477783303975	0.47820806884885686	False
27	28	4.57553	4.452170372009277	7.404489517211914	-521.2406	-521.8807	0.6400757	0.4236833923732589	0.49845104985089284	False
14	15	3.1612413	2.937927007675171	9.400659561157227	-591.8477	-592.45703	0.60931396	0.43504623147163135	0.5058677110135248	False
82	83	4.1673417	3.9637067317962646	8.080612182617188	-608.4047	-608.9581	0.55340576	0.4569294312862372	0.5252062428577439	False
33	34	6.0140195	5.888009071350098	7.707581043243408	-985.98	-986.47406	0.4940796	0.48211311480122077	0.5478558122741145	False
11	12	7.171986	7.078895092010498	8.917444229125977	-1323.3811	-1323.8489	0.46777344	0.49401327863323363	0.5550710995879029	False
44	45	5.8071823	5.67299222946167	9.64872932434082	-976.77106	-977.22363	0.45257568	0.5011143344319293	0.5554361304841741	False
30	31	5.9543467	5.819289207458496	9.291975975036621	-1032.534	-1032.9775	0.44348145	0.5054468787405985	0.5554361304841741	False
98	99	3.2284603	3.0595710277557373	6.998530864715576	-417.58627	-417.99915	0.4128723	0.5205152205195946	0.5657774136082551	False
54	55	5.3002796	5.176285743713379	7.9983320236206055	-771.6454	-772.0299	0.38452148	0.5351932928505548	0.5754766589790912	False
92	93	5.6314306	5.503478527069092	8.674450874328613	-859.1947	-859.5283	0.33361816	0.5635363090368337	0.5995067117413125	False
5	6	5.1347947	4.996003150939941	8.592422485351562	-876.69653	-877.00195	0.30541992	0.5805043988354881	0.6048102924319425	False
15	16	5.2953653	5.213496208190918	8.243156433105469	-733.41626	-733.7215	0.30523682	0.5806178807346648	0.6048102924319425	False
88	89	8.846057	8.797178268432617	9.620867729187012	-1902.0547	-1902.2775	0.22277832	0.6369310831522108	0.6566299826311451	False
87	88	7.6053157	7.548503875732422	8.59635066986084	-1391.2557	-1391.3918	0.1361084	0.7121808576121011	0.7267151608286746	False
17	18	6.4814644	6.427131652832031	8.093833923339844	-1247.8326	-1247.9324	0.099731445	0.7521521484510991	0.7597496449001001	False
32	33	9.311288	9.320830345153809	9.190961837768555	-2036.3585	-2036.364	0.005493164	0.9409181774842417	0.9409181774842417	False
