gene,species,replicate,exprval
26,5053,R1,1
26,5055,R1,0
26,5058,R1,1
26,5063,R1,0
26,5066,R1,0
26,5072,R1,1
26,5078,R1,0
26,5080,R1,0
26,5083,R1,1
26,5084,R1,0
26,5103,R1,2
26,5104,R1,1
26,5106,R1,0
26,5109,R1,0
26,5118,R1,1
26,5122,R1,1
26,5124,R1,1
26,5127,R1,1
26,5128,R1,0
26,5130,R1,1
26,5131,R1,0
26,5132,R1,0
26,5140,R1,1
26,5141,R1,4
26,5142,R1,1
26,5144,R1,1
26,5148,R1,0
26,5151,R1,0
26,5153,R1,0
26,5154,R1,0
26,5157,R1,0
26,5162,R1,0
26,5164,R1,0
26,5168,R1,0
26,5169,R1,0
26,5171,R1,0
26,5174,R1,2
26,5176,R1,1
26,5181,R1,0
26,5182,R1,0
26,5183,R1,0
26,5184,R1,1
26,5189,R1,1
26,5192,R1,0
26,5195,R1,2
26,5197,R1,0
26,5206,R1,1
26,5207,R1,1
26,5208,R1,1
26,5214,R1,1
26,5215,R1,0
26,5220,R1,0
26,5222,R1,0
26,5230,R1,2
26,5232,R1,0
26,5233,R1,2
26,5234,R1,2
26,5238,R1,1
26,5242,R1,0
26,5246,R1,0
26,5247,R1,1
26,5249,R1,4
26,5250,R1,0
26,5251,R1,0
26,5255,R1,0
26,5256,R1,1
26,5259,R1,1
26,5260,R1,0
26,5264,R1,2
26,5267,R1,1
26,5269,R1,0
26,5274,R1,1
26,5281,R1,1
26,5285,R1,2
26,5296,R1,0
26,5299,R1,0
26,5300,R1,1
26,5303,R1,0
26,5308,R1,0
26,5311,R1,1
26,5313,R1,0
26,5314,R1,1
26,5316,R1,2
26,5317,R1,2
26,5318,R1,4
26,5321,R1,1
26,5325,R1,0
26,5327,R1,0
26,5330,R1,1
26,5333,R1,2
26,5337,R1,0
26,5343,R1,0
26,5346,R1,4
26,5353,R1,0
26,5357,R1,0
26,5358,R1,3
26,5365,R1,3
26,5371,R1,6
26,5376,R1,2
26,5383,R1,1
26,5384,R1,0
26,5385,R1,2
26,5391,R1,0
26,5392,R1,1
26,5396,R1,1
26,5397,R1,1
26,5399,R1,0
26,5401,R1,1
26,5406,R1,0
26,5408,R1,2
26,5419,R1,1
26,5422,R1,2
26,5425,R1,0
26,5429,R1,2
26,5430,R1,0
26,5431,R1,3
26,5434,R1,3
26,5436,R1,2
26,5438,R1,2
26,5442,R1,0
26,5443,R1,0
26,5461,R1,2
26,5462,R1,3
26,5463,R1,0
26,5464,R1,1
26,5472,R1,0
26,5478,R1,0
26,5479,R1,2
26,5482,R1,4
26,5483,R1,1
26,5484,R1,4
26,5485,R1,0
26,5494,R1,0
26,5495,R1,2
26,5496,R1,2
26,5503,R1,3
26,5505,R1,0
26,5515,R1,2
26,5524,R1,0
26,5526,R1,1
26,5528,R1,1
26,5529,R1,2
26,5532,R1,0
26,5533,R1,1
26,5534,R1,2
26,5536,R1,2
26,5542,R1,1
27,4898,R1,1
27,4902,R1,0
27,4906,R1,1
27,4909,R1,1
27,4910,R1,0
27,4911,R1,0
27,4917,R1,0
27,4920,R1,2
27,4921,R1,1
27,4922,R1,1
27,4923,R1,0
27,4929,R1,0
27,4936,R1,0
27,4940,R1,1
27,4944,R1,2
27,4946,R1,0
27,4947,R1,1
27,4956,R1,0
27,4958,R1,1
27,4961,R1,0
27,4965,R1,1
27,4969,R1,0
27,4971,R1,0
27,4974,R1,0
27,4976,R1,0
27,4978,R1,1
27,4983,R1,1
27,4984,R1,1
27,4985,R1,0
27,4989,R1,0
27,4990,R1,1
27,4991,R1,1
27,4996,R1,2
27,4997,R1,2
27,5002,R1,4
27,5004,R1,2
27,5008,R1,0
27,5009,R1,1
27,5012,R1,1
27,5017,R1,0
27,5024,R1,0
27,5026,R1,0
27,5028,R1,0
27,5040,R1,0
27,5041,R1,1
27,5043,R1,1
27,5051,R1,1
27,5053,R1,0
27,5055,R1,0
27,5058,R1,1
27,5063,R1,2
27,5066,R1,0
27,5072,R1,1
27,5078,R1,1
27,5080,R1,0
27,5083,R1,2
27,5084,R1,1
27,5103,R1,1
27,5104,R1,0
27,5106,R1,2
27,5109,R1,0
27,5118,R1,3
27,5122,R1,0
27,5124,R1,1
27,5127,R1,0
27,5128,R1,0
27,5130,R1,1
27,5131,R1,1
27,5132,R1,0
27,5140,R1,2
27,5141,R1,1
27,5142,R1,2
27,5144,R1,1
27,5148,R1,0
27,5151,R1,0
27,5153,R1,1
27,5154,R1,0
27,5157,R1,1
27,5162,R1,0
27,5164,R1,1
27,5168,R1,1
27,5169,R1,1
27,5171,R1,0
27,5174,R1,0
27,5176,R1,0
27,5181,R1,3
27,5182,R1,0
27,5183,R1,1
27,5184,R1,0
27,5189,R1,1
27,5192,R1,1
27,5195,R1,2
27,5197,R1,0
27,5206,R1,0
27,5207,R1,1
27,5208,R1,0
27,5214,R1,4
27,5215,R1,2
27,5220,R1,0
27,5222,R1,2
27,5230,R1,0
27,5232,R1,1
27,5233,R1,0
27,5234,R1,0
27,5238,R1,0
27,5242,R1,2
27,5246,R1,0
27,5247,R1,1
27,5249,R1,0
27,5250,R1,0
27,5251,R1,1
27,5255,R1,1
27,5256,R1,1
27,5259,R1,1
27,5260,R1,1
27,5264,R1,1
27,5267,R1,1
27,5269,R1,0
27,5274,R1,0
27,5281,R1,0
27,5285,R1,0
27,5296,R1,0
27,5299,R1,1
27,5300,R1,1
27,5303,R1,2
27,5308,R1,1
27,5311,R1,1
27,5313,R1,1
27,5314,R1,0
27,5316,R1,2
27,5317,R1,2
27,5318,R1,2
27,5321,R1,1
27,5325,R1,1
27,5327,R1,0
27,5330,R1,1
27,5333,R1,2
27,5337,R1,3
27,5343,R1,0
27,5346,R1,0
27,5353,R1,2
27,5357,R1,1
27,5358,R1,2
27,5365,R1,0
27,5371,R1,0
27,5376,R1,0
27,5383,R1,1
27,5384,R1,2
27,5385,R1,1
27,5391,R1,3
27,5392,R1,1
27,5396,R1,1
27,5397,R1,0
27,5399,R1,0
27,5401,R1,0
27,5406,R1,0
27,5408,R1,2
27,5419,R1,0
27,5422,R1,0
27,5425,R1,0
27,5429,R1,1
27,5430,R1,0
27,5431,R1,0
27,5434,R1,0
27,5436,R1,0
27,5438,R1,2
27,5442,R1,1
27,5443,R1,0
27,5461,R1,0
27,5462,R1,0
27,5463,R1,1
27,5464,R1,0
27,5472,R1,1
27,5478,R1,1
27,5479,R1,1
27,5482,R1,1
27,5483,R1,0
27,5484,R1,0
27,5485,R1,2
27,5494,R1,1
27,5495,R1,2
27,5496,R1,0
27,5503,R1,2
27,5505,R1,0
27,5515,R1,1
27,5524,R1,0
27,5526,R1,2
27,5528,R1,1
27,5529,R1,0
27,5532,R1,0
27,5533,R1,2
27,5534,R1,0
27,5536,R1,1
27,5542,R1,0
28,4898,R1,2
28,4902,R1,0
28,4906,R1,1
28,4909,R1,0
28,4910,R1,0
28,4911,R1,6
28,4917,R1,0
28,4920,R1,0
28,4921,R1,2
28,4922,R1,2
28,4923,R1,1
28,4929,R1,2
28,4936,R1,1
28,4940,R1,0
28,4944,R1,0
28,4946,R1,3
28,4947,R1,0
28,4956,R1,0
28,4958,R1,0
28,4961,R1,1
28,4965,R1,0
28,4969,R1,1
28,4971,R1,2
28,4974,R1,1
28,4976,R1,1
28,4978,R1,0
28,4983,R1,0
28,4984,R1,2
28,4985,R1,0
28,4989,R1,0
28,4990,R1,0
28,4991,R1,1
28,4996,R1,0
28,4997,R1,1
28,5002,R1,2
28,5004,R1,1
28,5008,R1,0
28,5009,R1,0
28,5012,R1,0
28,5017,R1,0
28,5024,R1,2
28,5026,R1,0
28,5028,R1,0
28,5040,R1,0
28,5041,R1,1
28,5043,R1,0
28,5051,R1,0
28,5053,R1,0
28,5055,R1,0
28,5058,R1,0
28,5063,R1,1
28,5066,R1,1
28,5072,R1,1
28,5078,R1,0
28,5080,R1,2
28,5083,R1,0
28,5084,R1,0
28,5103,R1,1
28,5104,R1,1
28,5106,R1,0
28,5109,R1,0
28,5118,R1,2
28,5122,R1,0
28,5124,R1,1
28,5127,R1,1
28,5128,R1,1
28,5130,R1,0
28,5131,R1,0
28,5132,R1,0
28,5140,R1,1
28,5141,R1,0
28,5142,R1,1
28,5144,R1,1
28,5148,R1,0
28,5151,R1,0
28,5153,R1,1
28,5154,R1,1
28,5157,R1,1
28,5162,R1,3
28,5164,R1,4
28,5168,R1,2
28,5169,R1,0
28,5171,R1,1
28,5174,R1,0
28,5176,R1,1
28,5181,R1,1
28,5182,R1,2
28,5183,R1,0
28,5184,R1,0
28,5189,R1,0
28,5192,R1,1
28,5195,R1,2
28,5197,R1,1
28,5206,R1,1
28,5207,R1,3
28,5208,R1,0
28,5214,R1,0
28,5215,R1,1
28,5220,R1,1
28,5222,R1,0
28,5230,R1,0
28,5232,R1,0
28,5233,R1,1
28,5234,R1,0
28,5238,R1,1
28,5242,R1,1
28,5246,R1,0
28,5247,R1,0
28,5249,R1,0
28,5250,R1,0
28,5251,R1,0
28,5255,R1,0
28,5256,R1,2
28,5259,R1,1
28,5260,R1,0
28,5264,R1,1
28,5267,R1,1
28,5269,R1,0
28,5274,R1,1
28,5281,R1,0
28,5285,R1,1
28,5296,R1,5
28,5299,R1,2
28,5300,R1,0
28,5303,R1,0
28,5308,R1,0
28,5311,R1,0
28,5313,R1,0
28,5314,R1,0
28,5316,R1,0
28,5317,R1,1
28,5318,R1,0
28,5321,R1,1
28,5325,R1,0
28,5327,R1,0
28,5330,R1,2
28,5333,R1,1
28,5337,R1,1
28,5343,R1,2
28,5346,R1,0
28,5353,R1,1
28,5357,R1,0
28,5358,R1,0
28,5365,R1,1
28,5371,R1,1
28,5376,R1,2
28,5383,R1,0
28,5384,R1,2
28,5385,R1,1
28,5391,R1,1
28,5392,R1,2
28,5396,R1,0
28,5397,R1,3
28,5399,R1,0
28,5401,R1,3
28,5406,R1,0
28,5408,R1,1
28,5419,R1,1
28,5422,R1,1
28,5425,R1,1
28,5429,R1,0
28,5430,R1,0
28,5431,R1,0
28,5434,R1,0
28,5436,R1,0
28,5438,R1,0
28,5442,R1,0
28,5443,R1,0
28,5461,R1,1
28,5462,R1,1
28,5463,R1,0
28,5464,R1,1
28,5472,R1,1
28,5478,R1,0
28,5479,R1,2
28,5482,R1,1
28,5483,R1,1
28,5484,R1,0
28,5485,R1,0
28,5494,R1,2
28,5495,R1,0
28,5496,R1,1
28,5503,R1,0
28,5505,R1,1
28,5515,R1,3
28,5524,R1,2
28,5526,R1,0
28,5528,R1,0
28,5529,R1,1
28,5532,R1,1
28,5533,R1,0
28,5534,R1,0
28,5536,R1,1
28,5542,R1,1
29,4898,R1,1
29,4902,R1,2
29,4906,R1,0
29,4909,R1,2
29,4910,R1,1
29,4911,R1,0
29,4917,R1,1
29,4920,R1,0
29,4921,R1,0
29,4922,R1,0
29,4923,R1,0
29,4929,R1,0
29,4936,R1,0
29,4940,R1,1
29,4944,R1,0
29,4946,R1,0
29,4947,R1,3
29,4956,R1,0
29,4958,R1,1
29,4961,R1,2
29,4965,R1,2
29,4969,R1,0
29,4971,R1,0
29,4974,R1,2
29,4976,R1,1
29,4978,R1,1
29,4983,R1,0
29,4984,R1,2
29,4985,R1,1
29,4989,R1,1
29,4990,R1,1
29,4991,R1,1
29,4996,R1,1
29,4997,R1,1
29,5002,R1,1
29,5004,R1,2
29,5008,R1,0
29,5009,R1,1
29,5012,R1,0
29,5017,R1,0
29,5024,R1,1
29,5026,R1,0
29,5028,R1,0
29,5040,R1,0
29,5041,R1,2
29,5043,R1,1
29,5051,R1,0
29,5053,R1,0
29,5055,R1,1
29,5058,R1,2
29,5063,R1,1
29,5066,R1,1
29,5072,R1,0
29,5078,R1,0
29,5080,R1,0
29,5083,R1,0
29,5084,R1,0
29,5103,R1,1
29,5104,R1,1
29,5106,R1,0
29,5109,R1,0
29,5118,R1,0
29,5122,R1,4
29,5124,R1,3
29,5127,R1,1
29,5128,R1,0
29,5130,R1,1
29,5131,R1,2
29,5132,R1,3
29,5140,R1,0
29,5141,R1,1
29,5142,R1,0
29,5144,R1,3
29,5148,R1,0
29,5151,R1,1
29,5153,R1,3
29,5154,R1,2
29,5157,R1,2
29,5162,R1,0
29,5164,R1,0
29,5168,R1,0
29,5169,R1,0
29,5171,R1,0
29,5174,R1,0
29,5176,R1,2
29,5181,R1,1
29,5182,R1,2
29,5183,R1,1
29,5184,R1,0
29,5189,R1,2
29,5192,R1,3
29,5195,R1,1
29,5197,R1,1
29,5206,R1,2
29,5207,R1,0
29,5208,R1,0
29,5214,R1,0
29,5215,R1,1
29,5220,R1,0
29,5222,R1,1
29,5230,R1,0
29,5232,R1,0
29,5233,R1,0
29,5234,R1,0
29,5238,R1,0
29,5242,R1,1
29,5246,R1,1
29,5247,R1,4
29,5249,R1,0
29,5250,R1,0
29,5251,R1,0
29,5255,R1,2
29,5256,R1,1
29,5259,R1,0
29,5260,R1,1
29,5264,R1,0
29,5267,R1,1
29,5269,R1,3
29,5274,R1,0
29,5281,R1,0
29,5285,R1,0
29,5296,R1,0
29,5299,R1,1
29,5300,R1,1
29,5303,R1,2
29,5308,R1,0
29,5311,R1,1
29,5313,R1,0
29,5314,R1,0
29,5316,R1,1
29,5317,R1,0
29,5318,R1,0
29,5321,R1,0
29,5325,R1,0
29,5327,R1,1
29,5330,R1,0
29,5333,R1,2
29,5337,R1,1
29,5343,R1,1
29,5346,R1,1
29,5353,R1,1
29,5357,R1,0
29,5358,R1,1
29,5365,R1,0
29,5371,R1,1
29,5376,R1,1
29,5383,R1,2
29,5384,R1,1
29,5385,R1,0
29,5391,R1,1
29,5392,R1,0
29,5396,R1,0
29,5397,R1,1
29,5399,R1,2
29,5401,R1,1
29,5406,R1,0
29,5408,R1,0
29,5419,R1,1
29,5422,R1,2
29,5425,R1,0
29,5429,R1,0
29,5430,R1,1
29,5431,R1,2
29,5434,R1,2
29,5436,R1,1
29,5438,R1,1
29,5442,R1,1
29,5443,R1,0
29,5461,R1,0
29,5462,R1,0
29,5463,R1,0
29,5464,R1,0
29,5472,R1,0
29,5478,R1,1
29,5479,R1,0
29,5482,R1,0
29,5483,R1,3
29,5484,R1,0
29,5485,R1,2
29,5494,R1,1
29,5495,R1,2
29,5496,R1,2
29,5503,R1,1
29,5505,R1,1
29,5515,R1,1
29,5524,R1,0
29,5526,R1,0
29,5528,R1,0
29,5529,R1,0
29,5532,R1,0
29,5533,R1,1
29,5534,R1,1
29,5536,R1,1
29,5542,R1,1
30,4898,R1,1
30,4902,R1,2
30,4906,R1,1
30,4909,R1,0
30,4910,R1,0
30,4911,R1,1
30,4917,R1,3
30,4920,R1,0
30,4921,R1,0
30,4922,R1,1
30,4923,R1,2
30,4929,R1,2
30,4936,R1,0
30,4940,R1,1
30,4944,R1,1
30,4946,R1,0
30,4947,R1,0
30,4956,R1,0
30,4958,R1,0
30,4961,R1,2
30,4965,R1,1
30,4969,R1,0
30,4971,R1,1
30,4974,R1,1
30,4976,R1,0
30,4978,R1,1
30,4983,R1,1
30,4984,R1,0
30,4985,R1,2
30,4989,R1,1
30,4990,R1,0
30,4991,R1,0
30,4996,R1,0
30,4997,R1,0
30,5002,R1,0
30,5004,R1,1
30,5008,R1,1
30,5009,R1,0
30,5012,R1,2
30,5017,R1,1
30,5024,R1,1
30,5026,R1,1
30,5028,R1,1
30,5040,R1,0
30,5041,R1,0
30,5043,R1,0
30,5051,R1,0
30,5053,R1,1
30,5055,R1,0
30,5058,R1,0
30,5063,R1,0
30,5066,R1,1
30,5072,R1,0
30,5078,R1,1
30,5080,R1,0
30,5083,R1,0
30,5084,R1,1
30,5103,R1,1
30,5104,R1,1
30,5106,R1,0
30,5109,R1,3
30,5118,R1,0
30,5122,R1,0
30,5124,R1,0
30,5127,R1,1
30,5128,R1,0
30,5130,R1,0
30,5131,R1,1
30,5132,R1,2
30,5140,R1,0
30,5141,R1,0
30,5142,R1,0
30,5144,R1,0
30,5148,R1,0
30,5151,R1,4
30,5153,R1,0
30,5154,R1,2
30,5157,R1,5
30,5162,R1,0
30,5164,R1,2
30,5168,R1,0
30,5169,R1,3
30,5171,R1,0
30,5174,R1,0
30,5176,R1,0
30,5181,R1,2
30,5182,R1,0
30,5183,R1,1
30,5184,R1,0
30,5189,R1,2
30,5192,R1,0
30,5195,R1,0
30,5197,R1,2
30,5206,R1,0
30,5207,R1,1
30,5208,R1,0
30,5214,R1,0
30,5215,R1,0
30,5220,R1,0
30,5222,R1,2
30,5230,R1,1
30,5232,R1,1
30,5233,R1,2
30,5234,R1,1
30,5238,R1,1
30,5242,R1,2
30,5246,R1,0
30,5247,R1,0
30,5249,R1,1
30,5250,R1,0
30,5251,R1,1
30,5255,R1,0
30,5256,R1,0
30,5259,R1,1
30,5260,R1,1
30,5264,R1,1
30,5267,R1,2
30,5269,R1,0
30,5274,R1,2
30,5281,R1,0
30,5285,R1,1
30,5296,R1,1
30,5299,R1,0
30,5300,R1,0
30,5303,R1,0
30,5308,R1,0
30,5311,R1,0
30,5313,R1,2
30,5314,R1,0
30,5316,R1,0
30,5317,R1,0
30,5318,R1,0
30,5321,R1,0
30,5325,R1,0
30,5327,R1,0
30,5330,R1,2
30,5333,R1,0
30,5337,R1,1
30,5343,R1,1
30,5346,R1,1
30,5353,R1,1
30,5357,R1,1
30,5358,R1,2
30,5365,R1,2
30,5371,R1,1
30,5376,R1,0
30,5383,R1,0
30,5384,R1,2
30,5385,R1,0
30,5391,R1,0
30,5392,R1,0
30,5396,R1,0
30,5397,R1,0
30,5399,R1,3
30,5401,R1,1
30,5406,R1,0
30,5408,R1,0
30,5419,R1,0
30,5422,R1,2
30,5425,R1,0
30,5429,R1,0
30,5430,R1,0
30,5431,R1,2
30,5434,R1,1
30,5436,R1,0
30,5438,R1,3
30,5442,R1,1
30,5443,R1,0
30,5461,R1,0
30,5462,R1,0
30,5463,R1,2
30,5464,R1,0
30,5472,R1,0
30,5478,R1,0
30,5479,R1,2
30,5482,R1,0
30,5483,R1,1
30,5484,R1,0
30,5485,R1,0
30,5494,R1,1
30,5495,R1,0
30,5496,R1,2
30,5503,R1,0
30,5505,R1,2
30,5515,R1,0
30,5524,R1,0
30,5526,R1,0
30,5528,R1,0
30,5529,R1,2
30,5532,R1,0
30,5533,R1,0
30,5534,R1,0
30,5536,R1,0
30,5542,R1,3
31,4898,R1,0
31,4902,R1,0
31,4906,R1,1
31,4909,R1,0
31,4910,R1,1
31,4911,R1,0
31,4917,R1,2
31,4920,R1,1
31,4921,R1,2
31,4922,R1,0
31,4923,R1,2
31,4929,R1,0
31,4936,R1,0
31,4940,R1,2
31,4944,R1,1
31,4946,R1,0
31,4947,R1,1
31,4956,R1,0
31,4958,R1,1
31,4961,R1,0
31,4965,R1,1
31,4969,R1,0
31,4971,R1,2
31,4974,R1,2
31,4976,R1,0
31,4978,R1,1
31,4983,R1,0
31,4984,R1,2
31,4985,R1,3
31,4989,R1,2
31,4990,R1,0
31,4991,R1,2
31,4996,R1,0
31,4997,R1,0
31,5002,R1,0
31,5004,R1,0
31,5008,R1,1
31,5009,R1,1
31,5012,R1,0
31,5017,R1,0
31,5024,R1,0
31,5026,R1,0
31,5028,R1,1
31,5040,R1,1
31,5041,R1,1
31,5043,R1,1
31,5051,R1,0
31,5053,R1,0
31,5055,R1,1
31,5058,R1,1
31,5063,R1,1
31,5066,R1,0
31,5072,R1,1
31,5078,R1,1
31,5080,R1,3
31,5083,R1,0
31,5084,R1,0
31,5103,R1,0
31,5104,R1,0
31,5106,R1,0
31,5109,R1,0
31,5118,R1,2
31,5122,R1,0
31,5124,R1,1
31,5127,R1,0
31,5128,R1,0
31,5130,R1,0
31,5131,R1,1
31,5132,R1,1
31,5140,R1,0
31,5141,R1,0
31,5142,R1,0
31,5144,R1,2
31,5148,R1,1
31,5151,R1,1
31,5153,R1,0
31,5154,R1,0
31,5157,R1,1
31,5162,R1,1
31,5164,R1,1
31,5168,R1,0
31,5169,R1,1
31,5171,R1,0
31,5174,R1,0
31,5176,R1,0
31,5181,R1,1
31,5182,R1,0
31,5183,R1,0
31,5184,R1,1
31,5189,R1,0
31,5192,R1,2
31,5195,R1,0
31,5197,R1,0
31,5206,R1,0
31,5207,R1,0
31,5208,R1,0
31,5214,R1,1
31,5215,R1,0
31,5220,R1,0
31,5222,R1,0
31,5230,R1,0
31,5232,R1,1
31,5233,R1,1
31,5234,R1,0
31,5238,R1,0
31,5242,R1,0
31,5246,R1,1
31,5247,R1,0
31,5249,R1,0
31,5250,R1,0
31,5251,R1,1
31,5255,R1,0
31,5256,R1,0
31,5259,R1,0
31,5260,R1,0
31,5264,R1,0
31,5267,R1,2
31,5269,R1,0
31,5274,R1,1
31,5281,R1,2
31,5285,R1,1
31,5296,R1,0
31,5299,R1,0
31,5300,R1,0
31,5303,R1,2
31,5308,R1,1
31,5311,R1,0
31,5313,R1,0
31,5314,R1,0
31,5316,R1,0
31,5317,R1,0
31,5318,R1,0
31,5321,R1,0
31,5325,R1,0
31,5327,R1,1
31,5330,R1,0
31,5333,R1,3
31,5337,R1,0
31,5343,R1,0
31,5346,R1,1
31,5353,R1,0
31,5357,R1,0
31,5358,R1,1
31,5365,R1,0
31,5371,R1,0
31,5376,R1,2
31,5383,R1,3
31,5384,R1,1
31,5385,R1,1
31,5391,R1,0
31,5392,R1,0
31,5396,R1,0
31,5397,R1,1
31,5399,R1,0
31,5401,R1,0
31,5406,R1,1
31,5408,R1,1
31,5419,R1,0
31,5422,R1,1
31,5425,R1,1
31,5429,R1,1
31,5430,R1,1
31,5431,R1,3
31,5434,R1,1
31,5436,R1,0
31,5438,R1,0
31,5442,R1,0
31,5443,R1,0
31,5461,R1,2
31,5462,R1,0
31,5463,R1,1
31,5464,R1,2
31,5472,R1,0
31,5478,R1,1
31,5479,R1,0
31,5482,R1,2
31,5483,R1,2
31,5484,R1,0
31,5485,R1,1
31,5494,R1,0
31,5495,R1,0
31,5496,R1,2
31,5503,R1,0
31,5505,R1,0
31,5515,R1,0
31,5524,R1,1
31,5526,R1,0
31,5528,R1,0
31,5529,R1,0
31,5532,R1,3
31,5533,R1,1
31,5534,R1,1
31,5536,R1,0
31,5542,R1,1
32,4898,R1,0
32,4902,R1,1
32,4906,R1,0
32,4909,R1,0
32,4910,R1,1
32,4911,R1,2
32,4917,R1,0
32,4920,R1,2
32,4921,R1,4
32,4922,R1,4
32,4923,R1,1
32,4929,R1,0
32,4936,R1,0
32,4940,R1,1
32,4944,R1,1
32,4946,R1,0
32,4947,R1,1
32,4956,R1,0
32,4958,R1,1
32,4961,R1,0
32,4965,R1,1
32,4969,R1,1
32,4971,R1,0
32,4974,R1,0
32,4976,R1,0
32,4978,R1,3
32,4983,R1,1
32,4984,R1,0
32,4985,R1,0
32,4989,R1,0
32,4990,R1,1
32,4991,R1,0
32,4996,R1,0
32,4997,R1,1
32,5002,R1,0
32,5004,R1,1
32,5008,R1,0
32,5009,R1,2
32,5012,R1,0
32,5017,R1,0
32,5024,R1,0
32,5026,R1,1
32,5028,R1,0
32,5040,R1,1
32,5041,R1,0
32,5043,R1,2
32,5051,R1,1
32,5053,R1,1
32,5055,R1,0
32,5058,R1,0
32,5063,R1,0
32,5066,R1,0
32,5072,R1,1
32,5078,R1,0
32,5080,R1,2
32,5083,R1,0
32,5084,R1,1
32,5103,R1,0
32,5104,R1,0
32,5106,R1,3
32,5109,R1,1
32,5118,R1,0
32,5122,R1,1
32,5124,R1,2
32,5127,R1,0
32,5128,R1,0
32,5130,R1,1
32,5131,R1,1
32,5132,R1,1
32,5140,R1,2
32,5141,R1,1
32,5142,R1,0
32,5144,R1,1
32,5148,R1,0
32,5151,R1,0
32,5153,R1,0
32,5154,R1,0
32,5157,R1,0
32,5162,R1,1
32,5164,R1,0
32,5168,R1,0
32,5169,R1,1
32,5171,R1,1
32,5174,R1,2
32,5176,R1,0
32,5181,R1,0
32,5182,R1,1
32,5183,R1,1
32,5184,R1,0
32,5189,R1,0
32,5192,R1,1
32,5195,R1,1
32,5197,R1,0
32,5206,R1,0
32,5207,R1,0
32,5208,R1,2
32,5214,R1,1
32,5215,R1,0
32,5220,R1,0
32,5222,R1,0
32,5230,R1,0
32,5232,R1,1
32,5233,R1,2
32,5234,R1,1
32,5238,R1,0
32,5242,R1,1
32,5246,R1,0
32,5247,R1,0
32,5249,R1,0
32,5250,R1,1
32,5251,R1,1
32,5255,R1,0
32,5256,R1,0
32,5259,R1,0
32,5260,R1,1
32,5264,R1,0
32,5267,R1,0
32,5269,R1,1
32,5274,R1,0
32,5281,R1,0
32,5285,R1,1
32,5296,R1,0
32,5299,R1,0
32,5300,R1,1
32,5303,R1,0
32,5308,R1,2
32,5311,R1,1
32,5313,R1,1
32,5314,R1,0
32,5316,R1,0
32,5317,R1,0
32,5318,R1,1
32,5321,R1,0
32,5325,R1,0
32,5327,R1,0
32,5330,R1,0
32,5333,R1,1
32,5337,R1,0
32,5343,R1,0
32,5346,R1,0
32,5353,R1,0
32,5357,R1,0
32,5358,R1,1
32,5365,R1,0
32,5371,R1,3
32,5376,R1,1
32,5383,R1,0
32,5384,R1,0
32,5385,R1,1
32,5391,R1,0
32,5392,R1,0
32,5396,R1,0
32,5397,R1,2
32,5399,R1,1
32,5401,R1,0
32,5406,R1,0
32,5408,R1,0
32,5419,R1,1
32,5422,R1,0
32,5425,R1,0
32,5429,R1,2
32,5430,R1,1
32,5431,R1,1
32,5434,R1,1
32,5436,R1,1
32,5438,R1,0
32,5442,R1,1
32,5443,R1,0
32,5461,R1,0
32,5462,R1,2
32,5463,R1,1
32,5464,R1,0
32,5472,R1,0
32,5478,R1,2
32,5479,R1,1
32,5482,R1,1
32,5483,R1,1
32,5484,R1,0
32,5485,R1,2
32,5494,R1,1
32,5495,R1,1
32,5496,R1,1
32,5503,R1,3
32,5505,R1,1
32,5515,R1,0
32,5524,R1,1
32,5526,R1,0
32,5528,R1,1
32,5529,R1,0
32,5532,R1,0
32,5533,R1,0
32,5534,R1,1
32,5536,R1,2
32,5542,R1,0
33,4898,R1,0
33,4902,R1,0
33,4906,R1,0
33,4909,R1,1
33,4910,R1,3
33,4911,R1,0
33,4917,R1,1
33,4920,R1,0
33,4921,R1,1
33,4922,R1,4
33,4923,R1,1
33,4929,R1,2
33,4936,R1,2
33,4940,R1,2
33,4944,R1,2
33,4946,R1,0
33,4947,R1,1
33,4956,R1,0
33,4958,R1,0
33,4961,R1,0
33,4965,R1,2
33,4969,R1,0
33,4971,R1,1
33,4974,R1,0
33,4976,R1,2
33,4978,R1,0
33,4983,R1,1
33,4984,R1,1
33,4985,R1,1
33,4989,R1,0
33,4990,R1,0
33,4991,R1,1
33,4996,R1,0
33,4997,R1,1
33,5002,R1,1
33,5004,R1,0
33,5008,R1,0
33,5009,R1,1
33,5012,R1,0
33,5017,R1,0
33,5024,R1,0
33,5026,R1,1
33,5028,R1,0
33,5040,R1,1
33,5041,R1,2
33,5043,R1,0
33,5051,R1,0
33,5053,R1,2
33,5055,R1,0
33,5058,R1,0
33,5063,R1,0
33,5066,R1,1
33,5072,R1,0
33,5078,R1,2
33,5080,R1,1
33,5083,R1,0
33,5084,R1,0
33,5103,R1,1
33,5104,R1,0
33,5106,R1,0
33,5109,R1,0
33,5118,R1,0
33,5122,R1,2
33,5124,R1,0
33,5127,R1,0
33,5128,R1,0
33,5130,R1,1
33,5131,R1,2
33,5132,R1,1
33,5140,R1,1
33,5141,R1,1
33,5142,R1,0
33,5144,R1,1
33,5148,R1,1
33,5151,R1,0
33,5153,R1,0
33,5154,R1,1
33,5157,R1,0
33,5162,R1,1
33,5164,R1,0
33,5168,R1,1
33,5169,R1,1
33,5171,R1,0
33,5174,R1,1
33,5176,R1,1
33,5181,R1,2
33,5182,R1,0
